Period End Date,Cash and Equivalents,Short Term Investments,Cash and Short Term Investments,"Accounts Receivable - Trade, Net","Total Receivables, Net",Total Inventory,Total Current Assets,"Property, Plant And Equipment - Gross","Property, Plant And Equipment - Net","Goodwill, Net","Intangibles, Net",Long Term Investments,Other Long Term Assets,Total Assets,Accounts Payable,Accrued Expenses,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Other Current liabilities,Total Current Liabilities,Long Term Debt,Capital Lease Obligations,Total Long Term Debt,Total Debt,Other Liabilities,Total Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings,Unrealized Gain (Loss),Other Equity,Total Equity,Total Liabilities and Equity,Total Common Shares Outstanding,Full-Time Employees,Number of Common Shareholders
12/31/2022,"7,268.30",107.70,"7,376.00","5,455.70","6,845.80","7,199.70","23,064.90",,"4,136.90","4,555.60",842.40,923.60,"2,412.60","36,300.40",,,,,"17,983.60","17,983.60","3,514.20",,"3,514.20","3,514.20","5,724.80","27,489.60",,,,,"8,810.80","8,810.80","36,300.40",402.60,,
12/31/2021,"6,951.80",638.50,"7,590.30","3,192.60","4,556.90","5,179.20","18,190.20","5,779.90","3,147.50","4,555.60",952.10,892.50,"1,977.70","30,231.00","2,116.30","1,435.50",0.00,509.10,"8,237.10","12,298.00","4,072.70",2.30,"4,075.00","4,584.10","3,476.80","20,090.40",36.50,"3,876.10","8,317.30",,333.50,"10,140.60","30,231.00",402.60,"29,861",
12/31/2020,"6,049.40","1,302.20","7,351.60","1,429.50","3,332.90","4,569.40","15,930.00","5,366.90","2,815.20","4,629.10","1,048.90",820.70,"1,600.40","27,267.40","1,377.90","1,146.00",0.00,15.40,"4,064.20","6,603.50","4,654.70",8.10,"4,662.80","4,678.20","1,897.40","13,402.00",37.60,"3,780.10","10,731.50",,179.40,"13,865.40","27,267.40",416.51,"26,614",
12/31/2019,"3,532.30","1,185.80","4,718.10","2,017.80","2,850.50","3,809.20","12,131.10","4,626.90","2,323.20","4,541.10","1,104.40",833.00,"1,207.90","22,629.60","1,062.20","1,039.90",0.00,,"2,592.00","4,694.10","3,098.80",9.50,"3,108.30","3,108.30","2,000.60","10,037.40",38.20,"3,772.00","9,523.80",,277.80,"12,592.20","22,629.60",419.81,"23,219",
12/31/2018,"3,121.10",913.30,"4,034.40","1,594.10","2,400.90","3,439.50","10,531.40","3,843.90","1,727.10","4,541.10","1,104.00",915.80,891.70,"20,136.90",964.00,911.40,0.00,0.00,"1,916.50","3,791.90","3,026.50",,"3,026.50","3,026.50","1,426.30","8,495.90",38.60,"3,741.30","9,197.90",,285.00,"11,641.00","20,136.90",421.10,"20,044",325
12/31/2017,"2,259.00","1,029.30","3,288.30","2,010.70","2,198.70","2,955.60","8,885.80","3,547.60","1,714.50","4,541.10","1,166.00",982.20,739.90,"18,188.90",837.30,625.50,0.00,25.20,"1,682.00","3,170.00","3,000.10",,"3,000.10","3,025.30",901.30,"7,412.50",38.80,"3,732.50","7,311.50",,251.50,"10,776.40","18,188.90",427.39,"16,219",339
12/31/2016,"2,906.87","1,150.00","4,056.87",700.21,"1,220.78","2,780.88","8,557.43","3,302.88","1,687.24","4,873.89","1,322.92",,641.80,"17,205.96",593.20,"2,236.01",0.00,247.67,203.72,"3,280.60","3,071.79",,"3,071.79","3,319.47",636.25,"7,385.48",39.39,"3,693.59","6,282.50",,601.17,"9,820.48","17,205.96",429.94,"13,991",358
12/31/2015,"2,458.72",950.00,"3,408.72",803.70,"1,164.63","2,573.73","7,707.70","3,008.06","1,620.68","2,624.55",738.17,,474.45,"13,295.03",418.89,"2,675.59",0.00,4.21,8.47,"3,107.17","1,125.47",,"1,125.47","1,129.68",416.81,"4,906.20",38.79,"3,070.33","5,284.31",,472.32,"8,388.83","13,295.03",427.99,"12,168",364
