Period End Date,Cash and Equivalents,Short Term Investments,Cash and Short Term Investments,"Accounts Receivable - Trade, Net","Total Receivables, Net",Total Inventory,Total Current Assets,"Property, Plant And Equipment - Gross","Property, Plant And Equipment - Net","Goodwill, Net","Intangibles, Net",Long Term Investments,Other Long Term Assets,Total Assets,Accounts Payable,Accrued Expenses,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Other Current liabilities,Total Current Liabilities,Long Term Debt,Capital Lease Obligations,Total Long Term Debt,Total Debt,Other Liabilities,Total Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings,Unrealized Gain (Loss),Other Equity,Total Equity,Total Liabilities and Equity,Total Common Shares Outstanding,Full-Time Employees,Number of Common Shareholders
12/31/2022,"7,268.30",107.70,"7,376.00","5,455.70","6,845.80","7,199.70","23,064.90",,"4,136.90","4,555.60",842.40,923.60,"2,412.60","36,300.40",,,,,"17,983.60","17,983.60","3,514.20",,"3,514.20","3,514.20","5,724.80","27,489.60",,,,,"8,810.80","8,810.80","36,300.40",402.60,,
10/2/2022,"3,152.80",210.00,"3,362.80","6,117.10","7,822.10","6,884.00","19,726.40",,"3,768.60","4,555.60",870.10,998.70,"2,344.80","32,803.50",,,0.00,,"15,668.60","15,668.60","3,503.10",,"3,503.10","3,503.10","5,393.70","24,848.40",,,,,"7,955.10","7,955.10","32,803.50",402.60,"34,720",
7/3/2022,"4,096.50",305.40,"4,401.90","5,647.10","7,538.20","6,367.10","19,835.30",,"3,546.10","4,555.60",896.10,961.40,"2,118.10","31,912.60",,,0.00,,"14,637.00","14,637.00","4,385.30",,"4,385.30","4,385.30","4,989.30","24,264.00",,,,,"7,648.60","7,648.60","31,912.60",402.60,"32,627",
4/3/2022,"4,324.10",398.50,"4,722.60","3,865.90","5,944.50","6,073.50","18,208.80",,"3,336.40","4,555.60",923.40,940.00,"2,076.10","30,231.80",,,0.00,,"13,612.80","13,612.80","3,951.70",,"3,951.70","3,951.70","3,594.70","21,421.40",,,,,"8,810.40","8,810.40","30,231.80",402.60,"30,861",
12/31/2021,"6,951.80",638.50,"7,590.30","3,192.60","4,420.20","5,179.20","18,190.20",,"3,147.50","4,555.60",952.10,892.50,"2,110.10","30,231.00","2,116.30","1,435.50",0.00,509.10,"8,237.10","12,298.00","4,075.00",,"4,075.00","4,584.10","3,476.80","20,090.40",,,,,"10,140.60","10,140.60","30,231.00",402.60,"29,861",
10/3/2021,"4,318.70",137.00,"4,455.70","3,655.30","5,130.70","4,944.20","15,678.30",,"2,891.20","4,555.60",963.80,963.20,"2,106.90","27,298.00",,,0.00,,"9,162.60","9,162.60","4,105.80",,"4,105.80","4,105.80","2,244.60","15,795.60",,,,,"11,502.40","11,502.40","27,298.00",416.51,"29,025",
7/4/2021,"5,186.60",186.70,"5,373.30","2,960.90","5,206.50","5,086.30","16,739.20",,"2,935.10","4,555.50",987.70,864.90,"1,726.90","27,815.50",,,0.00,,"8,754.10","8,754.10","4,619.90",,"4,619.90","4,619.90","2,100.50","15,722.20",,,,,"12,093.30","12,093.30","27,815.50",416.51,"27,777",
4/4/2021,"3,243.80","1,411.60","4,655.40","2,346.60","5,374.90","4,748.10","15,859.60",,"2,866.10","4,555.50","1,014.20",842.50,"2,014.20","27,218.70",,,0.00,,"6,876.30","6,876.30","4,634.20",,"4,634.20","4,634.20","1,834.10","13,589.80",,,,,"13,628.90","13,628.90","27,218.70",416.51,"27,248",
