Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap(Billions),PE Ratio (TTM)
SLG,SL Green Realty Corp.,39.5,2.29,6.15,2384000.0,1232000.0,2.553,9.08
NOVA,Sunnova Energy International Inc.,19.21,1.1,6.07,3941000.0,2977000.0,2.207,
GLBE,Global-e Online Ltd.,28.36,1.62,6.06,1081000.0,1204000.0,4.437,
MNDY,monday.com Ltd.,129.74,7.41,6.06,570751.0,577655.0,5.672,
ESRT,"Empire State Realty Trust, Inc.",7.95,0.45,6.0,791649.0,1025000.0,2.229,66.25
ABNB,"Airbnb, Inc.",115.94,6.52,5.96,9548000.0,6252000.0,73.411,45.47
FRSH,Freshworks Inc.,16.89,0.94,5.89,1689000.0,1377000.0,4.549,1.53
HCP,"HashiCorp, Inc.",31.83,1.77,5.89,2093000.0,1568000.0,5.983,
APP,AppLovin Corporation,12.59,0.69,5.8,2602000.0,3529000.0,4.68,
SBLK,Star Bulk Carriers Corp.,23.39,1.28,5.79,1863000.0,1738000.0,2.402,2.68
NCNO,"nCino, Inc.",28.59,1.56,5.77,538975.0,725795.0,3.174,
WOOF,"Petco Health and Wellness Company, Inc.",11.74,0.64,5.77,1649000.0,2434000.0,3.122,35.58
CRS,Carpenter Technology Corporation,49.14,2.66,5.72,870696.0,297635.0,2.381,
BILL,"Bill.com Holdings, Inc.",119.91,6.48,5.71,2376000.0,1978000.0,12.671,
EXPI,"eXp World Holdings, Inc.",16.85,0.91,5.71,2422000.0,1005000.0,2.573,67.4
GOCO,"GoHealth, Inc.",14.9,0.8,5.67,46152.0,120065.0,3.201,
CFLT,"Confluent, Inc.",23.49,1.23,5.53,8156000.000000001,3103000.0,6.728,
SPWR,SunPower Corporation,16.97,0.88,5.47,5571000.0,3733000.0,2.956,32.63
RHI,Robert Half International Inc.,85.2,4.39,5.43,2056000.0,873415.0,9.244,13.83
JOBY,"Joby Aviation, Inc.",4.34,0.22,5.34,4277000.0,3213000.0,2.698,
LYFT,"Lyft, Inc.",16.18,0.82,5.34,12648000.0,15800000.0,5.84,
RUN,Sunrun Inc.,25.46,1.29,5.34,6368000.0,7038000.0,5.426,74.88
LESL,"Leslie's, Inc.",15.21,0.77,5.33,2081000.0,3157000.0,2.792,17.69
MSTR,MicroStrategy Incorporated,258.36,13.04,5.32,629243.0,691400.0,2.981,
BXP,"Boston Properties, Inc.",73.7,3.66,5.23,1173000.0,1571000.0,11.553,12.71
RVLV,"Revolve Group, Inc.",28.04,1.39,5.22,1071000.0,1194000.0,2.056,26.7
DKNG,DraftKings Inc.,15.04,0.74,5.17,15644000.0,15675000.0,6.751,
FHB,"First Hawaiian, Inc.",26.75,1.31,5.15,956351.0,507525.0,3.415,14.15
LFST,"LifeStance Health Group, Inc.",5.54,0.27,5.12,467959.0,520000.0,2.083,
ARRY,"Array Technologies, Inc.",22.62,1.1,5.11,2239000.0,4154000.0,3.404,
JSAIY,J Sainsbury plc,12.46,0.61,5.1,35908.0,40558.0,7.305,10.13
TRUP,"Trupanion, Inc.",57.31,2.73,5.0,472218.0,550005.0,2.343,
NXE,NexGen Energy Ltd.,4.84,0.23,4.99,2695000.0,2415000.0,2.327,
RBLX,Roblox Corporation,37.75,1.78,4.95,12944000.0,14385000.0,22.681,
PATH,UiPath Inc.,15.28,0.72,4.95,6621000.0,6126000.0,8.447,
MEGEF,MEG Energy Corp.,16.31,0.76,4.89,136814.0,85983.0,4.86,7.09
BROS,Dutch Bros Inc.,36.96,1.7,4.82,1475000.0,1273000.0,6.211,
PHPPY,Signify N.V.,19.06,0.87,4.77,29232.0,508.0,4.736,7.33
CURLF,"Curaleaf Holdings, Inc.",3.76,0.17,4.74,565082.0,612168.0,2.709,
FOXF,Fox Factory Holding Corp.,114.28,5.1,4.67,378695.0,215983.0,4.83,25.68
QFIN,"360 DigiTech, Inc.",24.63,1.08,4.59,1384000.0,1689000.0,3.927,5.88
CRSP,CRISPR Therapeutics AG,52.78,2.31,4.58,866500.0,1072000.0,4.132,14.04
FRPT,"Freshpet, Inc.",64.26,2.8,4.56,772951.0,595975.0,3.086,
ODFL,"Old Dominion Freight Line, Inc.",333.79,14.54,4.55,1082000.0,791038.0,36.878,28.6
DOCS,"Doximity, Inc.",34.95,1.52,4.55,1795000.0,1940000.0,6.727,52.16
SNOW,Snowflake Inc.,159.36,6.91,4.53,7886000.0,5439000.0,51.25,
CERE,"Cerevel Therapeutics Holdings, Inc.",34.43,1.49,4.52,388018.0,544246.0,5.382,
SCHYY,Sands China Ltd.,39.32,1.68,4.46,134234.0,56615.0,31.822,
TMDX,"TransMedics Group, Inc.",69.07,2.94,4.45,305475.0,366383.0,2.205,
NIO,NIO Inc.,12.71,0.54,4.44,68858000.0,55429000.0,21.39,
TTD,"The Trade Desk, Inc.",51.95,2.2,4.42,4095000.0,4754000.0,25.43,649.38
CHWY,"Chewy, Inc.",45.91,1.94,4.41,10470000.0,3585000.0,19.436,
XPEV,XPeng Inc.,10.69,0.45,4.39,27432000.0,32695000.0,9.16,
MRVI,"Maravai LifeSciences Holdings, Inc.",14.5,0.61,4.39,1102000.0,2003000.0,3.701,8.06
AMC,"AMC Entertainment Holdings, Inc.",5.51,0.23,4.36,32159000.0,29256000.0,2.828,
CUZ,Cousins Properties Incorporated,27.4,1.14,4.34,1174000.0,1236000.0,4.149,13.24
GTLB,GitLab Inc.,51.8,2.15,4.33,2369000.0,1981000.0,7.754,
MCW,"Mister Car Wash, Inc.",9.95,0.41,4.3,4015000.0,1218000.0,3.035,24.27
KRC,Kilroy Realty Corporation,40.81,1.68,4.29,944404.0,906000.0,4.817,21.15
KMX,"CarMax, Inc.",69.1,2.84,4.29,2246000.0,2777000.0,10.919,19.3
PLTR,Palantir Technologies Inc.,7.55,0.31,4.28,37181000.0,32851000.0,15.705,
EVCM,EverCommerce Inc.,10.49,0.43,4.27,185982.0,269521.0,2.027,
FRO,Frontline plc,13.94,0.57,4.26,2981000.0,5119000.0,3.103,11.62
GNRC,Generac Holdings Inc.,117.7,4.73,4.19,1051000.0,1898000.0,7.457,17.94
DNB,"Dun & Bradstreet Holdings, Inc.",14.31,0.57,4.15,2477000.0,2263000.0,6.235,
INFA,Informatica Inc.,18.08,0.72,4.15,365557.0,336655.0,5.117,
SDRL,Seadrill Limited,43.04,1.71,4.14,490597.0,200765.0,2.152,1.32
NXST,"Nexstar Media Group, Inc.",204.35,8.11,4.13,435649.0,541973.0,7.706,8.19
POOL,Pool Corporation,379.39,14.98,4.11,468966.0,445358.0,14.815,19.49
PSNY,Polestar Automotive Holding UK PLC,6.08,0.24,4.11,6116000.0,2794000.0,12.825,3.3
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",35.75,1.4,4.08,443659.0,637330.0,3.181,25.35
SCGLY,Société Générale Société anonyme,5.74,0.22,4.06,325687.0,84280.0,22.76,10.44
ESMT,"EngageSmart, Inc.",20.32,0.79,4.05,544858.0,449971.0,3.363,254.0
GM,General Motors Company,37.95,1.47,4.03,21774000.0,13141000.0,53.916,6.45
SOFI,"SoFi Technologies, Inc.",5.94,0.23,4.03,48504000.0,43506000.0,4.75,
THNPY,Technip Energies N.V.,19.17,0.74,4.02,29069.0,34875.0,3.363,12.45
MP,MP Materials Corp.,31.97,1.23,4.0,1988000.0,1999000.0,5.676,22.05
CRCT,"Cricut, Inc.",9.91,0.38,3.99,152295.0,147133.0,2.188,35.39
ARCB,ArcBest Corporation,83.85,3.21,3.98,234939.0,216346.0,2.047,6.63
BTEGF,Baytex Energy Corp.,4.627,0.177,3.98,404836.0,335568.0,2.534,3.24
MRTX,"Mirati Therapeutics, Inc.",53.09,2.03,3.98,933779.0,1964000.0,3.057,
XPO,"XPO, Inc.",39.39,1.5,3.96,1441000.0,1559000.0,4.536,5.15
RNG,"RingCentral, Inc.",39.94,1.52,3.96,1021000.0,1973000.0,3.835,
VC,Visteon Corporation,149.95,5.67,3.93,343115.0,284360.0,4.22,35.04
STNG,Scorpio Tankers Inc.,47.48,1.79,3.92,1312000.0,1387000.0,2.836,9.04
NWTN,NWTN Inc.,11.97,0.45,3.91,79116.0,455878.0,3.419,
NOG,"Northern Oil and Gas, Inc.",34.62,1.3,3.9,4905000.0,1380000.0,2.951,3.42
OLPX,"Olaplex Holdings, Inc.",6.14,0.23,3.89,1021000.0,2899000.0,3.986,14.98
STEP,StepStone Group Inc.,29.1,1.09,3.89,531015.0,248368.0,2.955,44.09
FANUY,Fanuc Corporation,17.75,0.66,3.86,188382.0,357045.0,33.864,27.31
KYMR,"Kymera Therapeutics, Inc.",36.85,1.37,3.86,515012.0,777691.0,2.022,
MPW,"Medical Properties Trust, Inc.",13.06,0.48,3.82,14866000.0,13197000.0,7.81,6.25
FMS,Fresenius Medical Care AG & Co. KGaA,18.74,0.68,3.77,760260.0,910465.0,10.997,13.2
FFBC,First Financial Bancorp.,24.26,0.88,3.76,522643.0,328741.0,2.301,11.72
CVLT,"Commvault Systems, Inc.",63.19,2.29,3.76,380610.0,310683.0,2.814,108.95
EXAS,Exact Sciences Corporation,67.48,2.44,3.75,1944000.0,2732000.0,11.99,
HIW,"Highwoods Properties, Inc.",30.23,1.09,3.74,536223.0,732401.0,3.328,12.49
TNEYF,Tamarack Valley Energy Ltd.,3.61,0.13,3.74,116056.0,76515.0,2.011,4.81
CLBK,"Columbia Financial, Inc.",20.13,0.72,3.71,151039.0,120610.0,2.206,24.85
ISEE,"IVERIC bio, Inc.",22.65,0.81,3.71,2222000.0,2545000.0,3.037,
TEAM,Atlassian Corporation,164.25,5.87,3.71,2758000.0,3655000.0,41.969,
TRMD,TORM plc,24.38,0.87,3.7,405724.0,279286.0,2.01,6.25
TTNDY,Techtronic Industries Company Limited,63.66,2.27,3.7,25087.0,49255.0,23.359,20.27
DELHY,Delivery Hero SE,5.93,0.21,3.67,64639.0,44577.0,15.257,
CCL,Carnival Corporation & plc,11.02,0.39,3.67,48384000.0,48881000.0,14.327,
SHLS,"Shoals Technologies Group, Inc.",27.7,0.98,3.67,1910000.0,2850000.0,3.2,277.0
CPNG,"Coupang, Inc.",16.71,0.59,3.66,4860000.0,7834000.0,29.582,
MTCH,"Match Group, Inc.",53.66,1.88,3.63,4176000.0,4468000.0,14.988,149.06
PD,"PagerDuty, Inc.",29.4,1.03,3.63,2071000.0,1046000.0,2.645,
LNC,Lincoln National Corporation,34.3,1.2,3.63,3006000.0,3072000.0,5.804,10.62
SHOP,Shopify Inc.,50.08,1.75,3.62,24357000.0,22100000.0,63.706,385.23
SBCF,Seacoast Banking Corporation of Florida,32.65,1.14,3.62,1355000.0,564818.0,2.007,16.74
ESTC,Elastic N.V.,59.35,2.07,3.61,974244.0,1565000.0,5.674,
ZM,"Zoom Video Communications, Inc.",74.15,2.57,3.59,3549000.0,3599000.0,21.676,31.42
PBCRY,PT Bank Central Asia Tbk,14.38,0.5,3.57,32994.0,28520.0,72.453,28.19
BRDG,Bridge Investment Group Holdings Inc.,14.55,0.5,3.56,84205.0,167158.0,2.286,9.97
XM,Qualtrics International Inc.,15.43,0.53,3.56,6236000.0,1863000.0,9.163,
BB,BlackBerry Limited,4.37,0.15,3.55,6430000.0,7059000.0,2.536,
CACC,Credit Acceptance Corporation,472.15,16.2,3.55,110114.0,125733.0,6.102,10.44
APTV,Aptiv PLC,110.59,3.79,3.55,1837000.0,1838000.0,29.964,95.34
CUK,Carnival Corporation & plc,9.95,0.34,3.54,2260000.0,2133000.0,12.926,
WERN,"Werner Enterprises, Inc.",47.41,1.6,3.49,930621.0,551081.0,2.996,12.06
CAR,"Avis Budget Group, Inc.",195.69,6.6,3.49,372739.0,763866.0,8.115,3.73
DLO,DLocal Limited,16.73,0.56,3.46,721323.0,4457000.0,4.952,46.47
S,"SentinelOne, Inc.",15.02,0.5,3.44,4881000.0,4711000.0,4.246,
PACW,PacWest Bancorp,26.99,0.89,3.41,2787000.0,1248000.0,3.18,6.46
ADNT,Adient plc,43.58,1.43,3.39,790996.0,848571.0,4.157,5.53
TGTX,"TG Therapeutics, Inc.",14.63,0.48,3.39,3995000.0,5373000.0,2.126,
WAL,Western Alliance Bancorporation,74.36,2.43,3.38,1620000.0,857073.0,8.098,7.67
AZEK,The AZEK Company Inc.,23.95,0.78,3.37,1166000.0,1913000.0,3.618,46.06
AKRO,"Akero Therapeutics, Inc.",49.25,1.6,3.36,575748.0,783366.0,2.303,
LTMAY,LATAM Airlines Group S.A.,0.54,0.0175,3.35,113906.0,896628.0,5.871,0.03
NU,Nu Holdings Ltd.,4.37,0.14,3.31,23551000.0,28023000.0,20.476,
BEAM,Beam Therapeutics Inc.,45.3,1.45,3.31,596603.0,823843.0,3.192,
AN,"AutoNation, Inc.",121.38,3.88,3.3,667514.0,804561.0,10.695,4.94
CGSHY,Country Garden Services Holdings Company Limited,2.84,0.09,3.27,15336.0,18135.0,9.943,12.91
SQ,"Block, Inc.",83.83,2.64,3.25,14792000.0,12718000.0,50.136,
PLUG,Plug Power Inc.,15.86,0.49,3.19,25437000.0,17068000.0,9.245,
DRVN,Driven Brands Holdings Inc.,28.95,0.89,3.17,734340.0,533265.0,4.846,68.93
