Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap(Billions),PE Ratio (TTM)
DASH,"DoorDash, Inc.",63.81,4.9,8.32,5653000.0,4875000.0,24.772,
BILL,"Bill.com Holdings, Inc.",128.91,9.75,8.18,5477000.0,2001000.0,13.622,
GTLB,GitLab Inc.,58.57,4.42,8.16,2946000.0,2008000.0,8.768,
DUOL,"Duolingo, Inc.",105.3,7.88,8.09,749422.0,357611.0,4.23,
HELE,Helen of Troy Limited,124.21,9.29,8.08,690593.0,434750.0,2.98,20.03
FOCS,Focus Financial Partners Inc.,50.01,3.74,8.08,5359000.0,288140.0,3.294,32.06
HGTY,"Hagerty, Inc.",10.32,0.77,8.06,274148.0,173013.0,6.04,
CNMD,CONMED Corporation,107.27,7.98,8.04,1194000.0,402460.0,3.27,51.08
TDOC,"Teladoc Health, Inc.",33.2,2.46,8.0,7702000.0,4342000.0,5.376,
ASAN,"Asana, Inc.",17.95,1.33,8.0,5667000.0,3693000.0,3.819,
FSR,Fisker Inc.,8.39,0.62,7.98,10475000.0,5552000.0,2.617,
HUBS,"HubSpot, Inc.",397.96,29.29,7.94,1207000.0,751229.0,19.331,
COMP,"Compass, Inc.",4.76,0.35,7.94,10382000.0,3267000.0,2.066,
ZIM,ZIM Integrated Shipping Services Ltd.,22.0,1.61,7.9,9309000.0,4184999.9999999995,2.641,0.45
SMMNY,Siemens Healthineers AG,29.11,2.13,7.89,48204.0,95631.0,65.171,29.4
SNOW,Snowflake Inc.,178.05,12.83,7.77,8398000.0,5551000.0,57.261,
MDB,"MongoDB, Inc.",245.86,17.69,7.75,2683000.0,2096000.0,17.035,
DOCU,"DocuSign, Inc.",67.83,4.83,7.67,6173000.0,5756000.0,13.639,
LAZR,"Luminar Technologies, Inc.",7.68,0.54,7.56,19274000.0,7406000.0,2.786,
EPAM,"EPAM Systems, Inc.",379.34,26.57,7.53,603875.0,360178.0,21.817,52.04
ALTR,Altair Engineering Inc.,59.11,4.14,7.53,777979.0,311172.0,4.737,
ZS,"Zscaler, Inc.",141.35,9.83,7.47,3460000.0,2685000.0,20.384,
CSWI,"CSW Industrials, Inc.",146.96,10.2,7.46,119533.0,69201.0,2.274,28.26
VCYT,"Veracyte, Inc.",27.89,1.93,7.43,663041.0,903821.0,2.001,
UBSFY,Ubisoft Entertainment SA,4.435,0.305,7.38,90885.0,109122.0,2.774,34.12
AMZN,"Amazon.com, Inc.",112.91,7.76,7.38,134139000.00000001,80294000.0,1152.0,100.81
VNO,Vornado Realty Trust,26.33,1.8,7.34,4913000.0,4375000.0,5.427,52.66
ITGR,Integer Holdings Corporation,73.99,5.04,7.31,1190000.0,244652.0,2.451,34.41
HELFY,HelloFresh SE,6.33,0.43,7.29,32535.0,34660.0,4.517,30.14
TROW,"T. Rowe Price Group, Inc.",128.75,8.71,7.26,3879000.0,1878000.0,28.879,19.22
ZETA,Zeta Global Holdings Corp.,10.06,0.68,7.25,1472000.0,902221.0,2.079,
CRSP,CRISPR Therapeutics AG,56.12,3.79,7.24,2087000.0000000002,1066000.0,4.394,14.93
GOOG,Alphabet Inc.,108.8,7.37,7.27,43615000.0,25698000.0,1401.0,20.88
SPLK,Splunk Inc.,106.99,7.19,7.2,3200000.0,2103000.0,17.514,
GOOGL,Alphabet Inc.,107.74,7.31,7.28,65075999.99999999,31531000.0,1401.0,21.08
TGTX,"TG Therapeutics, Inc.",17.97,1.2,7.16,6948000.0,5474000.0,2.612,
RH,RH,347.05,23.06,7.12,1529000.0,765591.0,8.004,12.28
TEAM,Atlassian Corporation,182.41,12.1,7.1,4752000.0,3631000.0,46.609,
SLG,SL Green Realty Corp.,43.97,2.91,7.09,2487000.0,1293000.0,2.992,10.11
WIX,Wix.com Ltd.,96.92,6.41,7.08,1252000.0,786031.0,5.698,
VONOY,Vonovia SE,15.29,1.01,7.07,85601.0,216454.0,24.337,17.57
ALFVY,Alfa Laval Corporate AB,34.44,2.27,7.04,18576.0,21552.0,14.233,31.59
SYF,Synchrony Financial,37.79,2.48,7.02,7700000.0,5523000.0,16.56,6.14
NVST,Envista Holdings Corporation,42.5,2.78,7.0,4355000.0,1700000.0,6.929,35.42
PRFT,"Perficient, Inc.",82.89,5.41,6.98,242532.0,194893.0,2.87,34.83
PUMSY,PUMA SE,7.28,0.47,6.93,15013.0,45695.0,10.892,28.0
MGRC,McGrath RentCorp,105.24,6.82,6.93,277474.0,106901.0,2.566,24.82
ATRC,"AtriCure, Inc.",47.22,3.06,6.93,370303.0,251501.0,2.196,40.36
INFA,Informatica Inc.,19.46,1.26,6.92,399243.0,342385.0,5.508,
GLOB,Globant S.A.,178.26,11.49,6.89,680335.0,326288.0,7.447,53.37
TOST,"Toast, Inc.",24.74,1.59,6.87,9734000.0,5609000.0,12.883,
INMD,InMode Ltd.,38.3,2.45,6.83,3136000.0,1274000.0,3.182,18.87
IVZ,Invesco Ltd.,20.21,1.29,6.82,9457000.0,4971000.0,9.191,13.56
SWTX,"SpringWorks Therapeutics, Inc.",34.05,2.17,6.81,1044000.0,749629.0,2.124,
OKTA,"Okta, Inc.",81.27,5.12,6.72,5630000.0,3856000.0,13.018,
SHOP,Shopify Inc.,53.63,3.37,6.71,26061000.0,21383000.0,68.222,412.54
EXPI,"eXp World Holdings, Inc.",17.71,1.11,6.69,2043000.0000000002,1006999.9999999999,2.704,84.33
SITE,"SiteOne Landscape Supply, Inc.",164.01,10.17,6.61,666838.0,250954.0,7.397,25.95
LGIH,"LGI Homes, Inc.",124.75,7.71,6.59,482000.0,226881.0,2.905,6.84
MNSO,MINISO Group Holding Limited,16.25,1.0,6.56,1806000.0,948129.0,5.147,37.79
BPMC,Blueprint Medicines Corporation,49.06,3.01,6.54,494627.0,540678.0,2.935,
FAST,Fastenal Company,55.29,3.39,6.53,7056000.0,3406000.0,31.56,29.25
CBU,"Community Bank System, Inc.",62.2,3.81,6.53,333027.0,206513.0,3.342,17.98
FNMAS,Federal National Mortgage Association,2.45,0.15,6.52,1525000.0,384600.0,3.101,350.0
AMC,"AMC Entertainment Holdings, Inc.",6.08,0.37,6.48,48957000.0,29555000.0,3.121,
MTH,Meritage Homes Corporation,116.59,7.06,6.45,756654.0,328063.0,4.264,4.47
SIVB,SVB Financial Group,333.5,20.12,6.42,2127000.0,1048000.0,19.734,12.7
DOCS,"Doximity, Inc.",39.66,2.38,6.38,4119000.0,1917000.0,7.634,56.66
AMSYF,ArcelorMittal S.A.,30.79,1.85,6.38,170335.0,37663.0,26.71,2.24
LIFW,"MSP Recovery, Inc.",1.18,0.07,6.31,109480.0,217821.0,3.803,
BMBL,Bumble Inc.,27.86,1.65,6.3,3351000.0,1910000.0,5.143,
PEGA,Pegasystems Inc.,42.95,2.54,6.29,398872.0,391937.0,3.554,
SAN,"Banco Santander, S.A.",3.73,0.22,6.27,9779000.0,4014999.9999999995,62.83,6.43
SITM,SiTime Corporation,130.23,7.63,6.22,743926.0,272840.0,2.792,60.29
APP,AppLovin Corporation,14.19,0.83,6.21,5421000.0,3535000.0,5.274,
NCLH,Norwegian Cruise Line Holdings Ltd.,17.11,1.0,6.21,20525000.0,14450000.0,7.21,
NMRK,"Newmark Group, Inc.",9.08,0.53,6.2,1553000.0,957277.0,2.131,7.9
ETSY,"Etsy, Inc.",148.2,8.62,6.18,3767000.0,3106000.0,18.627,54.29
CCL,Carnival Corporation & plc,12.04,0.7,6.17,60697000.0,48242000.0,15.647,
CUK,Carnival Corporation & plc,10.84,0.63,6.17,2470000.0,2044000.0,14.083,2.0
MDC,"M.D.C. Holdings, Inc.",41.16,2.38,6.14,863835.0,570770.0,2.988,5.37
BEAM,Beam Therapeutics Inc.,48.79,2.82,6.13,1938000.0,815657.0,3.438,
FDX,FedEx Corporation,214.5,12.39,6.13,3834000.0,2422000.0,54.139,16.8
KWR,Quaker Chemical Corporation,215.58,12.45,6.13,131096.0,88721.0,3.866,49.44
IHS,IHS Holding Limited,8.36,0.48,6.09,689351.0,201586.0,2.773,119.43
WD,"Walker & Dunlop, Inc.",100.93,5.79,6.09,180374.0,165542.0,3.332,13.37
ZI,ZoomInfo Technologies Inc.,30.12,1.73,6.08,5235000.0,5289000.0,12.158,44.29
PHR,"Phreesia, Inc.",39.48,2.26,6.07,927674.0,344608.0,2.082,
AN,"AutoNation, Inc.",137.88,7.88,6.06,1599000.0,782760.0,12.149,5.55
ZM,"Zoom Video Communications, Inc.",82.84,4.73,6.06,5412000.0,3696000.0,24.216,34.81
POOL,Pool Corporation,422.17,24.03,6.04,688474.0,448859.0,16.486,21.68
BERY,"Berry Global Group, Inc.",65.39,3.7,6.0,2211000.0,987944.0,7.966,11.33
CWK,Cushman & Wakefield plc,15.04,0.85,5.99,7904000.0,2576000.0,3.395,11.06
QTWO,"Q2 Holdings, Inc.",35.78,2.02,5.98,590459.0,501806.0,2.058,
RIVN,"Rivian Automotive, Inc.",20.88,1.17,5.94,38761000.0,20860000.0,18.445,
CAR,"Avis Budget Group, Inc.",222.85,12.48,5.93,1089000.0,714081.0,9.241,4.03
OMCL,"Omnicell, Inc.",60.43,3.38,5.92,842808.0,640293.0,2.698,58.67
PCOR,"Procore Technologies, Inc.",61.33,3.43,5.92,1472000.0,662880.0,8.464,
PAG,"Penske Automotive Group, Inc.",138.46,7.74,5.92,766334.0,410531.0,9.873,7.57
SLAB,Silicon Laboratories Inc.,189.59,10.59,5.92,877404.0,383050.0,6.31,88.59
KYMR,"Kymera Therapeutics, Inc.",38.75,2.16,5.9,913102.0,765509.0,2.126,
BTGOF,BT Group plc,1.6305,0.0905,5.88,215431.0,60437.0,16.193,7.76
NTRA,"Natera, Inc.",46.55,2.58,5.87,1854000.0,1691000.0,5.075,
JWN,"Nordstrom, Inc.",21.14,1.17,5.86,6428000.0,5544000.0,3.384,10.31
RBLX,Roblox Corporation,40.48,2.24,5.86,17201000.0,14365000.0,24.321,
NLLSF,Nel ASA,1.81,0.1,5.85,62926.0,21565.0,2.876,
LAD,"Lithia Motors, Inc.",294.3,16.2,5.83,654297.0,377826.0,8.046,6.58
ZIP,"ZipRecruiter, Inc.",21.28,1.17,5.82,1297000.0,726449.0,2.345,36.69
XRAY,DENTSPLY SIRONA Inc.,39.66,2.18,5.82,2169000.0,2178000.0,8.523,24.94
S,"SentinelOne, Inc.",16.74,0.92,5.82,8170999.999999999,4900000.0,4.732,
SABR,Sabre Corporation,7.47,0.41,5.81,5554000.0,6723000.0,2.453,
DNLI,Denali Therapeutics Inc.,32.67,1.79,5.8,1403000.0,653455.0,4.437,
FNMAJ,Federal National Mortgage Association,1.88,0.1025,5.77,20645.0,14309.0,2.595,268.57
SMAR,Smartsheet Inc.,47.62,2.58,5.73,1656000.0,1464000.0,6.254,
MRVL,"Marvell Technology, Inc.",48.76,2.64,5.72,17075000.0,11551000.0,41.602,
KMT,Kennametal Inc.,30.58,1.65,5.7,962688.0,595591.0,2.464,18.76
ATI,ATI Inc.,38.82,2.08,5.66,3040000.0,1290000.0,5.024,204.32
SBNY,Signature Bank,143.17,7.67,5.66,2051000.0000000002,1284000.0,9.01,7.0
CIXXF,CI Financial Corp.,12.89,0.69,5.66,30479.0,68003.0,2.396,7.67
BEN,"Franklin Resources, Inc.",33.82,1.81,5.65,6114000.0,3664000.0,16.922,17.26
GM,General Motors Company,41.5,2.2,5.6,28265000.0,14243000.0,57.878,6.77
VTYX,"Ventyx Biosciences, Inc.",43.13,2.28,5.58,545232.0,677829.0,2.443,
ALRM,"Alarm.com Holdings, Inc.",58.24,3.07,5.56,278080.0,262780.0,2.907,60.04
PHJMF,PT Hanjaya Mandala Sampoerna Tbk,0.065,0.0034,5.52,3507000.0,482857.0,7.561,
SQSP,"Squarespace, Inc.",25.24,1.32,5.52,699123.0,581706.0,3.454,148.47
ON,ON Semiconductor Corporation,82.12,4.28,5.5,9215000.0,5867000.0,35.511,20.13
GKOS,Glaukos Corporation,52.48,2.72,5.47,724834.0,388203.0,2.503,
CADE,Cadence Bank,28.03,1.45,5.46,1651000.0,1168000.0,5.114,20.46
WSO,"Watsco, Inc.",316.64,16.27,5.42,549261.0,256977.0,12.118,22.8
SHAK,Shake Shack Inc.,61.0,3.13,5.41,1293000.0,785536.0,2.571,
ULCC,"Frontier Group Holdings, Inc.",13.5,0.69,5.39,888426.0,613940.0,2.94,
SQ,"Block, Inc.",88.41,4.51,5.38,13227000.0,12638000.0,52.875,
BXP,"Boston Properties, Inc.",78.37,3.98,5.35,1852000.0,1628000.0,12.285,14.51
ZG,"Zillow Group, Inc.",46.14,2.34,5.34,1060000.0,796870.0,11.184,
TNET,"TriNet Group, Inc.",79.46,4.02,5.33,424054.0,317045.0,4.824,13.38
STGW,Stagwell Inc.,7.33,0.37,5.32,620050.0,392506.0,3.483,26.18
PGNY,"Progyny, Inc.",37.08,1.87,5.31,1460000.0,864242.0,3.444,84.27
CVNA,Carvana Co.,14.25,0.69,5.09,144766000.0,28400000.0,2.531,
UGI,UGI Corporation,42.62,2.14,5.29,2170000.0,1272000.0,8.932,8.58
SYNA,Synaptics Incorporated,139.84,7.02,5.29,906472.0,466245.0,5.576,19.0
RKLB,"Rocket Lab USA, Inc.",5.24,0.26,5.22,7119000.0,3573000.0,2.48,32.75
ESAB,ESAB Corporation,61.8,3.06,5.21,315855.0,331349.0,3.713,17.97
PFSI,"PennyMac Financial Services, Inc.",72.55,3.59,5.21,905667.0,322880.0,3.633,6.71
SWK,"Stanley Black & Decker, Inc.",95.89,4.73,5.19,4115000.0,1811000.0,14.186,25.92
ACAD,ACADIA Pharmaceuticals Inc.,19.91,0.98,5.18,1366000.0,1199000.0,3.224,
DDOG,"Datadog, Inc.",86.97,4.27,5.16,7676000.0,4688000.0,27.618,8697.0
SE,Sea Limited,72.51,3.56,5.16,7358000.0,5853000.0,40.732,
FND,"Floor & Decor Holdings, Inc.",100.28,4.91,5.15,3603000.0,1562000.0,10.642,34.46
APPN,Appian Corporation,45.67,2.23,5.13,469011.0,529960.0,3.313,
BL,"BlackLine, Inc.",77.6,3.77,5.11,685261.0,446413.0,4.639,
BC,Brunswick Corporation,90.58,4.4,5.11,1424000.0,566303.0,6.568,10.74
