Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap(Billions),PE Ratio (TTM)
THG,"The Hanover Insurance Group, Inc.",142.4,4.67,3.39,341278.0,162933.0,5.064,17.71
NVO,Novo Nordisk A/S,136.79,4.45,3.36,1774000.0,1437000.0,307.555,40.35
SDRL,Seadrill Limited,43.4,1.4,3.33,223797.0,235171.0,2.17,1.29
NDVLY,New World Development Company Limited,1.56,0.05,3.31,22851.0,5948.0,7.926,52.0
AXP,American Express Company,178.86,5.73,3.31,5279000.0,3202000.0,132.893,18.16
ATI,ATI Inc.,40.1,1.28,3.3,2431000.0,1299000.0,5.19,211.05
EVA,Enviva Inc.,47.68,1.52,3.29,394714.0,406025.0,3.193,
KHOLY,Koç Holding A.S.,20.08,0.63,3.24,18684.0,3810.0,10.26,4.01
FTAI,FTAI Aviation Ltd.,23.62,0.74,3.23,502492.0,1352000.0,2.354,
TTFNF,TotalEnergies SE,61.39,1.9,3.19,34737.0,35531.0,151.916,7.02
CAH,"Cardinal Health, Inc.",78.67,2.39,3.13,3490000.0,2899000.0,20.622,
SCHW,The Charles Schwab Corporation,79.02,2.4,3.13,9456000.0,7993000.0,147.51,22.58
SUHJY,Sun Hung Kai Properties Limited,14.49,0.44,3.13,44534.0,90728.0,42.071,12.82
AUR,"Aurora Innovation, Inc.",1.98,0.06,3.13,3302000.0,2392000.0,2.305,
GPS,"The Gap, Inc.",15.26,0.46,3.11,9017000.0,8205000.0,5.571,101.73
EGFEY,Eurobank Ergasias Services and Holdings S.A.,0.68,0.02,3.03,15410.0,43171.0,5.477,3.78
RELY,"Remitly Global, Inc.",13.0,0.38,3.01,741146.0,759545.0,2.219,
SMCI,"Super Micro Computer, Inc.",84.34,2.46,3.0,1383000.0,1358000.0,4.464,7.25
