Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2023-01-17 09:30:00-05:00,15.010000228881836,15.010000228881836,15.010000228881836,15.010000228881836,15.010000228881836,0,0.0,0.0,0.0
2023-01-17 13:50:00-05:00,15.114999771118164,15.114999771118164,15.114999771118164,15.114999771118164,15.114999771118164,301,0.0,0.0,0.0
2023-01-17 14:25:00-05:00,15.140000343322754,15.140000343322754,15.140000343322754,15.140000343322754,15.140000343322754,176,0.0,0.0,0.0
2023-01-17 15:15:00-05:00,15.145000457763672,15.145000457763672,15.145000457763672,15.145000457763672,15.145000457763672,330,0.0,0.0,0.0
2023-01-17 15:45:00-05:00,15.145000457763672,15.145000457763672,15.145000457763672,15.145000457763672,15.145000457763672,177,0.0,0.0,0.0
2023-01-17 15:55:00-05:00,15.119600296020508,15.149999618530273,15.119600296020508,15.149999618530273,15.149999618530273,430,0.0,0.0,0.0
2023-01-18 09:30:00-05:00,15.229999542236328,15.25,15.229999542236328,15.25,15.25,0,0.0,0.0,0.0
2023-01-18 09:35:00-05:00,15.119999885559082,15.119999885559082,15.119999885559082,15.119999885559082,15.119999885559082,250,0.0,0.0,0.0
2023-01-18 09:55:00-05:00,15.118800163269043,15.118800163269043,15.118800163269043,15.118800163269043,15.118800163269043,170,0.0,0.0,0.0
2023-01-18 10:00:00-05:00,15.119999885559082,15.119999885559082,15.119999885559082,15.119999885559082,15.119999885559082,458,0.0,0.0,0.0
2023-01-18 11:35:00-05:00,15.0649995803833,15.079999923706055,15.0649995803833,15.079999923706055,15.079999923706055,1225,0.0,0.0,0.0
2023-01-18 12:00:00-05:00,15.055000305175781,15.055000305175781,15.055000305175781,15.055000305175781,15.055000305175781,202,0.0,0.0,0.0
2023-01-18 12:30:00-05:00,15.050700187683105,15.0600004196167,15.050700187683105,15.0600004196167,15.0600004196167,319,0.0,0.0,0.0
2023-01-18 12:55:00-05:00,15.0600004196167,15.0600004196167,15.0600004196167,15.0600004196167,15.0600004196167,1660,0.0,0.0,0.0
2023-01-18 13:20:00-05:00,15.050000190734863,15.050100326538086,15.050000190734863,15.050100326538086,15.050100326538086,218,0.0,0.0,0.0
2023-01-18 14:05:00-05:00,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,504,0.0,0.0,0.0
2023-01-18 15:55:00-05:00,15.039999961853027,15.0600004196167,15.0,15.0600004196167,15.0600004196167,0,0.0,0.0,0.0
2023-01-19 09:30:00-05:00,14.930000305175781,14.930000305175781,14.930000305175781,14.930000305175781,14.930000305175781,638,0.0,0.0,0.0
2023-01-19 10:45:00-05:00,15.050000190734863,15.050000190734863,15.010000228881836,15.010000228881836,15.010000228881836,1529,0.0,0.0,0.0
2023-01-19 11:05:00-05:00,15.039999961853027,15.039999961853027,15.039999961853027,15.039999961853027,15.039999961853027,100,0.0,0.0,0.0
2023-01-19 11:10:00-05:00,15.039999961853027,15.039999961853027,15.0,15.0,15.0,1521,0.0,0.0,0.0
2023-01-19 11:15:00-05:00,15.029999732971191,15.050000190734863,15.029999732971191,15.050000190734863,15.050000190734863,1000,0.0,0.0,0.0
2023-01-19 11:35:00-05:00,15.039999961853027,15.130000114440918,15.039999961853027,15.130000114440918,15.130000114440918,62318,0.0,0.0,0.0
2023-01-19 11:40:00-05:00,15.04990005493164,15.04990005493164,15.04990005493164,15.04990005493164,15.04990005493164,262,0.0,0.0,0.0
2023-01-19 11:50:00-05:00,15.024999618530273,15.024999618530273,15.024999618530273,15.024999618530273,15.024999618530273,346,0.0,0.0,0.0
2023-01-19 12:00:00-05:00,15.042499542236328,15.050000190734863,15.042499542236328,15.050000190734863,15.050000190734863,587,0.0,0.0,0.0
2023-01-19 12:10:00-05:00,15.050000190734863,15.050000190734863,15.045000076293945,15.050000190734863,15.050000190734863,3151,0.0,0.0,0.0
2023-01-19 12:15:00-05:00,15.0600004196167,15.0600004196167,15.0600004196167,15.0600004196167,15.0600004196167,269,0.0,0.0,0.0
2023-01-19 12:20:00-05:00,15.055000305175781,15.055000305175781,15.050000190734863,15.050000190734863,15.050000190734863,500,0.0,0.0,0.0
2023-01-19 12:25:00-05:00,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,100,0.0,0.0,0.0
2023-01-19 12:30:00-05:00,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,100,0.0,0.0,0.0
2023-01-19 12:35:00-05:00,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,100,0.0,0.0,0.0
2023-01-19 12:40:00-05:00,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,200,0.0,0.0,0.0
2023-01-19 12:45:00-05:00,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,100,0.0,0.0,0.0
2023-01-19 12:50:00-05:00,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,254,0.0,0.0,0.0
2023-01-19 12:55:00-05:00,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,100,0.0,0.0,0.0
2023-01-19 13:00:00-05:00,15.0,15.050299644470215,15.0,15.050299644470215,15.050299644470215,233,0.0,0.0,0.0
2023-01-19 13:05:00-05:00,15.039999961853027,15.039999961853027,15.039999961853027,15.039999961853027,15.039999961853027,101,0.0,0.0,0.0
2023-01-19 13:20:00-05:00,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,15.050000190734863,600,0.0,0.0,0.0
2023-01-19 13:25:00-05:00,15.020000457763672,15.029999732971191,15.020000457763672,15.029999732971191,15.029999732971191,200,0.0,0.0,0.0
2023-01-19 13:30:00-05:00,15.039999961853027,15.050000190734863,15.039999961853027,15.039999961853027,15.039999961853027,602,0.0,0.0,0.0
2023-01-19 13:35:00-05:00,15.039999961853027,15.050000190734863,15.039999961853027,15.050000190734863,15.050000190734863,500,0.0,0.0,0.0
2023-01-19 13:40:00-05:00,15.050000190734863,15.050000190734863,15.039999961853027,15.039999961853027,15.039999961853027,300,0.0,0.0,0.0
2023-01-19 13:45:00-05:00,15.029999732971191,15.050000190734863,15.029999732971191,15.050000190734863,15.050000190734863,300,0.0,0.0,0.0
2023-01-19 13:50:00-05:00,15.039999961853027,15.039999961853027,15.029999732971191,15.039999961853027,15.039999961853027,400,0.0,0.0,0.0
2023-01-19 13:55:00-05:00,15.029999732971191,15.029999732971191,15.029999732971191,15.029999732971191,15.029999732971191,400,0.0,0.0,0.0
