Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-01-17 09:30:00-05:00,1.309999942779541,1.4299999475479126,1.309999942779541,1.3782000541687012,1.3782000541687012,740666,0.0,0.0
2023-01-17 09:35:00-05:00,1.3700000047683716,1.409999966621399,1.3700000047683716,1.375,1.375,183130,0.0,0.0
2023-01-17 09:40:00-05:00,1.3799999952316284,1.3799999952316284,1.3300000429153442,1.3660000562667847,1.3660000562667847,178452,0.0,0.0
2023-01-17 09:45:00-05:00,1.3691999912261963,1.3799999952316284,1.350000023841858,1.3698999881744385,1.3698999881744385,108060,0.0,0.0
2023-01-17 09:50:00-05:00,1.3600000143051147,1.36489999294281,1.340000033378601,1.3450000286102295,1.3450000286102295,129611,0.0,0.0
2023-01-17 09:55:00-05:00,1.350000023841858,1.350000023841858,1.309999942779541,1.3200000524520874,1.3200000524520874,131317,0.0,0.0
2023-01-17 10:00:00-05:00,1.3188999891281128,1.3200000524520874,1.2599999904632568,1.2684999704360962,1.2684999704360962,323390,0.0,0.0
2023-01-17 10:05:00-05:00,1.2599999904632568,1.2893999814987183,1.25,1.284999966621399,1.284999966621399,247420,0.0,0.0
2023-01-17 10:10:00-05:00,1.2795000076293945,1.3300000429153442,1.2700999975204468,1.2799999713897705,1.2799999713897705,243885,0.0,0.0
2023-01-17 10:15:00-05:00,1.2861000299453735,1.3099000453948975,1.284999966621399,1.309000015258789,1.309000015258789,31688,0.0,0.0
2023-01-17 10:20:00-05:00,1.2999999523162842,1.3091000318527222,1.2699999809265137,1.2699999809265137,1.2699999809265137,128376,0.0,0.0
2023-01-17 10:25:00-05:00,1.2796000242233276,1.2799999713897705,1.25,1.2599999904632568,1.2599999904632568,138588,0.0,0.0
2023-01-17 10:30:00-05:00,1.2549999952316284,1.2599999904632568,1.2000000476837158,1.2208000421524048,1.2208000421524048,322018,0.0,0.0
2023-01-17 10:35:00-05:00,1.2200000286102295,1.249899983406067,1.2200000286102295,1.2288000583648682,1.2288000583648682,179764,0.0,0.0
2023-01-17 10:40:00-05:00,1.225000023841858,1.2405999898910522,1.2200000286102295,1.2301000356674194,1.2301000356674194,78024,0.0,0.0
2023-01-17 10:45:00-05:00,1.239400029182434,1.25,1.2389999628067017,1.2400000095367432,1.2400000095367432,37486,0.0,0.0
2023-01-17 10:50:00-05:00,1.2455999851226807,1.308500051498413,1.2400000095367432,1.2795000076293945,1.2795000076293945,192919,0.0,0.0
2023-01-17 10:55:00-05:00,1.274999976158142,1.2799999713897705,1.2599999904632568,1.2599999904632568,1.2599999904632568,98669,0.0,0.0
2023-01-17 11:00:00-05:00,1.2599999904632568,1.2699999809265137,1.2599999904632568,1.2649999856948853,1.2649999856948853,136218,0.0,0.0
2023-01-17 11:05:00-05:00,1.2599999904632568,1.2649999856948853,1.2300000190734863,1.2300000190734863,1.2300000190734863,255382,0.0,0.0
2023-01-17 11:10:00-05:00,1.2300000190734863,1.2400000095367432,1.2200000286102295,1.2200000286102295,1.2200000286102295,46543,0.0,0.0
2023-01-17 11:15:00-05:00,1.2204999923706055,1.2300000190734863,1.2200000286102295,1.2299000024795532,1.2299000024795532,57150,0.0,0.0
2023-01-17 11:20:00-05:00,1.2210999727249146,1.2300000190734863,1.2200000286102295,1.2200000286102295,1.2200000286102295,50885,0.0,0.0
2023-01-17 11:25:00-05:00,1.2300000190734863,1.2300000190734863,1.2200000286102295,1.2200000286102295,1.2200000286102295,19234,0.0,0.0
2023-01-17 11:30:00-05:00,1.2200000286102295,1.2201000452041626,1.1699999570846558,1.1704000234603882,1.1704000234603882,263078,0.0,0.0
2023-01-17 11:35:00-05:00,1.1749999523162842,1.190000057220459,1.149999976158142,1.190000057220459,1.190000057220459,462709,0.0,0.0
2023-01-17 11:40:00-05:00,1.1806999444961548,1.215000033378601,1.1806000471115112,1.2050000429153442,1.2050000429153442,88489,0.0,0.0
2023-01-17 11:45:00-05:00,1.2050000429153442,1.2100000381469727,1.2000000476837158,1.2050000429153442,1.2050000429153442,36527,0.0,0.0
2023-01-17 11:50:00-05:00,1.2000000476837158,1.2100000381469727,1.2000000476837158,1.2050000429153442,1.2050000429153442,23439,0.0,0.0
2023-01-17 11:55:00-05:00,1.2050000429153442,1.2100000381469727,1.2000000476837158,1.2000000476837158,1.2000000476837158,18416,0.0,0.0
2023-01-17 12:00:00-05:00,1.2050000429153442,1.2100000381469727,1.2000000476837158,1.2050000429153442,1.2050000429153442,27915,0.0,0.0
2023-01-17 12:05:00-05:00,1.2000000476837158,1.2099000215530396,1.2000000476837158,1.2000000476837158,1.2000000476837158,38545,0.0,0.0
2023-01-17 12:10:00-05:00,1.2000000476837158,1.2094999551773071,1.2000000476837158,1.2000000476837158,1.2000000476837158,14438,0.0,0.0
2023-01-17 12:15:00-05:00,1.2000000476837158,1.2099000215530396,1.2000000476837158,1.2000000476837158,1.2000000476837158,15788,0.0,0.0
2023-01-17 12:20:00-05:00,1.2000000476837158,1.2100000381469727,1.2000000476837158,1.2000000476837158,1.2000000476837158,26923,0.0,0.0
