Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-01-17 09:30:00-05:00,8.789999961853027,8.890000343322754,8.579999923706055,8.59000015258789,8.59000015258789,1016697,0.0,0.0
2023-01-17 09:35:00-05:00,8.59000015258789,8.649999618530273,8.5600004196167,8.640000343322754,8.640000343322754,337052,0.0,0.0
2023-01-17 09:40:00-05:00,8.640000343322754,8.640000343322754,8.53499984741211,8.595000267028809,8.595000267028809,197236,0.0,0.0
2023-01-17 09:45:00-05:00,8.59000015258789,8.619999885559082,8.510000228881836,8.5600004196167,8.5600004196167,404974,0.0,0.0
2023-01-17 09:50:00-05:00,8.550000190734863,8.5600004196167,8.454999923706055,8.494999885559082,8.494999885559082,298353,0.0,0.0
2023-01-17 09:55:00-05:00,8.489999771118164,8.5649995803833,8.479999542236328,8.5649995803833,8.5649995803833,171799,0.0,0.0
2023-01-17 10:00:00-05:00,8.5649995803833,8.59000015258789,8.529999732971191,8.53499984741211,8.53499984741211,180504,0.0,0.0
2023-01-17 10:05:00-05:00,8.536399841308594,8.545000076293945,8.479999542236328,8.500100135803223,8.500100135803223,434752,0.0,0.0
2023-01-17 10:10:00-05:00,8.505000114440918,8.550000190734863,8.5,8.51990032196045,8.51990032196045,171957,0.0,0.0
2023-01-17 10:15:00-05:00,8.515000343322754,8.520000457763672,8.479999542236328,8.515000343322754,8.515000343322754,162202,0.0,0.0
2023-01-17 10:20:00-05:00,8.510000228881836,8.5600004196167,8.494999885559082,8.555000305175781,8.555000305175781,130851,0.0,0.0
2023-01-17 10:25:00-05:00,8.555000305175781,8.5600004196167,8.479999542236328,8.5,8.5,185110,0.0,0.0
2023-01-17 10:30:00-05:00,8.494999885559082,8.505000114440918,8.460000038146973,8.479999542236328,8.479999542236328,206489,0.0,0.0
2023-01-17 10:35:00-05:00,8.479999542236328,8.510000228881836,8.470100402832031,8.494999885559082,8.494999885559082,86214,0.0,0.0
2023-01-17 10:40:00-05:00,8.489999771118164,8.510000228881836,8.425000190734863,8.430899620056152,8.430899620056152,141116,0.0,0.0
2023-01-17 10:45:00-05:00,8.4350004196167,8.5,8.404999732971191,8.489999771118164,8.489999771118164,322149,0.0,0.0
2023-01-17 10:50:00-05:00,8.484999656677246,8.489999771118164,8.449999809265137,8.454999923706055,8.454999923706055,54950,0.0,0.0
2023-01-17 10:55:00-05:00,8.449999809265137,8.489999771118164,8.449999809265137,8.484999656677246,8.484999656677246,125478,0.0,0.0
2023-01-17 11:00:00-05:00,8.484999656677246,8.489999771118164,8.430000305175781,8.430000305175781,8.430000305175781,171796,0.0,0.0
2023-01-17 11:05:00-05:00,8.4350004196167,8.449999809265137,8.4350004196167,8.444999694824219,8.444999694824219,55706,0.0,0.0
2023-01-17 11:10:00-05:00,8.444999694824219,8.449999809265137,8.40999984741211,8.4350004196167,8.4350004196167,70071,0.0,0.0
2023-01-17 11:15:00-05:00,8.4399995803833,8.449999809265137,8.430000305175781,8.444999694824219,8.444999694824219,42725,0.0,0.0
2023-01-17 11:20:00-05:00,8.444999694824219,8.444999694824219,8.40999984741211,8.425000190734863,8.425000190734863,71565,0.0,0.0
2023-01-17 11:25:00-05:00,8.420000076293945,8.449999809265137,8.40999984741211,8.444999694824219,8.444999694824219,61227,0.0,0.0
2023-01-17 11:30:00-05:00,8.444999694824219,8.454999923706055,8.4350004196167,8.444999694824219,8.444999694824219,62640,0.0,0.0
2023-01-17 11:35:00-05:00,8.444999694824219,8.454999923706055,8.420000076293945,8.4350004196167,8.4350004196167,63917,0.0,0.0
2023-01-17 11:40:00-05:00,8.430100440979004,8.430100440979004,8.380000114440918,8.395000457763672,8.395000457763672,97920,0.0,0.0
2023-01-17 11:45:00-05:00,8.395000457763672,8.420000076293945,8.390000343322754,8.414999961853027,8.414999961853027,51103,0.0,0.0
2023-01-17 11:50:00-05:00,8.419099807739258,8.4399995803833,8.40999984741211,8.4350004196167,8.4350004196167,48215,0.0,0.0
2023-01-17 11:55:00-05:00,8.4350004196167,8.4399995803833,8.40999984741211,8.4350004196167,8.4350004196167,50214,0.0,0.0
2023-01-17 12:00:00-05:00,8.4399995803833,8.4399995803833,8.402000427246094,8.404999732971191,8.404999732971191,47611,0.0,0.0
2023-01-17 12:05:00-05:00,8.404999732971191,8.40999984741211,8.390000343322754,8.404999732971191,8.404999732971191,84430,0.0,0.0
2023-01-17 12:10:00-05:00,8.404999732971191,8.4399995803833,8.399999618530273,8.4350004196167,8.4350004196167,67557,0.0,0.0
