Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-01-17 09:30:00-05:00,120.04000091552734,120.2699966430664,119.43499755859375,119.44999694824219,119.44999694824219,12096,0.0,0.0
2023-01-17 09:35:00-05:00,119.44999694824219,119.44999694824219,118.80999755859375,119.0,119.0,4482,0.0,0.0
2023-01-17 09:40:00-05:00,118.79499816894531,118.79499816894531,118.0,118.67500305175781,118.67500305175781,6388,0.0,0.0
2023-01-17 09:45:00-05:00,119.12000274658203,120.36990356445312,118.98999786376953,119.48999786376953,119.48999786376953,26231,0.0,0.0
2023-01-17 09:50:00-05:00,119.36000061035156,120.81999969482422,119.12999725341797,120.4000015258789,120.4000015258789,13591,0.0,0.0
2023-01-17 09:55:00-05:00,120.44000244140625,121.0270004272461,120.1500015258789,120.87999725341797,120.87999725341797,10618,0.0,0.0
2023-01-17 10:00:00-05:00,121.25,121.48999786376953,120.98999786376953,121.41999816894531,121.41999816894531,10822,0.0,0.0
2023-01-17 10:05:00-05:00,121.5,122.0999984741211,121.13999938964844,122.0999984741211,122.0999984741211,10662,0.0,0.0
2023-01-17 10:10:00-05:00,122.02999877929688,122.56999969482422,121.87000274658203,122.13999938964844,122.13999938964844,12337,0.0,0.0
2023-01-17 10:15:00-05:00,122.11000061035156,122.2249984741211,121.98999786376953,122.09500122070312,122.09500122070312,1888,0.0,0.0
2023-01-17 10:20:00-05:00,122.01000213623047,122.4749984741211,121.9000015258789,122.4749984741211,122.4749984741211,13015,0.0,0.0
2023-01-17 10:25:00-05:00,122.4749984741211,122.95999908447266,122.3550033569336,122.95999908447266,122.95999908447266,9410,0.0,0.0
2023-01-17 10:30:00-05:00,123.11000061035156,123.29000091552734,122.37999725341797,122.73999786376953,122.73999786376953,13654,0.0,0.0
2023-01-17 10:35:00-05:00,122.62000274658203,122.79000091552734,122.30000305175781,122.51000213623047,122.51000213623047,15809,0.0,0.0
2023-01-17 10:40:00-05:00,122.52999877929688,122.83000183105469,122.19000244140625,122.41500091552734,122.41500091552734,10845,0.0,0.0
2023-01-17 10:45:00-05:00,122.41500091552734,122.7300033569336,122.33999633789062,122.44999694824219,122.44999694824219,9419,0.0,0.0
2023-01-17 10:50:00-05:00,122.55999755859375,122.7300033569336,122.19499969482422,122.30999755859375,122.30999755859375,4365,0.0,0.0
2023-01-17 10:55:00-05:00,122.19000244140625,122.41999816894531,122.08000183105469,122.26000213623047,122.26000213623047,4025,0.0,0.0
2023-01-17 11:00:00-05:00,122.26499938964844,122.31999969482422,122.12999725341797,122.21499633789062,122.21499633789062,2655,0.0,0.0
2023-01-17 11:05:00-05:00,122.45989990234375,122.45989990234375,121.95999908447266,122.19000244140625,122.19000244140625,2705,0.0,0.0
2023-01-17 11:10:00-05:00,122.31999969482422,122.36000061035156,122.05000305175781,122.22000122070312,122.22000122070312,3270,0.0,0.0
2023-01-17 11:15:00-05:00,122.30000305175781,122.37999725341797,121.69000244140625,121.76499938964844,121.76499938964844,18575,0.0,0.0
2023-01-17 11:20:00-05:00,121.69000244140625,122.31999969482422,121.69000244140625,121.8949966430664,121.8949966430664,3000,0.0,0.0
2023-01-17 11:25:00-05:00,121.80500030517578,121.87999725341797,121.77999877929688,121.86499786376953,121.86499786376953,1284,0.0,0.0
2023-01-17 11:30:00-05:00,121.86499786376953,122.73999786376953,121.44000244140625,122.69999694824219,122.69999694824219,191045,0.0,0.0
2023-01-17 11:35:00-05:00,122.69999694824219,122.74500274658203,122.23999786376953,122.31999969482422,122.31999969482422,11078,0.0,0.0
2023-01-17 11:40:00-05:00,122.33000183105469,122.37999725341797,122.2699966430664,122.37999725341797,122.37999725341797,2737,0.0,0.0
2023-01-17 11:45:00-05:00,122.27999877929688,122.58999633789062,122.23999786376953,122.46499633789062,122.46499633789062,7220,0.0,0.0
2023-01-17 11:50:00-05:00,122.70999908447266,123.38999938964844,122.70999908447266,123.30000305175781,123.30000305175781,6715,0.0,0.0
2023-01-17 11:55:00-05:00,123.44750213623047,123.55500030517578,123.2301025390625,123.43000030517578,123.43000030517578,3478,0.0,0.0
2023-01-17 12:00:00-05:00,123.43499755859375,123.73999786376953,123.43499755859375,123.73999786376953,123.73999786376953,2009,0.0,0.0
2023-01-17 12:05:00-05:00,123.62000274658203,123.62999725341797,122.95999908447266,123.0199966430664,123.0199966430664,5179,0.0,0.0
2023-01-17 12:10:00-05:00,123.01000213623047,123.06999969482422,122.44000244140625,122.44000244140625,122.44000244140625,5988,0.0,0.0
2023-01-17 12:15:00-05:00,122.37999725341797,122.55000305175781,122.20500183105469,122.24500274658203,122.24500274658203,4121,0.0,0.0
2023-01-17 12:20:00-05:00,122.24500274658203,122.24500274658203,121.73999786376953,122.01499938964844,122.01499938964844,14971,0.0,0.0
2023-01-17 12:25:00-05:00,122.01499938964844,122.44999694824219,121.88999938964844,122.44999694824219,122.44999694824219,3358,0.0,0.0
2023-01-17 12:30:00-05:00,122.33159637451172,122.49500274658203,122.20999908447266,122.37999725341797,122.37999725341797,2917,0.0,0.0
2023-01-17 12:35:00-05:00,122.47000122070312,122.61229705810547,122.33999633789062,122.55500030517578,122.55500030517578,1721,0.0,0.0
2023-01-17 12:40:00-05:00,122.57499694824219,122.57499694824219,121.79000091552734,122.27999877929688,122.27999877929688,13326,0.0,0.0
2023-01-17 12:45:00-05:00,122.33999633789062,122.61000061035156,122.33999633789062,122.48500061035156,122.48500061035156,3070,0.0,0.0
2023-01-17 12:50:00-05:00,122.83000183105469,122.98999786376953,122.83000183105469,122.83999633789062,122.83999633789062,4739,0.0,0.0
2023-01-17 12:55:00-05:00,122.84500122070312,123.18000030517578,122.84500122070312,123.18000030517578,123.18000030517578,4083,0.0,0.0
2023-01-17 13:00:00-05:00,123.16000366210938,123.16000366210938,122.83000183105469,123.08999633789062,123.08999633789062,4437,0.0,0.0
2023-01-17 13:05:00-05:00,123.08999633789062,123.2699966430664,123.0,123.26499938964844,123.26499938964844,2339,0.0,0.0
2023-01-17 13:10:00-05:00,123.24500274658203,123.36000061035156,123.24500274658203,123.24500274658203,123.24500274658203,1033,0.0,0.0
2023-01-17 13:15:00-05:00,123.24500274658203,123.62999725341797,123.12000274658203,123.30999755859375,123.30999755859375,5406,0.0,0.0
2023-01-17 13:20:00-05:00,123.34500122070312,123.43000030517578,123.12999725341797,123.20999908447266,123.20999908447266,7103,0.0,0.0
2023-01-17 13:25:00-05:00,123.4000015258789,123.44989776611328,123.32499694824219,123.3550033569336,123.3550033569336,2566,0.0,0.0
2023-01-17 13:30:00-05:00,123.3499984741211,123.48999786376953,123.23999786376953,123.33499908447266,123.33499908447266,3552,0.0,0.0
2023-01-17 13:35:00-05:00,123.5,123.5999984741211,123.44000244140625,123.5999984741211,123.5999984741211,3790,0.0,0.0
