Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-01-17 09:45:00-05:00,20.29599952697754,20.29599952697754,20.29599952697754,20.29599952697754,20.29599952697754,0,0.0,0.0
2023-01-17 09:50:00-05:00,19.22800064086914,20.149999618530273,19.22800064086914,20.149999618530273,20.149999618530273,1606,0.0,0.0
2023-01-17 10:00:00-05:00,20.3799991607666,20.3799991607666,20.3799991607666,20.3799991607666,20.3799991607666,619,0.0,0.0
2023-01-17 10:15:00-05:00,21.280000686645508,21.280000686645508,21.280000686645508,21.280000686645508,21.280000686645508,390,0.0,0.0
2023-01-17 10:35:00-05:00,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,761,0.0,0.0
2023-01-17 11:00:00-05:00,21.5,21.5,21.5,21.5,21.5,365,0.0,0.0
2023-01-17 11:15:00-05:00,21.770000457763672,21.829999923706055,21.770000457763672,21.829999923706055,21.829999923706055,292,0.0,0.0
2023-01-17 11:25:00-05:00,21.959999084472656,21.959999084472656,21.5,21.5,21.5,1024,0.0,0.0
2023-01-17 11:50:00-05:00,21.299999237060547,21.299999237060547,21.200000762939453,21.200000762939453,21.200000762939453,746,0.0,0.0
2023-01-17 11:55:00-05:00,21.0,21.299999237060547,21.0,21.299999237060547,21.299999237060547,972,0.0,0.0
2023-01-17 12:00:00-05:00,21.46780014038086,21.46780014038086,21.46780014038086,21.46780014038086,21.46780014038086,243,0.0,0.0
2023-01-17 12:05:00-05:00,21.0,21.0,21.0,21.0,21.0,1608,0.0,0.0
2023-01-17 12:15:00-05:00,21.5,21.5,21.5,21.5,21.5,450,0.0,0.0
2023-01-17 12:35:00-05:00,21.440000534057617,21.440000534057617,21.440000534057617,21.440000534057617,21.440000534057617,161,0.0,0.0
2023-01-17 12:40:00-05:00,21.079999923706055,21.170000076293945,21.01059913635254,21.170000076293945,21.170000076293945,760,0.0,0.0
2023-01-17 13:55:00-05:00,21.030000686645508,21.030000686645508,20.81999969482422,20.81999969482422,20.81999969482422,1654,0.0,0.0
2023-01-17 14:30:00-05:00,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453,20.700000762939453,492,0.0,0.0
2023-01-17 15:50:00-05:00,20.40999984741211,20.700000762939453,20.399999618530273,20.399999618530273,20.399999618530273,1852,0.0,0.0
2023-01-17 15:55:00-05:00,20.165000915527344,20.399999618530273,19.610000610351562,19.610000610351562,19.610000610351562,1474,0.0,0.0
2023-01-18 09:35:00-05:00,20.450000762939453,20.499900817871094,19.75,20.31999969482422,20.31999969482422,2569,0.0,0.0
2023-01-18 09:40:00-05:00,20.520000457763672,20.520000457763672,20.059999465942383,20.059999465942383,20.059999465942383,1997,0.0,0.0
2023-01-18 09:50:00-05:00,20.0,20.0,20.0,20.0,20.0,100,0.0,0.0
2023-01-18 10:00:00-05:00,20.450000762939453,20.450000762939453,20.450000762939453,20.450000762939453,20.450000762939453,101,0.0,0.0
2023-01-18 10:05:00-05:00,19.81999969482422,20.0,19.81999969482422,20.0,20.0,226,0.0,0.0
2023-01-18 10:10:00-05:00,20.23270034790039,20.450000762939453,19.905000686645508,20.305999755859375,20.305999755859375,3412,0.0,0.0
2023-01-18 10:35:00-05:00,20.510000228881836,20.59000015258789,20.5,20.5,20.5,1227,0.0,0.0
2023-01-18 11:05:00-05:00,20.889999389648438,21.0,20.889999389648438,21.0,21.0,2192,0.0,0.0
2023-01-18 11:10:00-05:00,21.065000534057617,21.31999969482422,21.065000534057617,21.260000228881836,21.260000228881836,1811,0.0,0.0
2023-01-18 11:15:00-05:00,21.15999984741211,21.280000686645508,21.100000381469727,21.280000686645508,21.280000686645508,2221,0.0,0.0
