Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2023-01-17 09:30:00-05:00,176.14999389648438,176.8300018310547,176.10000610351562,176.60499572753906,176.60499572753906,213653,0.0,0.0
2023-01-17 09:35:00-05:00,176.61419677734375,176.94000244140625,176.46009826660156,176.94000244140625,176.94000244140625,56823,0.0,0.0
2023-01-17 09:40:00-05:00,176.94749450683594,177.47000122070312,176.89999389648438,176.91000366210938,176.91000366210938,54970,0.0,0.0
2023-01-17 09:45:00-05:00,176.94000244140625,177.0399932861328,176.58999633789062,176.98500061035156,176.98500061035156,51617,0.0,0.0
2023-01-17 09:50:00-05:00,176.97000122070312,177.2100067138672,176.8699951171875,177.0800018310547,177.0800018310547,38623,0.0,0.0
2023-01-17 09:55:00-05:00,177.13999938964844,177.13999938964844,176.85000610351562,177.02999877929688,177.02999877929688,33676,0.0,0.0
2023-01-17 10:00:00-05:00,177.0500030517578,177.3000030517578,176.8800048828125,177.1300048828125,177.1300048828125,41767,0.0,0.0
2023-01-17 10:05:00-05:00,177.1300048828125,177.36500549316406,176.99000549316406,177.34500122070312,177.34500122070312,27032,0.0,0.0
2023-01-17 10:10:00-05:00,177.33999633789062,177.33999633789062,177.11000061035156,177.3350067138672,177.3350067138672,38531,0.0,0.0
2023-01-17 10:15:00-05:00,177.33999633789062,177.55250549316406,177.3350067138672,177.4199981689453,177.4199981689453,30307,0.0,0.0
2023-01-17 10:20:00-05:00,177.43499755859375,177.44000244140625,177.27000427246094,177.36000061035156,177.36000061035156,32369,0.0,0.0
2023-01-17 10:25:00-05:00,177.3300018310547,177.3300018310547,176.9080047607422,177.0500030517578,177.0500030517578,31487,0.0,0.0
2023-01-17 10:30:00-05:00,177.07000732421875,177.2899932861328,177.0500030517578,177.21499633789062,177.21499633789062,29864,0.0,0.0
2023-01-17 10:35:00-05:00,177.1999969482422,177.375,177.08999633789062,177.2050018310547,177.2050018310547,26796,0.0,0.0
2023-01-17 10:40:00-05:00,177.2050018310547,177.2100067138672,176.80999755859375,177.02000427246094,177.02000427246094,37514,0.0,0.0
2023-01-17 10:45:00-05:00,177.0,177.0,176.66000366210938,176.69639587402344,176.69639587402344,27572,0.0,0.0
2023-01-17 10:50:00-05:00,176.69000244140625,176.69000244140625,176.5399932861328,176.6699981689453,176.6699981689453,34110,0.0,0.0
2023-01-17 10:55:00-05:00,176.66009521484375,176.89999389648438,176.6199951171875,176.66000366210938,176.66000366210938,36254,0.0,0.0
2023-01-17 11:00:00-05:00,176.6699981689453,176.75,176.5,176.72999572753906,176.72999572753906,31746,0.0,0.0
2023-01-17 11:05:00-05:00,176.7100067138672,176.7100067138672,176.531005859375,176.5500030517578,176.5500030517578,29009,0.0,0.0
2023-01-17 11:10:00-05:00,176.52999877929688,176.625,176.4499969482422,176.60499572753906,176.60499572753906,33910,0.0,0.0
2023-01-17 11:15:00-05:00,176.61000061035156,176.72000122070312,176.55999755859375,176.7100067138672,176.7100067138672,28592,0.0,0.0
2023-01-17 11:20:00-05:00,176.69000244140625,176.85000610351562,176.66000366210938,176.82000732421875,176.82000732421875,28950,0.0,0.0
2023-01-17 11:25:00-05:00,176.8249969482422,176.92999267578125,176.75999450683594,176.8699951171875,176.8699951171875,31763,0.0,0.0
2023-01-17 11:30:00-05:00,176.8800048828125,176.91000366210938,176.69000244140625,176.72999572753906,176.72999572753906,33694,0.0,0.0
2023-01-17 11:35:00-05:00,176.7100067138672,176.83999633789062,176.69000244140625,176.83999633789062,176.83999633789062,23444,0.0,0.0
2023-01-17 11:40:00-05:00,176.86000061035156,176.9600067138672,176.8000030517578,176.8000030517578,176.8000030517578,27766,0.0,0.0
2023-01-17 11:45:00-05:00,176.7949981689453,177.0,176.72000122070312,176.99000549316406,176.99000549316406,23538,0.0,0.0
2023-01-17 11:50:00-05:00,177.00999450683594,177.0498046875,176.8699951171875,176.8699951171875,176.8699951171875,19055,0.0,0.0
2023-01-17 11:55:00-05:00,176.86500549316406,176.91000366210938,176.7899932861328,176.80999755859375,176.80999755859375,23610,0.0,0.0
2023-01-17 12:00:00-05:00,176.82000732421875,176.86500549316406,176.75999450683594,176.83999633789062,176.83999633789062,21439,0.0,0.0
2023-01-17 12:05:00-05:00,176.85000610351562,176.8800048828125,176.75,176.80999755859375,176.80999755859375,17737,0.0,0.0
2023-01-17 12:10:00-05:00,176.77000427246094,176.8000030517578,176.7100067138672,176.77000427246094,176.77000427246094,26035,0.0,0.0
2023-01-17 12:15:00-05:00,176.77999877929688,176.84500122070312,176.75,176.75,176.75,23779,0.0,0.0
2023-01-17 12:20:00-05:00,176.75,176.8300018310547,176.72000122070312,176.76499938964844,176.76499938964844,30576,0.0,0.0
