Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2023-01-17 09:30:00-05:00,14.979999542236328,14.989999771118164,14.960000038146973,14.970000267028809,14.970000267028809,76483,0.0,0.0,0.0
2023-01-17 09:35:00-05:00,14.970000267028809,14.989999771118164,14.96500015258789,14.972999572753906,14.972999572753906,31093,0.0,0.0,0.0
2023-01-17 09:40:00-05:00,14.970000267028809,14.984999656677246,14.960000038146973,14.970100402832031,14.970100402832031,53096,0.0,0.0,0.0
2023-01-17 09:45:00-05:00,14.975899696350098,15.008399963378906,14.970000267028809,15.008399963378906,15.008399963378906,19967,0.0,0.0,0.0
2023-01-17 09:50:00-05:00,15.010000228881836,15.018899917602539,15.0,15.005000114440918,15.005000114440918,61618,0.0,0.0,0.0
2023-01-17 09:55:00-05:00,15.0,15.0,14.989999771118164,14.997699737548828,14.997699737548828,101644,0.0,0.0,0.0
2023-01-17 10:00:00-05:00,15.0,15.005000114440918,14.989999771118164,15.0,15.0,8532,0.0,0.0,0.0
2023-01-17 10:05:00-05:00,15.0,15.0,14.989999771118164,14.994999885559082,14.994999885559082,224606,0.0,0.0,0.0
2023-01-17 10:10:00-05:00,14.989999771118164,15.005000114440918,14.984999656677246,15.0,15.0,53885,0.0,0.0,0.0
2023-01-17 10:15:00-05:00,15.000100135803223,15.005000114440918,14.989999771118164,14.99209976196289,14.99209976196289,23770,0.0,0.0,0.0
2023-01-17 10:20:00-05:00,14.994999885559082,14.994999885559082,14.979999542236328,14.984999656677246,14.984999656677246,12432,0.0,0.0,0.0
2023-01-17 10:25:00-05:00,14.984999656677246,14.994999885559082,14.971400260925293,14.994999885559082,14.994999885559082,24476,0.0,0.0,0.0
2023-01-17 10:30:00-05:00,14.989999771118164,15.0,14.989999771118164,14.999899864196777,14.999899864196777,17434,0.0,0.0,0.0
2023-01-17 10:35:00-05:00,14.994999885559082,15.0,14.975000381469727,14.975000381469727,14.975000381469727,35444,0.0,0.0,0.0
2023-01-17 10:40:00-05:00,14.975000381469727,14.979999542236328,14.960000038146973,14.970000267028809,14.970000267028809,56815,0.0,0.0,0.0
2023-01-17 10:45:00-05:00,14.96500015258789,14.970000267028809,14.95009994506836,14.96500015258789,14.96500015258789,26916,0.0,0.0,0.0
2023-01-17 10:50:00-05:00,14.970000267028809,14.979999542236328,14.960100173950195,14.970000267028809,14.970000267028809,39056,0.0,0.0,0.0
2023-01-17 10:55:00-05:00,14.970000267028809,14.979999542236328,14.963800430297852,14.975000381469727,14.975000381469727,17915,0.0,0.0,0.0
2023-01-17 11:00:00-05:00,14.975000381469727,14.979999542236328,14.961000442504883,14.975000381469727,14.975000381469727,216948,0.0,0.0,0.0
2023-01-17 11:05:00-05:00,14.979999542236328,14.979999542236328,14.954999923706055,14.96500015258789,14.96500015258789,43923,0.0,0.0,0.0
2023-01-17 11:10:00-05:00,14.96500015258789,14.96500015258789,14.94279956817627,14.96500015258789,14.96500015258789,47071,0.0,0.0,0.0
2023-01-17 11:15:00-05:00,14.970000267028809,14.970000267028809,14.94320011138916,14.949999809265137,14.949999809265137,17975,0.0,0.0,0.0
2023-01-17 11:20:00-05:00,14.949999809265137,14.949999809265137,14.930100440979004,14.949999809265137,14.949999809265137,33873,0.0,0.0,0.0
2023-01-17 11:25:00-05:00,14.944999694824219,14.949999809265137,14.9399995803833,14.944999694824219,14.944999694824219,41806,0.0,0.0,0.0
2023-01-17 11:30:00-05:00,14.944999694824219,14.975000381469727,14.940099716186523,14.967000007629395,14.967000007629395,25308,0.0,0.0,0.0
2023-01-17 11:35:00-05:00,14.960100173950195,14.970000267028809,14.954000473022461,14.970000267028809,14.970000267028809,18996,0.0,0.0,0.0
2023-01-17 11:40:00-05:00,14.970000267028809,14.970000267028809,14.960000038146973,14.960000038146973,14.960000038146973,70446,0.0,0.0,0.0
2023-01-17 11:45:00-05:00,14.960000038146973,14.970000267028809,14.949999809265137,14.970000267028809,14.970000267028809,16727,0.0,0.0,0.0
2023-01-17 11:50:00-05:00,14.970000267028809,14.979999542236328,14.960000038146973,14.975000381469727,14.975000381469727,31721,0.0,0.0,0.0
2023-01-17 11:55:00-05:00,14.976499557495117,14.979999542236328,14.96500015258789,14.96500015258789,14.96500015258789,68161,0.0,0.0,0.0
2023-01-17 12:00:00-05:00,14.970000267028809,14.979999542236328,14.960100173950195,14.979900360107422,14.979900360107422,41472,0.0,0.0,0.0
2023-01-17 12:05:00-05:00,14.975000381469727,14.975000381469727,14.960000038146973,14.975000381469727,14.975000381469727,94856,0.0,0.0,0.0
2023-01-17 12:10:00-05:00,14.970000267028809,14.979900360107422,14.970000267028809,14.970000267028809,14.970000267028809,21357,0.0,0.0,0.0
2023-01-17 12:15:00-05:00,14.970000267028809,14.975000381469727,14.960000038146973,14.960000038146973,14.960000038146973,36808,0.0,0.0,0.0
2023-01-17 12:20:00-05:00,14.96500015258789,14.96500015258789,14.949999809265137,14.95199966430664,14.95199966430664,35672,0.0,0.0,0.0
2023-01-17 12:25:00-05:00,14.954999923706055,14.954999923706055,14.930000305175781,14.935199737548828,14.935199737548828,34334,0.0,0.0,0.0
2023-01-17 12:30:00-05:00,14.930000305175781,14.930000305175781,14.920000076293945,14.930000305175781,14.930000305175781,13026,0.0,0.0,0.0
2023-01-17 12:35:00-05:00,14.920100212097168,14.944999694824219,14.920100212097168,14.944999694824219,14.944999694824219,42081,0.0,0.0,0.0
2023-01-17 12:40:00-05:00,14.9399995803833,14.949899673461914,14.932600021362305,14.944999694824219,14.944999694824219,15247,0.0,0.0,0.0
2023-01-17 12:45:00-05:00,14.944999694824219,14.944999694824219,14.899999618530273,14.904999732971191,14.904999732971191,615980,0.0,0.0,0.0
2023-01-17 12:50:00-05:00,14.90999984741211,14.90999984741211,14.899999618530273,14.909899711608887,14.909899711608887,372353,0.0,0.0,0.0
2023-01-17 12:55:00-05:00,14.904999732971191,14.92710018157959,14.903200149536133,14.925000190734863,14.925000190734863,512343,0.0,0.0,0.0
2023-01-17 13:00:00-05:00,14.920000076293945,14.944999694824219,14.920000076293945,14.939900398254395,14.939900398254395,24129,0.0,0.0,0.0
2023-01-17 13:05:00-05:00,14.944999694824219,14.949999809265137,14.930000305175781,14.932600021362305,14.932600021362305,40416,0.0,0.0,0.0
2023-01-17 13:10:00-05:00,14.935799598693848,14.9399995803833,14.920000076293945,14.925000190734863,14.925000190734863,29773,0.0,0.0,0.0
2023-01-17 13:15:00-05:00,14.920000076293945,14.925000190734863,14.911700248718262,14.920000076293945,14.920000076293945,26599,0.0,0.0,0.0
2023-01-17 13:20:00-05:00,14.914999961853027,14.920000076293945,14.914999961853027,14.914999961853027,14.914999961853027,47229,0.0,0.0,0.0
2023-01-17 13:25:00-05:00,14.916799545288086,14.930000305175781,14.90999984741211,14.929900169372559,14.929900169372559,18620,0.0,0.0,0.0
2023-01-17 13:30:00-05:00,14.920000076293945,14.929900169372559,14.914999961853027,14.914999961853027,14.914999961853027,21963,0.0,0.0,0.0
2023-01-17 13:35:00-05:00,14.914999961853027,14.920000076293945,14.911199569702148,14.919899940490723,14.919899940490723,11739,0.0,0.0,0.0
2023-01-17 13:40:00-05:00,14.914999961853027,14.920000076293945,14.904999732971191,14.904999732971191,14.904999732971191,24466,0.0,0.0,0.0
2023-01-17 13:45:00-05:00,14.904999732971191,14.90999984741211,14.880000114440918,14.90999984741211,14.90999984741211,32044,0.0,0.0,0.0
2023-01-17 13:50:00-05:00,14.904999732971191,14.909899711608887,14.890000343322754,14.904999732971191,14.904999732971191,41333,0.0,0.0,0.0
2023-01-17 13:55:00-05:00,14.904999732971191,14.920000076293945,14.899999618530273,14.90999984741211,14.90999984741211,184024,0.0,0.0,0.0
2023-01-17 14:00:00-05:00,14.914999961853027,14.920000076293945,14.90999984741211,14.914999961853027,14.914999961853027,51225,0.0,0.0,0.0
2023-01-17 14:05:00-05:00,14.914999961853027,14.930000305175781,14.90999984741211,14.90999984741211,14.90999984741211,168137,0.0,0.0,0.0
2023-01-17 14:10:00-05:00,14.90999984741211,14.929900169372559,14.90999984741211,14.920000076293945,14.920000076293945,51881,0.0,0.0,0.0
2023-01-17 14:15:00-05:00,14.925000190734863,14.930000305175781,14.914999961853027,14.925000190734863,14.925000190734863,23586,0.0,0.0,0.0
2023-01-17 14:20:00-05:00,14.925000190734863,14.9350004196167,14.914999961853027,14.9350004196167,14.9350004196167,29450,0.0,0.0,0.0
2023-01-17 14:25:00-05:00,14.9399995803833,14.949899673461914,14.923100471496582,14.949899673461914,14.949899673461914,26793,0.0,0.0,0.0
2023-01-17 14:30:00-05:00,14.944999694824219,14.969900131225586,14.9399995803833,14.969900131225586,14.969900131225586,21174,0.0,0.0,0.0
2023-01-17 14:35:00-05:00,14.969900131225586,14.979999542236328,14.96500015258789,14.979900360107422,14.979900360107422,20022,0.0,0.0,0.0
2023-01-17 14:40:00-05:00,14.979900360107422,14.989999771118164,14.970000267028809,14.986700057983398,14.986700057983398,42814,0.0,0.0,0.0
2023-01-17 14:45:00-05:00,14.984999656677246,14.989999771118164,14.979999542236328,14.984999656677246,14.984999656677246,80182,0.0,0.0,0.0
2023-01-17 14:50:00-05:00,14.984999656677246,15.0,14.979999542236328,15.0,15.0,63450,0.0,0.0,0.0
2023-01-17 14:55:00-05:00,14.994999885559082,15.0,14.984999656677246,14.994999885559082,14.994999885559082,48329,0.0,0.0,0.0
2023-01-17 15:00:00-05:00,14.989999771118164,15.010000228881836,14.989999771118164,15.010000228881836,15.010000228881836,34149,0.0,0.0,0.0
2023-01-17 15:05:00-05:00,15.010000228881836,15.020000457763672,15.005000114440918,15.016500473022461,15.016500473022461,19333,0.0,0.0,0.0
2023-01-17 15:10:00-05:00,15.015000343322754,15.026100158691406,15.010000228881836,15.015000343322754,15.015000343322754,39094,0.0,0.0,0.0
2023-01-17 15:15:00-05:00,15.020000457763672,15.024999618530273,15.013099670410156,15.020000457763672,15.020000457763672,65169,0.0,0.0,0.0
2023-01-17 15:20:00-05:00,15.024999618530273,15.024999618530273,15.015000343322754,15.020000457763672,15.020000457763672,38752,0.0,0.0,0.0
2023-01-17 15:25:00-05:00,15.020000457763672,15.02970027923584,15.010000228881836,15.015000343322754,15.015000343322754,54380,0.0,0.0,0.0
2023-01-17 15:30:00-05:00,15.010000228881836,15.020000457763672,15.010000228881836,15.015000343322754,15.015000343322754,90267,0.0,0.0,0.0
2023-01-17 15:35:00-05:00,15.015000343322754,15.020000457763672,15.010000228881836,15.020000457763672,15.020000457763672,24862,0.0,0.0,0.0
2023-01-17 15:40:00-05:00,15.020000457763672,15.029999732971191,15.010100364685059,15.024999618530273,15.024999618530273,28909,0.0,0.0,0.0
2023-01-17 15:45:00-05:00,15.029899597167969,15.029999732971191,15.020000457763672,15.024999618530273,15.024999618530273,41461,0.0,0.0,0.0
2023-01-17 15:50:00-05:00,15.024999618530273,15.029999732971191,15.020000457763672,15.024999618530273,15.024999618530273,67653,0.0,0.0,0.0
2023-01-17 15:55:00-05:00,15.029999732971191,15.029999732971191,15.020000457763672,15.020000457763672,15.020000457763672,51871,0.0,0.0,0.0
2023-01-18 09:30:00-05:00,15.130000114440918,15.149900436401367,15.109999656677246,15.140000343322754,15.140000343322754,89208,0.0,0.0,0.0
2023-01-18 09:35:00-05:00,15.145000457763672,15.149999618530273,15.125,15.130000114440918,15.130000114440918,10227,0.0,0.0,0.0
2023-01-18 09:40:00-05:00,15.130000114440918,15.140000343322754,15.130000114440918,15.13010025024414,15.13010025024414,9184,0.0,0.0,0.0
2023-01-18 09:45:00-05:00,15.140000343322754,15.149999618530273,15.125,15.135000228881836,15.135000228881836,17633,0.0,0.0,0.0
2023-01-18 09:50:00-05:00,15.140000343322754,15.1496000289917,15.135000228881836,15.135000228881836,15.135000228881836,14234,0.0,0.0,0.0
2023-01-18 09:55:00-05:00,15.140000343322754,15.146499633789062,15.13010025024414,15.135000228881836,15.135000228881836,13564,0.0,0.0,0.0
2023-01-18 10:00:00-05:00,15.135000228881836,15.140000343322754,15.130000114440918,15.135000228881836,15.135000228881836,10539,0.0,0.0,0.0
2023-01-18 10:05:00-05:00,15.138999938964844,15.138999938964844,15.119999885559082,15.119999885559082,15.119999885559082,13003,0.0,0.0,0.0
2023-01-18 10:10:00-05:00,15.114999771118164,15.135000228881836,15.114999771118164,15.135000228881836,15.135000228881836,46965,0.0,0.0,0.0
2023-01-18 10:15:00-05:00,15.130000114440918,15.138999938964844,15.110099792480469,15.119999885559082,15.119999885559082,23637,0.0,0.0,0.0
2023-01-18 10:20:00-05:00,15.125,15.140000343322754,15.125,15.140000343322754,15.140000343322754,12478,0.0,0.0,0.0
2023-01-18 10:25:00-05:00,15.145000457763672,15.154999732971191,15.140000343322754,15.149999618530273,15.149999618530273,20695,0.0,0.0,0.0
2023-01-18 10:30:00-05:00,15.140000343322754,15.140000343322754,15.130000114440918,15.135000228881836,15.135000228881836,9807,0.0,0.0,0.0
2023-01-18 10:35:00-05:00,15.130000114440918,15.140000343322754,15.085000038146973,15.09000015258789,15.09000015258789,33707,0.0,0.0,0.0
2023-01-18 10:40:00-05:00,15.095000267028809,15.116499900817871,15.095000267028809,15.10949993133545,15.10949993133545,528955,0.0,0.0,0.0
2023-01-18 10:45:00-05:00,15.109999656677246,15.125,15.109999656677246,15.119999885559082,15.119999885559082,6002,0.0,0.0,0.0
2023-01-18 10:50:00-05:00,15.109999656677246,15.119999885559082,15.095000267028809,15.100000381469727,15.100000381469727,20238,0.0,0.0,0.0
2023-01-18 10:55:00-05:00,15.104999542236328,15.104999542236328,15.09000015258789,15.095000267028809,15.095000267028809,118225,0.0,0.0,0.0
2023-01-18 11:00:00-05:00,15.095000267028809,15.100000381469727,15.09000015258789,15.09000015258789,15.09000015258789,16896,0.0,0.0,0.0
2023-01-18 11:05:00-05:00,15.095000267028809,15.100000381469727,15.09000015258789,15.09000015258789,15.09000015258789,4524,0.0,0.0,0.0
2023-01-18 11:10:00-05:00,15.100000381469727,15.10990047454834,15.095000267028809,15.104999542236328,15.104999542236328,9062,0.0,0.0,0.0
2023-01-18 11:15:00-05:00,15.104999542236328,15.114999771118164,15.100000381469727,15.10990047454834,15.10990047454834,17567,0.0,0.0,0.0
2023-01-18 11:20:00-05:00,15.109999656677246,15.119999885559082,15.095000267028809,15.097000122070312,15.097000122070312,179015,0.0,0.0,0.0
2023-01-18 11:25:00-05:00,15.094499588012695,15.100000381469727,15.0600004196167,15.0649995803833,15.0649995803833,107332,0.0,0.0,0.0
2023-01-18 11:30:00-05:00,15.06350040435791,15.069600105285645,15.055000305175781,15.0649995803833,15.0649995803833,8344,0.0,0.0,0.0
2023-01-18 11:35:00-05:00,15.062100410461426,15.062100410461426,15.029999732971191,15.03499984741211,15.03499984741211,15723,0.0,0.0,0.0
2023-01-18 11:40:00-05:00,15.030900001525879,15.045700073242188,14.993800163269043,15.0,15.0,46870,0.0,0.0,0.0
2023-01-18 11:45:00-05:00,15.010000228881836,15.010000228881836,14.984999656677246,15.010000228881836,15.010000228881836,19662,0.0,0.0,0.0
2023-01-18 11:50:00-05:00,15.005000114440918,15.039999961853027,14.99940013885498,15.039999961853027,15.039999961853027,17725,0.0,0.0,0.0
2023-01-18 11:55:00-05:00,15.033499717712402,15.046600341796875,15.029999732971191,15.029999732971191,15.029999732971191,4478,0.0,0.0,0.0
2023-01-18 12:00:00-05:00,15.029999732971191,15.029999732971191,15.005000114440918,15.00629997253418,15.00629997253418,45415,0.0,0.0,0.0
2023-01-18 12:05:00-05:00,15.0,15.0,14.987500190734863,14.987500190734863,14.987500190734863,10161,0.0,0.0,0.0
2023-01-18 12:10:00-05:00,14.979999542236328,14.98009967803955,14.970000267028809,14.979999542236328,14.979999542236328,20125,0.0,0.0,0.0
2023-01-18 12:15:00-05:00,14.975000381469727,14.975000381469727,14.949999809265137,14.954999923706055,14.954999923706055,17138,0.0,0.0,0.0
2023-01-18 12:20:00-05:00,14.954999923706055,14.954999923706055,14.9350004196167,14.9399995803833,14.9399995803833,26593,0.0,0.0,0.0
2023-01-18 12:25:00-05:00,14.939900398254395,14.94629955291748,14.930999755859375,14.944999694824219,14.944999694824219,11101,0.0,0.0,0.0
2023-01-18 12:30:00-05:00,14.944999694824219,14.954999923706055,14.9399995803833,14.949999809265137,14.949999809265137,413516,0.0,0.0,0.0
