Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Capital Gains
2023-01-17 13:35:00-05:00,25.231800079345703,25.231800079345703,25.1914005279541,25.1914005279541,25.1914005279541,234,0.0,0.0,0.0
2023-01-18 15:30:00-05:00,25.123199462890625,25.123199462890625,25.077499389648438,25.077499389648438,25.077499389648438,0,0.0,0.0,0.0
2023-01-19 10:25:00-05:00,25.1200008392334,25.1200008392334,25.08880043029785,25.08880043029785,25.08880043029785,768,0.0,0.0,0.0
2023-01-19 10:35:00-05:00,25.06999969482422,25.129100799560547,25.06999969482422,25.129100799560547,25.129100799560547,349,0.0,0.0,0.0
2023-01-20 14:25:00-05:00,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,25.239999771118164,40,0.0,0.0,0.0
2023-01-20 15:25:00-05:00,25.228500366210938,25.250099182128906,25.228500366210938,25.228500366210938,25.228500366210938,376,0.0,0.0,0.0
2023-01-24 12:45:00-05:00,25.332199096679688,25.332199096679688,25.332199096679688,25.332199096679688,25.332199096679688,0,0.0,0.0,0.0
2023-01-24 12:50:00-05:00,25.323999404907227,25.323999404907227,25.31599998474121,25.31599998474121,25.31599998474121,313,0.0,0.0,0.0
2023-01-24 14:40:00-05:00,25.297500610351562,25.424999237060547,25.297500610351562,25.424999237060547,25.424999237060547,0,0.0,0.0,0.0
2023-01-26 14:35:00-05:00,25.280000686645508,25.280000686645508,25.280000686645508,25.280000686645508,25.280000686645508,239,0.0,0.0,0.0
2023-01-26 15:55:00-05:00,25.35759925842285,25.358299255371094,25.35759925842285,25.358299255371094,25.358299255371094,198,0.0,0.0,0.0
2023-01-27 10:20:00-05:00,25.309999465942383,25.309999465942383,25.309999465942383,25.309999465942383,25.309999465942383,0,0.0,0.0,0.0
2023-01-27 11:20:00-05:00,25.29400062561035,25.29400062561035,25.29400062561035,25.29400062561035,25.29400062561035,281,0.0,0.0,0.0
2023-01-27 13:40:00-05:00,25.350000381469727,25.357900619506836,25.350000381469727,25.357900619506836,25.357900619506836,4826,0.0,0.0,0.0
2023-01-30 14:40:00-05:00,25.270000457763672,25.270000457763672,25.25,25.25,25.25,0,0.0,0.0,0.0
2023-01-31 10:40:00-05:00,25.25,25.25,25.25,25.25,25.25,1711,0.0,0.0,0.0
2023-01-31 15:35:00-05:00,25.280000686645508,25.366300582885742,25.280000686645508,25.366300582885742,25.366300582885742,435,0.0,0.0,0.0
2023-02-01 13:15:00-05:00,25.309900283813477,25.309900283813477,25.309900283813477,25.309900283813477,25.309900283813477,0,0.0,0.0,0.0
2023-02-01 15:15:00-05:00,25.469999313354492,25.469999313354492,25.469999313354492,25.469999313354492,25.469999313354492,100,0.0,0.0,0.0
2023-02-01 15:45:00-05:00,25.510000228881836,25.510000228881836,25.450000762939453,25.450000762939453,25.450000762939453,6570,0.0,0.0,0.0
2023-02-01 15:50:00-05:00,25.440000534057617,25.46820068359375,25.440000534057617,25.46820068359375,25.46820068359375,6752,0.0,0.0,0.0
2023-02-02 11:00:00-05:00,25.399999618530273,25.399999618530273,25.399999618530273,25.399999618530273,25.399999618530273,0,0.0,0.0,0.0
2023-02-02 14:30:00-05:00,25.299999237060547,25.299999237060547,25.299999237060547,25.299999237060547,25.299999237060547,100,0.0,0.0,0.0
2023-02-02 14:55:00-05:00,25.260000228881836,25.32069969177246,25.260000228881836,25.32069969177246,25.32069969177246,100,0.0,0.0,0.0
2023-02-03 10:20:00-05:00,25.140100479125977,25.140100479125977,25.140100479125977,25.140100479125977,25.140100479125977,0,0.0,0.0,0.0
2023-02-03 10:55:00-05:00,25.209999084472656,25.209999084472656,25.209999084472656,25.209999084472656,25.209999084472656,527,0.0,0.0,0.0
2023-02-03 11:55:00-05:00,25.170000076293945,25.170000076293945,25.114999771118164,25.114999771118164,25.114999771118164,294,0.0,0.0,0.0
2023-02-07 12:05:00-05:00,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453,24.950000762939453,0,0.0,0.0,0.0
