Period End Date,Period Length,Net Income,Depreciation/Depletion,Amortization,Deferred Taxes,Non-Cash Items,Changes in Working Capital,Cash from Operating Activities,Capital Expenditures,Other Investing Cash Flow Items,Cash from Investing Activities,Financing Cash Flow Items,Total Cash Dividends Paid,Issuance (Retirement) of Stock,Issuance (Retirement) of Debt,Cash from Financing Activities,Foreign Exchange Effects,Net Cash - Beginning Balance,Net Cash - Ending Balance,Net Change in Cash,Cash Interest Paid,Cash Taxes Paid
12/2/2022,52 Weeks,"4,756.00",856.00,,328.00,"1,562.00",336.00,"7,838.00",-442.00,-128.00,-570.00,-553.00,,"-6,272.00",0.00,"-6,825.00",-51.00,"3,844.00","4,236.00",392.00,103.00,778.00
9/2/2022,39 Weeks,"3,580.00",641.00,,282.00,"1,156.00",-146.00,"5,513.00",-351.00,-150.00,-501.00,-392.00,,"-4,522.00",,"-4,914.00",-72.00,"3,844.00","3,870.00",26.00,101.00,486.00
6/3/2022,26 Weeks,"2,444.00",425.00,,197.00,745.00,-2.00,"3,809.00",-226.00,-172.00,-398.00,-345.00,,"-3,509.00",,"-3,854.00",-36.00,"3,844.00","3,365.00",-479.00,50.00,260.00
3/4/2022,13 Weeks,"1,266.00",213.00,,129.00,363.00,-202.00,"1,769.00",-100.00,-160.00,-260.00,-295.00,,"-2,309.00",,"-2,604.00",-10.00,"3,844.00","2,739.00","-1,105.00",50.00,59.00
12/3/2021,53 Weeks,"4,822.00",788.00,,183.00,"1,145.00",292.00,"7,230.00",-348.00,"-3,189.00","-3,537.00",-642.00,,"-3,659.00",0.00,"-4,301.00",-26.00,"4,478.00","3,844.00",-634.00,100.00,843.00
9/3/2021,40 Weeks,"3,589.00",583.00,,120.00,845.00,27.00,"5,164.00",-249.00,"-1,549.00","-1,798.00",-563.00,,"-2,660.00",0.00,"-3,223.00",2.00,"4,478.00","4,623.00",145.00,100.00,589.00
6/4/2021,27 Weeks,"2,377.00",390.00,,210.00,551.00,232.00,"3,760.00",-154.00,"-1,511.00","-1,665.00",-461.00,,"-1,863.00",0.00,"-2,324.00",1.00,"4,478.00","4,250.00",-228.00,50.00,277.00
3/5/2021,14 Weeks,"1,261.00",196.00,,117.00,281.00,-83.00,"1,772.00",-59.00,"-1,499.00","-1,558.00",-381.00,,-863.00,0.00,"-1,244.00",4.00,"4,478.00","3,452.00","-1,026.00",50.00,91.00
