Period End Date,Period Length,Net Income,Depreciation/Depletion,Amortization,Deferred Taxes,Non-Cash Items,Changes in Working Capital,Cash from Operating Activities,Capital Expenditures,Other Investing Cash Flow Items,Cash from Investing Activities,Financing Cash Flow Items,Total Cash Dividends Paid,Issuance (Retirement) of Stock,Issuance (Retirement) of Debt,Cash from Financing Activities,Foreign Exchange Effects,Net Cash - Beginning Balance,Net Cash - Ending Balance,Net Change in Cash,Cash Interest Paid,Cash Taxes Paid
12/31/2022,12 Months,"9,708.00","11,290.00",,425.00,"-1,614.00","-3,766.00","16,043.00","-21,187.00","3,305.00","-17,882.00","-1,179.00",-397.00,"-4,621.00","6,580.00",383.00,-138.00,"23,542.00","21,948.00","-1,594.00",,
9/30/2022,9 Months,"7,701.00","8,520.00",,504.00,"-1,585.00","-4,721.00","10,419.00","-14,995.00","4,024.00","-10,971.00","-1,022.00",-270.00,"-3,621.00","5,612.00",699.00,-190.00,"23,542.00","23,499.00",-43.00,,
6/30/2022,6 Months,"4,449.00","5,747.00",,79.00,"-1,129.00","-3,918.00","5,228.00","-10,032.00","1,805.00","-8,227.00",-901.00,-81.00,"-2,127.00","2,347.00",-762.00,-66.00,"23,542.00","19,715.00","-3,827.00",,
3/31/2022,3 Months,"2,807.00","2,891.00",,-81.00,-731.00,"-2,782.00","2,104.00","-4,651.00",742.00,"-3,909.00",-235.00,-73.00,"-2,124.00",580.00,"-1,852.00",93.00,"23,542.00","19,978.00","-3,564.00",,
12/31/2021,12 Months,"9,945.00","12,051.00",,"2,214.00","-2,977.00","-6,045.00","15,188.00","-22,111.00","5,756.00","-16,355.00",-212.00,-186.00,"1,736.00",406.00,"1,744.00",-152.00,"23,117.00","23,542.00",425.00,,
9/30/2021,9 Months,"8,179.00","9,114.00",,"1,963.00","-2,194.00","-8,683.00","8,379.00","-21,008.00","10,069.00","-10,939.00",-134.00,-170.00,"1,736.00",-220.00,"1,212.00",-118.00,"23,117.00","21,651.00","-1,466.00",,
6/30/2021,6 Months,"5,793.00","6,033.00",,"1,813.00","-1,237.00","-3,974.00","8,428.00","-14,890.00","7,880.00","-7,010.00",-90.00,-94.00,"1,736.00","1,285.00","2,837.00",-7.00,"23,117.00","27,365.00","4,248.00",,
3/31/2021,3 Months,"3,014.00","3,015.00",,"1,085.00","-1,041.00","-4,807.00","1,266.00","-6,991.00","4,007.00","-2,984.00",-35.00,-76.00,"1,537.00","2,191.00","3,617.00",-140.00,"23,117.00","24,876.00","1,759.00",,
