Period End Date,Cash and Equivalents,Short Term Investments,Cash and Short Term Investments,"Accounts Receivable - Trade, Net","Total Receivables, Net",Total Inventory,Total Current Assets,"Property, Plant And Equipment - Gross","Property, Plant And Equipment - Net","Goodwill, Net","Intangibles, Net",Long Term Investments,Other Long Term Assets,Total Assets,Accounts Payable,Accrued Expenses,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Other Current liabilities,Total Current Liabilities,Long Term Debt,Capital Lease Obligations,Total Long Term Debt,Total Debt,Other Liabilities,Total Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings,Unrealized Gain (Loss),Other Equity,Total Equity,Total Liabilities and Equity,Total Common Shares Outstanding,Full-Time Employees,Number of Common Shareholders
5/31/2022,"21,383.00",519.00,"21,902.00","5,953.00","6,744.00",314.00,"31,633.00","23,174.00","13,216.00","43,811.00","1,440.00",,"19,197.00","109,297.00","1,317.00","2,671.00",0.00,"3,749.00","11,774.00","19,511.00","72,110.00",,"72,110.00","75,859.00","17,413.00","115,517.00","26,808.00",,"-31,336.00",,"-1,692.00","-6,220.00","109,297.00","2,665.00","143,000","7,706"
5/31/2021,"30,098.00","16,456.00","46,554.00","5,409.00","6,207.00",142.00,"55,567.00","15,800.00","7,049.00","43,935.00","2,430.00",,"22,126.00","131,107.00",745.00,"2,017.00",0.00,"8,250.00","13,152.00","24,164.00","75,995.00",,"75,995.00","84,245.00","17,132.00","125,869.00","26,533.00",,"-20,120.00",0.00,"-1,175.00","5,238.00","131,107.00","2,814.00","132,000","8,100"
5/31/2020,"37,239.00","5,818.00","43,057.00","5,551.00","6,329.00",211.00,"52,140.00","16,625.00","9,044.00","43,769.00","3,738.00",,"6,747.00","115,438.00",637.00,"2,028.00",0.00,"2,371.00","12,164.00","17,200.00","69,209.00",,"69,209.00","71,580.00","16,271.00","103,364.00","26,486.00",,"-12,696.00",1.00,"-1,717.00","12,074.00","115,438.00","3,067.00","135,000","8,511"
5/31/2019,"20,514.00","17,313.00","37,827.00","5,134.00","5,910.00",320.00,"46,386.00","13,075.00","6,252.00","43,779.00","5,279.00",,"7,013.00","108,709.00",580.00,"1,628.00",0.00,"4,494.00","11,928.00","18,630.00","51,656.00",,"51,656.00","56,150.00","15,796.00","86,924.00","26,909.00",,"-3,496.00",-90.00,"-1,538.00","21,785.00","108,709.00","3,359.00","136,000","8,970"
5/31/2018,"21,620.00","45,641.00","67,261.00","5,136.00","5,938.00",398.00,"76,159.00",,"5,897.00","43,755.00","6,670.00",,"5,370.00","137,851.00",529.00,"1,806.00",0.00,"4,491.00","12,298.00","19,124.00","56,128.00",,"56,128.00","60,619.00","15,726.00","91,479.00","28,950.00",,"19,111.00",,"-1,689.00","46,372.00","137,851.00","3,997.00","137,000","9,575"
5/31/2017,"21,784.00","44,294.00","66,078.00","5,300.00","5,300.00",300.00,"74,515.00","10,294.00","5,315.00","43,045.00","7,679.00",,"4,437.00","134,991.00",599.00,"1,966.00",0.00,"9,797.00","11,816.00","24,178.00","47,132.00",,"47,132.00","56,929.00","9,435.00","81,131.00","27,065.00",,"27,598.00",187.00,-990.00,"53,860.00","134,991.00","4,137.00","138,000","10,176"
5/31/2016,"20,152.00","35,973.00","56,125.00","5,385.00","5,385.00",212.00,"64,313.00","8,096.00","4,000.00","34,590.00","4,943.00",,"4,334.00","112,180.00",504.00,"1,966.00",0.00,"3,750.00","10,988.00","17,208.00","39,114.00",,"39,114.00","42,864.00","8,068.00","64,891.00","24,217.00",,"23,888.00",196.00,"-1,012.00","47,289.00","112,180.00","4,131.00","136,000","10,869"
5/31/2015,"21,716.00","32,652.00","54,368.00","5,618.00","5,618.00",314.00,"63,183.00","7,295.00","3,686.00","34,087.00","6,406.00",,"3,541.00","110,903.00",806.00,"1,839.00",0.00,"1,999.00","10,647.00","15,291.00","38,978.00",,"38,978.00","40,977.00","7,536.00","62,240.00","23,156.00",,"26,503.00",124.00,"-1,120.00","48,663.00","110,903.00","4,343.00","132,000","11,383"
