Date,Title,Link,Source,source
2023-02-14 15:43:00,Uber Signs Cloud Computing Deals With Oracle and Google,https://finance.yahoo.com/m/d66044ba-9f5b-392f-b317-d71cddf7a661/uber-signs-cloud-computing.html,finance.yahoo,
2023-02-14 11:11:00,Oracle (ORCL) Enters Into a Strategic Partnership With Uber,https://finance.yahoo.com/news/oracle-orcl-enters-strategic-partnership-161104581.html,finance.yahoo,
2023-02-13 19:58:00,TikTok Ban Push Gets Lift From Chinese Balloon,https://finance.yahoo.com/m/88e5c6b8-71e1-3fc0-a028-2669b5d59d51/tiktok-ban-push-gets-lift.html,finance.yahoo,
2023-02-13 14:53:00,"Uber, Spurred by Hardware Supply Disruptions, Moves to Multiple Cloud Providers",https://finance.yahoo.com/m/3df800e7-64dc-379f-a6a3-f35770482295/uber%2C-spurred-by-hardware.html,finance.yahoo,
2023-02-13 09:23:00,"32 Community, Critical Access, and Specialty Hospitals Select Oracle Cerner",https://finance.yahoo.com/news/32-community-critical-access-specialty-142300755.html,finance.yahoo,
2023-02-13 08:03:00,Uber Signs Cloud Deals With Google and Oracle,https://finance.yahoo.com/m/3df800e7-64dc-379f-a6a3-f35770482295/uber-signs-cloud-deals-with.html,finance.yahoo,
2023-02-13 08:00:00,Uber Selects Oracle Cloud Infrastructure,https://finance.yahoo.com/news/uber-selects-oracle-cloud-infrastructure-130000262.html,finance.yahoo,
2023-02-09 17:45:00,Oracle (ORCL) Stock Moves -0.05%: What You Should Know,https://finance.yahoo.com/news/oracle-orcl-stock-moves-0-224510952.html,finance.yahoo,
2023-02-09 09:00:00,Want Better Returns? Don't Ignore These 2 Computer and Technology Stocks Set to Beat Earnings,https://finance.yahoo.com/news/want-better-returns-dont-ignore-140002488.html,finance.yahoo,
2023-02-09 08:04:00,98% of Enterprises Using Public Cloud Have Adopted a Multicloud Infrastructure Provider Strategy,https://finance.yahoo.com/news/98-enterprises-using-public-cloud-130400812.html,finance.yahoo,
2023-02-09 05:18:00,"The Zacks Analyst Blog Highlights Oracle, Lockheed Martin, TJX, Aflac and Trane Technologies",https://finance.yahoo.com/news/zacks-analyst-blog-highlights-oracle-101810554.html,finance.yahoo,
2023-02-08 17:33:00,Supply Chain Management Definition and 11 Biggest Companies in the World,https://finance.yahoo.com/news/supply-chain-management-definition-11-223331082.html,finance.yahoo,
2023-02-08 17:02:00,"Top Stock Reports for Oracle, Lockheed Martin & TJX Companies",https://finance.yahoo.com/news/top-stock-reports-oracle-lockheed-220210869.html,finance.yahoo,
2023-02-07 17:50:00,Oracle (ORCL) Stock Sinks As Market Gains: What You Should Know,https://finance.yahoo.com/news/oracle-orcl-stock-sinks-market-225010135.html,finance.yahoo,
2023-02-07 14:10:00,Utilities Amp Up Grid Performance with Latest Oracle Network Management Features,https://finance.yahoo.com/news/utilities-amp-grid-performance-latest-191000512.html,finance.yahoo,
2023-02-07 13:55:00,Biden targets stock buybacks  do they help you as an investor?,https://finance.yahoo.com/m/c9d7d15d-139a-3f14-913f-a7e1aa26e36c/biden-targets-stock-buybacks.html,finance.yahoo,
2023-02-07 13:01:00,Why Bidens State of the Union address will mention taxes on share buybacks,https://finance.yahoo.com/m/c9d7d15d-139a-3f14-913f-a7e1aa26e36c/why-biden%E2%80%99s-state-of-the.html,finance.yahoo,
2023-02-07 07:45:00,Banks Accelerate Move to the Cloud with New Oracle Banking Services,https://finance.yahoo.com/news/banks-accelerate-move-cloud-oracle-124500534.html,finance.yahoo,
2023-02-06 15:26:00,Oracle Cerner campus consolidation pushes up Kansas City office vacancy rate,https://finance.yahoo.com/m/30e14b7a-1826-3fc4-a45f-81583c05624b/oracle-cerner-campus.html,finance.yahoo,
2023-02-06 08:52:00,Oracle (ORCL) Cloud Helps Red Bull Racing Prep for Season 2023,https://finance.yahoo.com/news/oracle-orcl-cloud-helps-red-135201487.html,finance.yahoo,
2023-02-06 08:27:00,Saudi Arabia says tech giants to invest more than $9 billion in kingdom,https://finance.yahoo.com/news/saudi-arabia-says-tech-giants-132706280.html,finance.yahoo,
2023-02-06 08:22:00,Saudi Arabia says tech giants to invest more than $9 bln in kingdom,https://finance.yahoo.com/news/saudi-arabia-says-tech-giants-132250605.html,finance.yahoo,
2023-02-06 08:19:00,Oracle Eyes Expanding Footprint In Saudi Arabia With Third Data Center,https://finance.yahoo.com/news/oracle-eyes-expanding-footprint-saudi-131921006.html,finance.yahoo,
2023-02-06 08:09:00,Electronic Arts (EA) Enters Partnership With Max Verstappen,https://finance.yahoo.com/news/electronic-arts-ea-enters-partnership-130901077.html,finance.yahoo,
2023-02-06 08:00:00,Dominion Energy Virginia Plugs Into Oracle for Distribution Control and Outage Restoration,https://finance.yahoo.com/news/dominion-energy-virginia-plugs-oracle-130000887.html,finance.yahoo,
2023-02-06 02:05:00,"Oracle to invest $1.5 billion in Saudi Arabia, open data centre in Riyadh",https://finance.yahoo.com/news/oracle-invest-1-5-billion-070520232.html,finance.yahoo,
2023-02-06 02:00:00,"Oracle to invest $1.5 bln in Saudi Arabia, open data centre in Riyadh",https://finance.yahoo.com/news/oracle-invest-1-5-bln-070000262.html,finance.yahoo,
2023-02-05 08:46:00,12 Safe Stocks to Buy For Long-Term,https://finance.yahoo.com/news/12-safe-stocks-buy-long-134607791.html,finance.yahoo,
2023-02-03 10:00:00,Oracle Cloud Helps Oracle Red Bull Racing Gear Up For Fans - and the Track - in 2023,https://finance.yahoo.com/news/oracle-cloud-helps-oracle-red-150000469.html,finance.yahoo,
2023-02-03 05:21:00,This Is Warren Buffett's No. 1 Stock to Buy (and You Won't Find It in Berkshire Hathaway's Portfolio),https://finance.yahoo.com/m/c144d6b9-5c30-33b1-8768-e60e5c9cd266/this-is-warren-buffett%27s-no..html,finance.yahoo,
2023-02-03 03:00:00,Strong Sales Pushed Oracle Corporation (ORCL)s Performance in Q4,https://finance.yahoo.com/news/strong-sales-pushed-oracle-corporation-080029545.html,finance.yahoo,
2023-02-02 09:00:00,TikTok Works to Change Reputation on Privacy as It Faces US Ban,https://finance.yahoo.com/news/tiktok-works-change-reputation-privacy-140000739.html,finance.yahoo,
2023-02-02 07:00:00,Mizuho Bank Modernizes Core Banking Operations with Oracle,https://finance.yahoo.com/news/mizuho-bank-modernizes-core-banking-120000616.html,finance.yahoo,
2023-02-01 17:45:00,Oracle (ORCL) Outpaces Stock Market Gains: What You Should Know,https://finance.yahoo.com/news/oracle-orcl-outpaces-stock-market-224510023.html,finance.yahoo,
2023-02-01 13:12:00,Nova Scotia and Oracle Cerner Begin a New Era in Healthcare,https://finance.yahoo.com/news/nova-scotia-oracle-cerner-begin-181200904.html,finance.yahoo,
2023-01-31 17:50:00,Oracle (ORCL) Gains But Lags Market: What You Should Know,https://finance.yahoo.com/news/oracle-orcl-gains-lags-market-225010986.html,finance.yahoo,
2023-01-31 15:16:00,Metro North Crossing developer buys former Cerner Riverport Campus,https://finance.yahoo.com/m/defb0600-5b75-35a5-add7-88f696e3cb11/metro-north-crossing.html,finance.yahoo,
2023-01-31 07:45:00,Oracle Aconex for Defense Achieves DISA IL4 Provisional Authorization,https://finance.yahoo.com/news/oracle-aconex-defense-achieves-disa-124500357.html,finance.yahoo,
2023-01-30 14:44:00,Former Cerner Continuous Campus in KCK contemplated for mixed-use renovation,https://finance.yahoo.com/m/525fd836-5de4-382b-8c33-ca14b704c21d/former-cerner-continuous.html,finance.yahoo,
2023-01-30 14:44:00,BREAKING: Former Cerner Continuous Campus in KCK contemplated for mixed-use renovation,https://finance.yahoo.com/m/525fd836-5de4-382b-8c33-ca14b704c21d/breaking%3A-former-cerner.html,finance.yahoo,
