Date,Title,Link,Source,source
2023-02-15 20:10:00,Ford Lightning EV Production Halt Stemmed From Battery Fire,https://finance.yahoo.com/m/34658b8e-e8cd-3107-af71-362f664aaf90/ford-lightning-ev-production.html,finance.yahoo,
2023-02-15 19:15:00,Ford F-150 Lightning production remains halted as battery investigation could 'take a few weeks',https://finance.yahoo.com/news/ford-f-150-lightning-production-remains-halted-as-battery-investigation-could-take-a-few-weeks-001510064.html,finance.yahoo,
2023-02-15 18:12:00,Ford Is Ditching Gas Cars in a Crucial Market,https://finance.yahoo.com/m/2ec5c0d8-f132-3ba1-aa5c-6fce0abd8c5f/ford-is-ditching-gas-cars-in.html,finance.yahoo,
2023-02-15 18:03:00,Ford Suffers Major Setback Against Tesla,https://finance.yahoo.com/m/7f407d9d-c6eb-3e77-99bb-8e6ee8e9c809/ford-suffers-major-setback.html,finance.yahoo,
2023-02-15 17:35:00,Fords Job Cut Is the Latest Disruption From the Green Transition,https://finance.yahoo.com/m/60114666-24fe-3a40-872d-17126760a89e/ford%E2%80%99s-job-cut-is-the-latest.html,finance.yahoo,
2023-02-15 17:08:00,12 Most Promising EV Stocks According to Analysts,https://finance.yahoo.com/news/12-most-promising-ev-stocks-220820504.html,finance.yahoo,
2023-02-15 16:27:00,Barclays analysts tap Tesla as top pick in EV sector,https://finance.yahoo.com/video/barclays-analysts-tap-tesla-top-212736827.html,finance.yahoo,
2023-02-15 15:07:00,UPDATE 1-Ford extends F-150 EV production halt through at least next week,https://finance.yahoo.com/news/1-ford-extends-f-150-200730078.html,finance.yahoo,
2023-02-15 15:02:00,Ford Executives Detail Needed Business Repairs,https://finance.yahoo.com/m/34658b8e-e8cd-3107-af71-362f664aaf90/ford-executives-detail-needed.html,finance.yahoo,
2023-02-15 14:45:00,Fords Halt to F-150 Lightning Production Could Last Weeks. Thats a Plus for Rivian.,https://finance.yahoo.com/m/b6fdf755-9874-325e-83ea-d6ea4e2a4f97/ford%E2%80%99s-halt-to-f-150.html,finance.yahoo,
2023-02-15 14:32:00,Ford extends F-150 EV production halt through at least next week,https://finance.yahoo.com/news/ford-extends-f-150-ev-193246036.html,finance.yahoo,
2023-02-15 13:14:00,"Rivians Strong Brand Means EV Share Gains From Ford, GM",https://finance.yahoo.com/m/44ffe445-32ec-3f3f-a90f-74db6fb16832/rivian%E2%80%99s-strong-brand-means.html,finance.yahoo,
2023-02-15 13:02:00,Tesla stands out as top pick in sector; Rivian closest to being the next Tesla: Barclays,https://finance.yahoo.com/news/tesla-stands-out-as-top-pick-in-sector-rivian-closest-to-being-the-next-tesla-barclays-180232207.html,finance.yahoo,
2023-02-15 12:01:00,Ford pauses production on F-150 Lightning EV pickup truck,https://finance.yahoo.com/video/ford-pauses-production-f-150-170114241.html,finance.yahoo,
2023-02-15 11:14:00,Ford Executives Detail Repairs Business Needs,https://finance.yahoo.com/m/34658b8e-e8cd-3107-af71-362f664aaf90/ford-executives-detail.html,finance.yahoo,
2023-02-15 10:37:00,"Tesla stands out by this analysis, and that has earned its stock a bullish rating",https://finance.yahoo.com/m/068c00b0-1d75-3ec9-a100-9ec0bdcac285/tesla-%E2%80%98stands-out%E2%80%99-by-this.html,finance.yahoo,
2023-02-15 10:33:00,Tesla has a key advantage that has earned its stock a bullish rating,https://finance.yahoo.com/m/068c00b0-1d75-3ec9-a100-9ec0bdcac285/tesla-has-a-%E2%80%98key-advantage%E2%80%99.html,finance.yahoo,
2023-02-15 10:31:00,"As White House Refines Its EV Charger Network Initiative, Ford Stubs Its EV Toe",https://finance.yahoo.com/m/cade39b7-e4f1-33c1-8083-4aeb68345196/as-white-house-refines-its-ev.html,finance.yahoo,
2023-02-15 10:05:00,"UPDATE 4-Ford fights $8 billion cost deficit, aims to secure 8% EV margins",https://finance.yahoo.com/news/1-ford-eyes-2-5-150531401.html,finance.yahoo,
2023-02-15 09:33:00,Ford Suffers a Very Bad Blow,https://finance.yahoo.com/m/7f407d9d-c6eb-3e77-99bb-8e6ee8e9c809/ford-suffers-a-very-bad-blow.html,finance.yahoo,
2023-02-15 09:21:00,"Ford fights $8 billion cost deficit, aims to secure 8% EV margins",https://finance.yahoo.com/news/ford-eyes-2-5-billion-142156643.html,finance.yahoo,
2023-02-15 07:59:00,"Ford, Toyota supplier in Sanford plans 100-job expansion",https://finance.yahoo.com/m/4284bae4-2bd4-3218-b3bd-3736c8616c36/ford%2C-toyota-supplier-in.html,finance.yahoo,
2023-02-15 07:19:00,Tesla to halt some China production for upgrades - Bloomberg News,https://finance.yahoo.com/news/tesla-halt-china-production-upgrades-121951429.html,finance.yahoo,
2023-02-15 03:00:00,"Airbnb, TripAdvisor, Tesla rise premarket; Barclays, Devon Energy fall",https://finance.yahoo.com/news/airbnb-tripadvisor-tesla-rise-premarket-080020461.html,finance.yahoo,
2023-02-15 01:00:00,Ford just exposed the biggest lie of net zero,https://finance.yahoo.com/news/big-companies-aren-t-being-060000120.html,finance.yahoo,
2023-02-14 21:00:00,U.S. Senator Rubio seeks review of Ford technology deal with China's CATL,https://finance.yahoo.com/news/u-senator-rubio-seeks-review-020019342.html,finance.yahoo,
2023-02-14 19:04:00,Analyst Report: Ford Motor Company,https://finance.yahoo.com/m/8c96dc14-c095-327d-9998-04423447e0d2/analyst-report%3A-ford-motor.html,finance.yahoo,
2023-02-14 17:47:00,Ford Halts Output of F-150 Lightning EV Due to Battery Issue,https://finance.yahoo.com/m/129ed602-3e71-3bb7-a5b9-029c94d5eafe/ford-halts-output-of-f-150.html,finance.yahoo,
2023-02-14 16:01:00,Ford Stock Falters On F-150 Lightning Production Freeze; Plans Europe Job Cuts,https://finance.yahoo.com/m/8d8d8c38-2236-3ef7-9698-fbd8820431c4/ford-stock-falters-on-f-150.html,finance.yahoo,
2023-02-14 15:46:00,Ford halts F-150 EV production tied to potential battery issues,https://finance.yahoo.com/video/ford-halts-f-150-ev-204642144.html,finance.yahoo,
2023-02-14 15:33:00,Ford Halts Production of the F-150 Lightning EV.  Thats a Plus for Rivian.,https://finance.yahoo.com/m/b6fdf755-9874-325e-83ea-d6ea4e2a4f97/ford-halts-production-of-the.html,finance.yahoo,
2023-02-14 14:49:00,Ford halts production of electric pickup after potential battery issue,https://finance.yahoo.com/news/ford-halts-production-electric-pickup-194939335.html,finance.yahoo,
2023-02-14 13:50:00,Ford Halts Output of Electric Lightning Pickup Due to Battery Issue,https://finance.yahoo.com/m/129ed602-3e71-3bb7-a5b9-029c94d5eafe/ford-halts-output-of-electric.html,finance.yahoo,
2023-02-14 13:45:00,Ford halts production of its electric pickup truck due to battery issue,https://finance.yahoo.com/m/05d58405-662f-3714-9a60-2f62f3df73a0/ford-halts-production-of-its.html,finance.yahoo,
2023-02-14 13:22:00,"Ford F-150 Lightning EV production, shipments halted due to potential battery issue",https://finance.yahoo.com/news/ford-f-150-lightning-ev-production-shipments-halted-due-to-potential-battery-issue-182231529.html,finance.yahoo,
2023-02-14 12:51:00,"Ford halts production, shipments of F-150 Lightning over possible battery issue",https://finance.yahoo.com/news/ford-halts-production-shipment-f-175117291.html,finance.yahoo,
2023-02-14 12:49:00,"UPDATE 2-Ford halts production, shipments of F-150 Lightning over possible battery issue",https://finance.yahoo.com/news/1-ford-halts-production-shipment-174904693.html,finance.yahoo,
2023-02-14 12:32:00,North Carolina contended for $3.5B Ford battery plant,https://finance.yahoo.com/m/6404c947-f318-360b-a09b-88cbdb145b62/north-carolina-contended-for.html,finance.yahoo,
2023-02-14 12:30:00,Ford Puts Gasoline Cars on Life Support in Europe,https://finance.yahoo.com/m/2ec5c0d8-f132-3ba1-aa5c-6fce0abd8c5f/ford-puts-gasoline-cars-on.html,finance.yahoo,
2023-02-14 11:16:00,New car prices push higher as used vehicle prices keep slipping,https://finance.yahoo.com/news/new-car-prices-push-higher-as-used-vehicle-prices-keep-slipping-161627155.html,finance.yahoo,
2023-02-14 11:03:00,"They're Draining the Strategic Petroleum Reserve Again, and More",https://finance.yahoo.com/m/c4c38c15-b87d-3650-ab66-48ace359c394/they%27re-draining-the.html,finance.yahoo,
2023-02-14 09:28:00,"Ford to cut 3,800 jobs in Europe amid EV push",https://finance.yahoo.com/video/ford-cut-3-800-jobs-142858718.html,finance.yahoo,
2023-02-14 09:24:00,"Ford cutting 3,800 European jobs in EV push",https://finance.yahoo.com/news/ford-cutting-3-800-european-142416128.html,finance.yahoo,
2023-02-14 09:22:00,Ford (F) to Invest $3.5 Billion to Build LFP Battery Plant,https://finance.yahoo.com/news/ford-f-invest-3-5-142202951.html,finance.yahoo,
2023-02-14 09:10:00,"January CPI, Ford cuts 3,800 jobs, Coca-Cola earnings: 3 things to know in markets",https://finance.yahoo.com/video/january-cpi-ford-cuts-3-141011320.html,finance.yahoo,
2023-02-14 08:01:00,"Amazon, other top investors hold onto Rivian stock as Ford sells its shares",https://finance.yahoo.com/m/f03a5f1d-583d-38b2-82f2-044b6209db4a/amazon%2C-other-top-investors.html,finance.yahoo,
2023-02-14 07:34:00,"Super Tuesday, CPI Watch, Amazon's Dangerous Spot, Trading Ford, Don't Look Up",https://finance.yahoo.com/m/e4b5ca59-db2a-39e7-9805-7c12f19908b6/super-tuesday%2C-cpi-watch%2C.html,finance.yahoo,
2023-02-14 06:55:00,Daily Spotlight: Seeking High Yield,https://finance.yahoo.com/m/3eda43eb-c12e-3c5d-82e1-0ad2b16da25f/daily-spotlight%3A-seeking-high.html,finance.yahoo,
2023-02-14 06:34:00,Dove Brainard May Fly Away at the Wrong Time for Feds Inflation Battle,https://finance.yahoo.com/m/cc1cb635-6dac-3bc2-9c1b-cbea2b899ae1/dove-brainard-may-fly-away-at.html,finance.yahoo,
2023-02-14 05:37:00,"Ford to Cut 3,800 Jobs in Europe During EV Transition",https://finance.yahoo.com/m/56528a69-4f85-3482-8c5d-92a59d4a2b53/ford-to-cut-3%2C800-jobs-in.html,finance.yahoo,
2023-02-14 05:37:00,Ford Plans Deep European Job Cuts Amid Renewed EV Investment Focus,https://finance.yahoo.com/m/1cf32acd-aa07-39a7-a3f4-8b567d785303/ford-plans-deep-european-job.html,finance.yahoo,
2023-02-14 05:23:00,"Ford Plans To Cut 3,800 Jobs In Europe",https://finance.yahoo.com/news/ford-plans-cut-3-800-102305060.html,finance.yahoo,
2023-02-14 05:08:00,"Stocks Edge Higher, Inflation, Palantir, Coca-Cola, Ford - Five Things To Know",https://finance.yahoo.com/m/ea990c83-8d93-3957-92ae-78d90bc84c67/stocks-edge-higher%2C.html,finance.yahoo,
2023-02-14 04:20:00,"Ford to cut 3,800 jobs in Europe in shift to electric vehicles",https://finance.yahoo.com/m/c337f837-9969-394f-940e-c7c4fce50275/ford-to-cut-3%2C800-jobs-in.html,finance.yahoo,
2023-02-14 03:58:00,"Ford to Cut 3,800 Jobs in Europe in EV Shift",https://finance.yahoo.com/m/0e710750-a21e-32b8-8697-02b73eee9597/ford-to-cut-3%2C800-jobs-in.html,finance.yahoo,
2023-02-14 03:41:00,UPDATE 4-Ford to cut one in nine jobs in Europe in electric revamp,https://finance.yahoo.com/news/1-ford-cut-3-800-084158941.html,finance.yahoo,
2023-02-14 01:18:00,PRESS DIGEST- New York Times business news - Feb 14,https://finance.yahoo.com/news/press-digest-york-times-business-061823081.html,finance.yahoo,
2023-02-13 21:04:00,Ford Plans to Build EV Battery Plant in Michigan With Chinese Partner,https://finance.yahoo.com/news/ford-plans-build-ev-battery-211213659.html,finance.yahoo,
2023-02-13 18:56:00,Ford Is Investing $3.5 Billion in EV Battery Plant With Chinese Firm,https://finance.yahoo.com/news/ford-investing-3-5-billion-184520087.html,finance.yahoo,
2023-02-13 16:56:00,Ford teams up with Chinese automakers to build $3.5 billion EV battery plant in Michigan,https://finance.yahoo.com/video/ford-teams-chinese-automakers-build-215654536.html,finance.yahoo,
2023-02-13 15:02:00,"Ford Chair: CEO Farley has ""full court press"" to fix problems",https://finance.yahoo.com/news/ford-chair-ceo-farley-full-200237789.html,finance.yahoo,
2023-02-13 14:54:00,Ford to license electric vehicle battery tech from Chinas CATL,https://finance.yahoo.com/m/538ea0f2-0ec9-3521-b4f1-e1f0ad94d23e/ford-to-license-electric.html,finance.yahoo,
2023-02-13 14:44:00,Ford to recognize UAW 'card check' for new Michigan battery plant,https://finance.yahoo.com/news/ford-recognize-uaw-card-check-194416271.html,finance.yahoo,
2023-02-13 13:48:00,Ford ramps up EV spending with $3.5B battery plant,https://finance.yahoo.com/news/ford-ramps-up-ev-spending-with-35b-battery-plant-184809671.html,finance.yahoo,
2023-02-13 13:48:00,Ford ramps up EV spending with $3.5B battery plant in Michigan,https://finance.yahoo.com/news/ford-ramps-up-ev-spending-with-35b-battery-plant-in-michigan-184809743.html,finance.yahoo,
2023-02-13 13:47:00,Ford Invests $3.5 Billion in Michigan Battery Plant With Chinese Partners Technology,https://finance.yahoo.com/m/7714eb67-ef0e-3607-bbb6-0d853e39be2b/ford-invests-%243.5-billion-in.html,finance.yahoo,
2023-02-13 13:45:00,"Ford Taps Michigan for New LFP Battery Plant; New Battery Chemistry Offers Customers Value, Durability, Fast Charging, Creates 2,500 More New American Jobs",https://finance.yahoo.com/news/ford-taps-michigan-lfp-battery-184500496.html,finance.yahoo,
2023-02-13 13:14:00,UPDATE 3-Ford to build battery plant in Michigan in drive with Chinese tech partner,https://finance.yahoo.com/news/1-ford-invest-3-5-181422839.html,finance.yahoo,
2023-02-13 12:55:00,Ford to build battery plant in Michigan in drive with Chinese tech partner,https://finance.yahoo.com/news/ford-invest-3-5-billion-175525036.html,finance.yahoo,
2023-02-13 11:27:00,"For GM and Ford, Pricing Isnt the Risk That Investors Think",https://finance.yahoo.com/m/98363b4d-6e7c-3f1c-8f82-cd6a5441bc29/for-gm-and-ford%2C-pricing.html,finance.yahoo,
2023-02-13 10:17:00,Will Ferrell Plugged GMs EV in a Super Bowl Ad. He Did Much More for Tesla Sales.,https://finance.yahoo.com/m/66cc6a6f-76d5-396f-97e9-bb8ce19d0162/will-ferrell-plugged-gm%E2%80%99s-ev.html,finance.yahoo,
2023-02-13 09:41:00,"Toyota (TM) Q3 Earnings Surpass Estimates, Fall 25% Y/Y",https://finance.yahoo.com/news/toyota-tm-q3-earnings-surpass-144102154.html,finance.yahoo,
2023-02-13 09:31:00,"Honda (HMC) Q3 Earnings Beat Estimates, Increase 3% Y/Y",https://finance.yahoo.com/news/honda-hmc-q3-earnings-beat-143102411.html,finance.yahoo,
2023-02-13 08:57:00,The Problem With GMs Super Bowl EV Ads? They Save Tesla Billions.,https://finance.yahoo.com/m/66cc6a6f-76d5-396f-97e9-bb8ce19d0162/the-problem-with-gm%E2%80%99s-super.html,finance.yahoo,
2023-02-13 06:29:00,2 Changes Ford Could Make to Potentially Save Billions of Dollars,https://finance.yahoo.com/m/9dbea5e3-4a8d-379f-9876-435bc31d8d03/2-changes-ford-could-make-to.html,finance.yahoo,
2023-02-12 12:11:00,"The Problem With GM, Jeep Super Bowl EV Ads? They Save Tesla Billions.",https://finance.yahoo.com/m/66cc6a6f-76d5-396f-97e9-bb8ce19d0162/the-problem-with-gm%2C-jeep.html,finance.yahoo,
2023-02-12 09:00:00,"While shareholders of Ford Motor (NYSE:F) are in the black over 3 years, those who bought a week ago aren't so fortunate",https://finance.yahoo.com/news/while-shareholders-ford-motor-nyse-140023739.html,finance.yahoo,
2023-02-11 06:50:00,Best Stock To Buy: Ford Stock vs. GM Stock,https://finance.yahoo.com/m/ae481591-10f5-3c09-b110-b146ed9aede0/best-stock-to-buy%3A-ford-stock.html,finance.yahoo,
2023-02-11 06:06:00,Is Ford the Car Company You Thought It Was?,https://finance.yahoo.com/m/eac8ce36-a651-393f-98bb-ae8db691b341/is-ford-the-car-company-you.html,finance.yahoo,
2023-02-10 16:56:00,"UPDATE 2-Ford to announce $3.5 bln battery plant in Michigan, sources say",https://finance.yahoo.com/news/1-ford-announce-3-5-215620447.html,finance.yahoo,
2023-02-10 16:32:00,"Ford to announce $3.5 billion battery plant in Michigan, sources say",https://finance.yahoo.com/news/ford-announce-3-5-billion-213256941.html,finance.yahoo,
2023-02-10 13:30:00,Lithium Battery Production By Country: Top 12 Countries,https://finance.yahoo.com/news/lithium-battery-production-country-top-183050554.html,finance.yahoo,
2023-02-10 10:22:00,Ford Stock Is Falling. Its Because Management Did Something Right.,https://finance.yahoo.com/m/f26f781b-891f-37e7-96e3-f64a9e86f584/ford-stock-is-falling.-it%E2%80%99s.html,finance.yahoo,
2023-02-10 09:39:00,10 Best Three-Row SUVs in 2023,https://finance.yahoo.com/news/10-best-three-row-suvs-143927426.html,finance.yahoo,
2023-02-10 09:26:00,"Ford Chief Highlights Transparent Goals and Performance Yardsticks For Employees, Cost Cuts For Better Supply Chain Management",https://finance.yahoo.com/news/ford-chief-highlights-transparent-goals-142643016.html,finance.yahoo,
2023-02-10 09:12:00,Ford Pares Stake In EV Maker Rivian After Reporting Significant Write-Down,https://finance.yahoo.com/news/ford-pares-stake-ev-maker-141225137.html,finance.yahoo,
2023-02-10 08:50:00,Ford cuts Rivian stake to about 1%,https://finance.yahoo.com/news/ford-cuts-rivian-stake-1-135017219.html,finance.yahoo,
2023-02-10 08:31:00,Ford Stock Is Falling. The Reason Is a Mystery.,https://finance.yahoo.com/m/f26f781b-891f-37e7-96e3-f64a9e86f584/ford-stock-is-falling.-the.html,finance.yahoo,
2023-02-09 17:28:00,UPDATE 1-U.S. set to loan Redwood Materials $2 bln for EV materials plant,https://finance.yahoo.com/news/1-u-set-loan-redwood-222827119.html,finance.yahoo,
2023-02-09 16:41:00,"Ford CEO Tells Employees They Need Clearer Goals, Performance Metrics",https://finance.yahoo.com/m/038e1a99-9bd7-3b55-ba74-667a9641f68d/ford-ceo-tells-employees-they.html,finance.yahoo,
2023-02-09 14:25:00,U.S. set to loan Redwood Materials $2 billion for EV materials plant,https://finance.yahoo.com/news/redwood-materials-says-wins-2-192534330.html,finance.yahoo,
2023-02-09 12:40:00,"Ford CEO Says Employees Need Clearer Goals, Performance Metrics",https://finance.yahoo.com/m/038e1a99-9bd7-3b55-ba74-667a9641f68d/ford-ceo-says-employees-need.html,finance.yahoo,
2023-02-09 12:21:00,UPDATE 1-GM inks deal with GlobalFoundries to secure U.S.-made chips,https://finance.yahoo.com/news/1-gm-inks-deal-globalfoundries-172157742.html,finance.yahoo,
2023-02-09 12:00:00,Redwood Materials says it wins $2 bln DOE loan for EV materials plant,https://finance.yahoo.com/news/redwood-materials-says-wins-2-170000826.html,finance.yahoo,
2023-02-09 11:49:00,"Auto news roundup: Tesla stock doubles from low, Toyota higher on earnings beat",https://finance.yahoo.com/news/auto-news-roundup-tesla-stock-doubles-from-low-toyota-higher-on-earnings-beat-164903157.html,finance.yahoo,
2023-02-09 11:32:00,GM inks deal with GlobalFoundries to secure U.S.-made chips,https://finance.yahoo.com/news/gm-inks-agreement-globalfoundries-secure-163229379.html,finance.yahoo,
2023-02-09 11:30:00,GM inks agreement with GlobalFoundries to secure chips made in the U.S.,https://finance.yahoo.com/news/gm-inks-agreement-globalfoundries-secure-163000201.html,finance.yahoo,
2023-02-09 08:37:00,12 Countries that Produce the Most Cars in the World,https://finance.yahoo.com/news/12-countries-produce-most-cars-133758295.html,finance.yahoo,
2023-02-09 05:06:00,"3 High-Yield Dividend Stocks With 34% to 59% Upside In 2023, According to Wall Street",https://finance.yahoo.com/m/3de90cda-cc72-3d22-bfd8-153aae461102/3-high-yield-dividend-stocks.html,finance.yahoo,
2023-02-08 12:45:00,Elon Musk to unveil Teslas Master Plan 3 on investor day  heres what to expect,https://finance.yahoo.com/m/e9c616b2-b3ac-37bd-b071-6161ec9758a5/elon-musk-to-unveil-tesla%E2%80%99s.html,finance.yahoo,
2023-02-08 10:37:00,10 Most Advanced Countries in Battery Technology,https://finance.yahoo.com/news/10-most-advanced-countries-battery-153754101.html,finance.yahoo,
2023-02-08 08:45:00,"Ford Stock: The Good, the Bad, and the Ugly",https://finance.yahoo.com/m/62885f23-018e-3fa0-8cb9-a327a6f36703/ford-stock%3A-the-good%2C-the.html,finance.yahoo,
2023-02-08 06:01:00,Why Ford Motor Company (NYSE:F) Could Be Worth Watching,https://finance.yahoo.com/news/why-ford-motor-company-nyse-110110720.html,finance.yahoo,
2023-02-07 15:53:00,Tesla raises price of Model Y amid Treasury Departments revisions to EV tax credit,https://finance.yahoo.com/video/tesla-raises-price-model-y-205352995.html,finance.yahoo,
2023-02-07 12:30:00,Ford Faces Growing Pains As It Expands Into The EV Market,https://finance.yahoo.com/news/ford-faces-growing-pains-expands-173000615.html,finance.yahoo,
2023-02-07 10:47:00,15 Best High Volume Stocks To Buy Today,https://finance.yahoo.com/news/15-best-high-volume-stocks-154729523.html,finance.yahoo,
2023-02-07 10:44:00,UPDATE 1-Ford works council in Germany to update staff on job cut talks on Feb 14,https://finance.yahoo.com/news/1-ford-works-council-germany-154445677.html,finance.yahoo,
2023-02-07 10:25:00,Ford works council in Germany to update staff on job cut talks on Feb 14,https://finance.yahoo.com/news/ford-works-council-germany-staff-152536793.html,finance.yahoo,
2023-02-07 10:21:00,"Auto Roundup: GM Tops Q4 Earnings Mark, Ford Misses & More",https://finance.yahoo.com/news/auto-roundup-gm-tops-q4-152103238.html,finance.yahoo,
