Period End Date,Period Length,Net Income,Depreciation/Depletion,Amortization,Deferred Taxes,Non-Cash Items,Changes in Working Capital,Cash from Operating Activities,Capital Expenditures,Other Investing Cash Flow Items,Cash from Investing Activities,Financing Cash Flow Items,Total Cash Dividends Paid,Issuance (Retirement) of Stock,Issuance (Retirement) of Debt,Cash from Financing Activities,Foreign Exchange Effects,Net Cash - Beginning Balance,Net Cash - Ending Balance,Net Change in Cash,Cash Interest Paid,Cash Taxes Paid
TTM,12 Months,"67,449.00","14,190.00",,"-2,411.00","9,087.00","-3,929.00","84,386.00","-24,768.00","-11,414.00","-36,182.00","-1,080.00","-18,964.00","-26,855.00","-5,947.00","-52,846.00",-316.00,,,"-4,958.00",,
6/30/2022,12 Months,"72,738.00","14,460.00",,"-5,702.00","7,093.00",446.00,"89,035.00","-23,886.00","-6,425.00","-30,311.00",-863.00,"-18,135.00","-30,855.00","-9,023.00","-58,876.00",-141.00,"14,224.00","13,931.00",-293.00,"1,900.00","16,000.00"
6/30/2021,12 Months,"61,271.00","11,686.00",,-150.00,"4,869.00",-936.00,"76,740.00","-20,622.00","-6,955.00","-27,577.00","-2,523.00","-16,521.00","-25,692.00","-3,750.00","-48,486.00",-29.00,"13,576.00","14,224.00",648.00,"2,000.00","13,400.00"
6/30/2020,12 Months,"44,281.00","12,796.00",,11.00,"5,070.00","-1,483.00","60,675.00","-15,441.00","3,218.00","-12,223.00","-3,751.00","-15,137.00","-21,625.00","-5,518.00","-46,031.00",-201.00,"11,356.00","13,576.00","2,220.00","2,400.00","12,500.00"
6/30/2019,12 Months,"39,240.00","11,682.00",,"-6,463.00","3,860.00","3,866.00","52,185.00","-13,925.00","-1,848.00","-15,773.00",-675.00,"-13,811.00","-18,401.00","-4,000.00","-36,887.00",-115.00,"11,946.00","11,356.00",-590.00,"2,400.00","8,400.00"
6/30/2018,12 Months,"16,571.00","10,261.00",,"-5,143.00","1,728.00","20,467.00","43,884.00","-11,632.00","5,571.00","-6,061.00",-971.00,"-12,699.00","-9,719.00","-10,201.00","-33,590.00",50.00,"7,663.00","11,946.00","4,283.00","2,400.00","5,500.00"
6/30/2017,12 Months,"25,489.00","8,778.00",,-829.00,"1,193.00","4,876.00","39,507.00","-8,129.00","-38,652.00","-46,781.00",-190.00,"-11,845.00","-11,016.00","31,459.00","8,408.00",19.00,"6,510.00","7,663.00","1,153.00","1,600.00","1,600.00"
6/30/2016,12 Months,"20,539.00","6,622.00",,"2,479.00","3,075.00",610.00,"33,325.00","-8,343.00","-15,607.00","-23,950.00",-369.00,"-11,006.00","-15,301.00","18,283.00","-8,393.00",-67.00,"5,595.00","6,510.00",915.00,"1,100.00","3,900.00"
