Period End Date,Cash and Equivalents,Short Term Investments,Cash and Short Term Investments,"Accounts Receivable - Trade, Net","Total Receivables, Net",Total Inventory,Total Current Assets,"Property, Plant And Equipment - Gross","Property, Plant And Equipment - Net","Goodwill, Net","Intangibles, Net",Long Term Investments,Other Long Term Assets,Total Assets,Accounts Payable,Accrued Expenses,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Other Current liabilities,Total Current Liabilities,Long Term Debt,Capital Lease Obligations,Total Long Term Debt,Total Debt,Other Liabilities,Total Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings,Unrealized Gain (Loss),Other Equity,Total Equity,Total Liabilities and Equity,Total Common Shares Outstanding,Full-Time Employees,Number of Common Shareholders
12/31/2022,"15,646.00","83,862.00","99,508.00","35,833.00","35,833.00","2,980.00","157,823.00","146,214.00","96,379.00","67,905.00","10,354.00","7,097.00","24,994.00","364,552.00","15,354.00","11,317.00",0.00,"5,102.00","49,945.00","81,718.00","44,119.00","14,479.00","58,598.00","63,700.00","40,811.00","181,416.00","46,543.75","43,681.25","99,368.00","-3,687.00","-2,770.00","183,136.00","364,552.00","7,447.00",,
9/30/2022,"22,884.00","84,378.00","107,262.00","31,279.00","31,279.00","4,268.00","160,812.00","137,675.00","90,384.00","67,459.00","10,808.00","6,839.00","23,482.00","359,784.00","16,609.00","9,629.00",0.00,"4,303.00","56,848.00","87,389.00","45,374.00","13,575.00","58,949.00","63,252.00","39,657.00","186,218.00","46,606.25","41,928.75","92,374.00","-4,035.00","-3,308.00","173,566.00","359,784.00","7,457.00",,
6/30/2022,"13,931.00","90,826.00","104,757.00","44,261.00","44,261.00","3,742.00","169,684.00","134,058.00","87,546.00","67,524.00","11,298.00","6,891.00","21,897.00","364,840.00","19,000.00","12,889.00",0.00,"3,809.00","59,384.00","95,082.00","47,032.00","13,842.00","60,874.00","64,683.00","42,112.00","198,298.00","46,650.00","40,289.00","84,281.00","-2,138.00","-2,540.00","166,542.00","364,840.00","7,464.00",,
3/31/2022,"12,498.00","92,195.00","104,693.00","32,613.00","32,613.00","3,296.00","153,922.00","128,351.00","83,214.00","67,371.00","11,348.00","6,907.00","21,845.00","344,607.00","16,085.00","11,226.00",0.00,"2,737.00","47,391.00","77,439.00","48,177.00","13,551.00","61,728.00","64,465.00","42,212.00","181,683.00","46,768.75","38,998.25","79,633.00",-825.00,"-1,651.00","162,924.00","344,607.00","7,483.00",,
12/31/2021,"20,604.00","104,765.00","125,369.00","33,520.00","33,520.00","3,019.00","174,188.00","122,491.00","79,568.00","50,921.00","7,462.00","6,994.00","21,256.00","340,389.00","15,314.00","9,908.00",0.00,"5,942.00","46,346.00","77,510.00","48,260.00","13,251.00","61,511.00","67,453.00","41,159.00","180,379.00","46,875.00","37,653.00","75,045.00","2,057.00","-1,620.00","160,010.00","340,389.00","7,500.00",,
9/30/2021,"19,165.00","111,450.00","130,615.00","27,349.00","27,349.00","3,411.00","174,326.00","116,241.00","75,347.00","50,455.00","7,794.00","6,393.00","21,103.00","335,418.00","14,832.00","8,943.00",0.00,"4,131.00","52,622.00","80,528.00","50,039.00","12,666.00","62,705.00","66,836.00","39,995.00","183,440.00","46,937.50","36,813.50","66,944.00","2,800.00","-1,517.00","151,978.00","335,418.00","7,510.00",,
6/30/2021,"14,224.00","116,110.00","130,334.00","38,043.00","38,043.00","2,636.00","184,406.00","111,066.00","70,803.00","49,711.00","7,800.00","5,984.00","15,075.00","333,779.00","15,163.00","12,019.00",0.00,"8,863.00","52,612.00","88,657.00","50,074.00","11,750.00","61,824.00","70,687.00","41,112.00","191,791.00","46,993.75","36,117.25","57,055.00","3,222.00","-1,400.00","141,988.00","333,779.00","7,519.00",,
3/31/2021,"13,702.00","111,705.00","125,407.00","26,322.00","26,322.00","2,245.00","165,614.00","104,626.00","65,618.00","49,698.00","8,127.00","5,395.00","14,427.00","308,879.00","13,412.00","9,908.00",0.00,"8,804.00","40,069.00","72,193.00","50,007.00","11,301.00","61,308.00","70,112.00","40,700.00","174,374.00","47,087.50","35,220.50","50,735.00","3,090.00","-1,628.00","134,505.00","308,879.00","7,534.00",,
