Insider Trading,Relationship,Date,Transaction,Cost,#Shares,Value ($),#Shares Total,SEC Form 4,SEC Form 4 Link,Insider_id
Capossela Christopher C,"EVP, Chief Marketing Officer",Feb 09,Sale,269.38,1000.0,269380.0,117362.0,Feb 13 06:07 PM,http://www.sec.gov/Archives/edgar/data/789019/000106299323002880/xslF345X03/form4.xml,1601944
Althoff Judson,"EVP, Chief Commercial Officer",Dec 01,Sale,254.27,24144.0,6139124.0,150047.0,Dec 02 06:03 PM,http://www.sec.gov/Archives/edgar/data/789019/000106299322023247/xslF345X03/form4.xml,1868758
Capossela Christopher C,"EVP, Chief Marketing Officer",Sep 12,Sale,266.25,5000.0,1331250.0,109837.0,Sep 13 06:02 PM,http://www.sec.gov/Archives/edgar/data/789019/000106299322019522/xslF345X03/form4.xml,1601944
Hood Amy,"EVP, Chief Financial Officer",Sep 02,Sale,259.47,75351.0,19551087.0,445859.0,Sep 06 06:01 PM,http://www.sec.gov/Archives/edgar/data/789019/000106299322019250/xslF345X03/form4.xml,1576843
Nadella Satya,Chief Executive Officer,Sep 01,Sale,257.71,56999.0,14689028.0,799152.0,Sep 02 06:03 PM,http://www.sec.gov/Archives/edgar/data/789019/000106299322019148/xslF345X03/form4.xml,1513142
Nadella Satya,Chief Executive Officer,Mar 01,Sale,296.52,7931.0,2351736.0,809645.0,Mar 02 06:20 PM,http://www.sec.gov/Archives/edgar/data/789019/000106299322006438/xslF345X03/form4.xml,1513142
