Period End Date,Period Length,Net Income,Depreciation/Depletion,Amortization,Deferred Taxes,Non-Cash Items,Changes in Working Capital,Cash from Operating Activities,Capital Expenditures,Other Investing Cash Flow Items,Cash from Investing Activities,Financing Cash Flow Items,Total Cash Dividends Paid,Issuance (Retirement) of Stock,Issuance (Retirement) of Debt,Cash from Financing Activities,Foreign Exchange Effects,Net Cash - Beginning Balance,Net Cash - Ending Balance,Net Change in Cash,Cash Interest Paid,Cash Taxes Paid
12/31/2022,6 Months,"33,981.00","6,438.00",,"-2,496.00","4,922.00","-8,474.00","34,371.00","-12,557.00","2,275.00","-10,282.00",-581.00,"-9,687.00","-10,214.00","-1,750.00","-22,232.00",-142.00,"13,931.00","15,646.00","1,715.00",,
9/30/2022,3 Months,"17,556.00","2,790.00",,"-1,191.00","2,170.00","1,873.00","23,198.00","-6,283.00","3,151.00","-3,132.00",-264.00,"-4,621.00","-4,998.00","-1,000.00","-10,883.00",-230.00,"13,931.00","22,884.00","8,953.00",,
6/30/2022,12 Months,"72,738.00","14,460.00",,"-5,702.00","7,093.00",446.00,"89,035.00","-23,886.00","-6,425.00","-30,311.00",-863.00,"-18,135.00","-30,855.00","-9,023.00","-58,876.00",-141.00,"14,224.00","13,931.00",-293.00,,
3/31/2022,9 Months,"55,998.00","10,481.00",,"-5,985.00","4,939.00","-1,027.00","64,406.00","-17,015.00","-3,567.00","-20,582.00",-522.00,"-13,503.00","-22,559.00","-9,023.00","-45,607.00",57.00,"14,224.00","12,498.00","-1,726.00",,
12/31/2021,6 Months,"39,270.00","6,708.00",,"-5,787.00","2,928.00","-4,099.00","39,020.00","-11,675.00","7,264.00","-4,411.00",-364.00,"-8,858.00","-14,214.00","-4,826.00","-28,262.00",33.00,"14,224.00","20,604.00","6,380.00",,
9/30/2021,3 Months,"20,505.00","3,212.00",,"-5,970.00","1,338.00","5,455.00","24,540.00","-5,810.00","2,560.00","-3,250.00",-172.00,"-4,206.00","-7,072.00","-4,826.00","-16,276.00",-73.00,"14,224.00","19,165.00","4,941.00",,
6/30/2021,12 Months,"61,271.00","11,686.00",,-150.00,"4,870.00",-937.00,"76,740.00","-20,622.00","-6,955.00","-27,577.00","-2,523.00","-16,521.00","-25,692.00","-3,750.00","-48,486.00",-29.00,"13,576.00","14,224.00",648.00,,
3/31/2021,9 Months,"44,813.00","8,342.00",,-116.00,"3,714.00","-2,723.00","54,030.00","-14,170.00","-2,554.00","-16,724.00","-2,093.00","-12,307.00","-18,965.00","-3,750.00","-37,115.00",-65.00,"13,576.00","13,702.00",126.00,,
