Period End Date,Period Length,Net Income,Depreciation/Depletion,Amortization,Deferred Taxes,Non-Cash Items,Changes in Working Capital,Cash from Operating Activities,Capital Expenditures,Other Investing Cash Flow Items,Cash from Investing Activities,Financing Cash Flow Items,Total Cash Dividends Paid,Issuance (Retirement) of Stock,Issuance (Retirement) of Debt,Cash from Financing Activities,Foreign Exchange Effects,Net Cash - Beginning Balance,Net Cash - Ending Balance,Net Change in Cash,Cash Interest Paid,Cash Taxes Paid
12/31/2022,52 Weeks,"8,017.00","11,128.00","1,907.00",,"-1,111.00","-4,508.00","15,433.00","-25,050.00","14,573.00","-10,477.00","1,217.00","-5,997.00",977.00,"5,164.00","1,361.00",,"4,827.00","11,144.00","6,317.00",459.00,"4,282.00"
10/1/2022,40 Weeks,"8,678.00","8,309.00","1,439.00",,"-2,090.00","-8,606.00","7,730.00","-19,351.00","12,305.00","-7,046.00",-140.00,"-4,488.00",972.00,"2,674.00",-982.00,,"4,827.00","4,529.00",-298.00,315.00,"3,960.00"
7/2/2022,27 Weeks,"7,659.00","5,528.00",968.00,,"-3,630.00","-3,825.00","6,700.00","-12,052.00","9,580.00","-2,472.00",-281.00,"-2,986.00",589.00,"-1,987.00","-4,665.00",,"4,827.00","4,390.00",-437.00,214.00,"3,326.00"
4/2/2022,14 Weeks,"8,113.00","2,847.00",501.00,,"-4,722.00",-848.00,"5,891.00","-4,797.00","2,157.00","-2,640.00",-666.00,"-1,487.00",589.00,-299.00,"-1,863.00",,"4,827.00","6,215.00","1,388.00",177.00,335.00
12/25/2021,52 Weeks,"19,868.00","9,953.00","1,839.00",,"3,204.00","-4,873.00","29,991.00","-20,329.00","-4,838.00","-25,167.00","-1,297.00","-5,644.00","-1,395.00","2,474.00","-5,862.00",,"5,865.00","4,827.00","-1,038.00",545.00,"2,263.00"
9/25/2021,39 Weeks,"15,245.00","7,357.00","1,361.00",,"3,071.00","-2,981.00","24,053.00","-12,697.00","-6,846.00","-19,543.00","-1,349.00","-4,231.00","-1,399.00","4,474.00","-2,505.00",,"5,865.00","7,870.00","2,005.00",271.00,"1,831.00"
6/26/2021,26 Weeks,"8,422.00","4,862.00",897.00,,"3,044.00","-3,076.00","14,149.00","-8,256.00",-658.00,"-8,914.00","-1,207.00","-2,821.00","-1,826.00",-500.00,"-6,354.00",,"5,865.00","4,746.00","-1,119.00",283.00,"1,110.00"
3/27/2021,13 Weeks,"3,361.00","2,454.00",448.00,,"2,335.00","-3,250.00","5,348.00","-4,388.00","2,387.00","-2,001.00",-873.00,"-1,411.00","-1,736.00",0.00,"-4,020.00",,"5,865.00","5,192.00",-673.00,161.00,172.00
