Period End Date,Cash and Equivalents,Short Term Investments,Cash and Short Term Investments,"Accounts Receivable - Trade, Net","Total Receivables, Net",Total Inventory,Total Current Assets,"Property, Plant And Equipment - Gross","Property, Plant And Equipment - Net","Goodwill, Net","Intangibles, Net",Long Term Investments,Other Long Term Assets,Total Assets,Accounts Payable,Accrued Expenses,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Other Current liabilities,Total Current Liabilities,Long Term Debt,Capital Lease Obligations,Total Long Term Debt,Total Debt,Other Liabilities,Total Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings,Unrealized Gain (Loss),Other Equity,Total Equity,Total Liabilities and Equity,Total Common Shares Outstanding,Full-Time Employees,Number of Common Shareholders
12/31/2022,"11,144.00","17,194.00","28,338.00","4,133.00","4,271.00","13,224.00","50,407.00","174,733.00","81,347.00","27,591.00","6,018.00","5,912.00","10,828.00","182,103.00","9,595.00","15,942.00",0.00,"4,367.00","2,251.00","32,155.00","37,684.00",,"37,684.00","42,051.00","8,776.00","80,680.00",4.13,"31,575.87","70,405.00",,-562.00,"101,423.00","182,103.00","4,137.00","131,900","100,835"
12/25/2021,"4,827.00","24,426.00","29,253.00","9,457.00","9,457.00","10,776.00","58,558.00","148,539.00","63,245.00","26,963.00","7,270.00","6,298.00","6,072.00","168,406.00","5,747.00","17,124.00",0.00,"4,591.00",,"27,462.00","33,510.00",,"33,510.00","38,101.00","9,376.00","73,015.00",4.07,"28,001.93","68,265.00",,-880.00,"95,391.00","168,406.00","4,070.00","121,100","102,962"
12/26/2020,"5,865.00","18,030.00","23,895.00","6,782.00","6,913.00","8,427.00","47,249.00","134,833.00","57,188.00","26,971.00","9,026.00","7,344.00","5,313.00","153,091.00","5,581.00","15,403.00",0.00,"2,504.00","1,266.00","24,754.00","33,897.00",,"33,897.00","36,401.00","9,559.00","72,053.00",4.06,"25,551.94","56,233.00",731.00,"-1,482.00","81,038.00","153,091.00","4,062.00","110,600","107,222"
12/28/2019,"4,194.00","8,929.00","13,123.00","7,659.00","7,659.00","8,744.00","31,239.00","129,335.00","56,014.00","26,276.00","10,827.00","7,243.00","4,371.00","136,524.00","4,128.00","14,186.00",0.00,"3,693.00",303.00,"22,310.00","25,308.00",,"25,308.00","29,001.00","9,203.00","58,865.00",4.29,"25,256.71","53,523.00",0.00,"-1,125.00","77,659.00","136,524.00","4,290.00","110,800","110,978"
12/29/2018,"3,019.00","8,631.00","11,650.00","6,722.00","6,722.00","7,253.00","28,787.00","114,318.00","48,976.00","24,513.00","11,836.00","9,430.00","3,942.00","127,963.00","3,824.00","10,646.00",500.00,761.00,895.00,"16,626.00","25,098.00",,"25,098.00","26,359.00","9,592.00","52,981.00","25,365.00",,"50,172.00",0.00,-555.00,"74,982.00","127,963.00","4,516.00","107,400","116,000"
12/30/2017,"3,433.00","10,569.00","14,002.00","5,607.00","5,607.00","6,983.00","29,500.00","100,395.00","41,109.00","24,389.00","12,745.00","12,404.00","2,242.00","123,249.00","2,928.00","10,304.00",37.00,"1,739.00","2,413.00","17,421.00","25,037.00",,"25,037.00","26,813.00","7,860.00","53,364.00","26,074.00",,"42,083.00","1,728.00",0.00,"69,885.00","123,249.00","4,687.00","102,700","120,000"
12/31/2016,"5,560.00","11,539.00","17,099.00","4,690.00","4,690.00","5,553.00","35,508.00","90,105.00","36,171.00","14,099.00","9,494.00","15,322.00","2,497.00","113,327.00","2,475.00","8,972.00",16.00,"4,618.00","4,221.00","20,302.00","20,649.00",,"20,649.00","25,283.00","3,538.00","46,219.00","25,373.00",,"40,747.00","2,164.00","-1,176.00","67,108.00","113,327.00","4,730.00","106,000","125,000"
12/26/2015,"15,308.00","10,005.00","25,313.00","4,787.00","4,787.00","5,167.00","38,320.00","83,396.00","31,858.00","11,332.00","3,933.00","12,374.00","3,000.00","101,459.00","2,063.00","8,549.00",32.00,"2,602.00","2,400.00","15,646.00","20,036.00",,"20,036.00","22,670.00","2,841.00","39,477.00","23,411.00",,"37,614.00","1,749.00",-792.00,"61,982.00","101,459.00","4,725.00","107,300","130,000"
