Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap(Billions),PE Ratio (TTM)
PBR-A,Petróleo Brasileiro S.A. - Petrobras,9.88,-0.13,-1.3,8460000.0,12752000.0,69.204,1.89
CHPT,"ChargePoint Holdings, Inc.",12.44,0.07,0.57,8243000.0,9955000.0,4.251,
LYG,Lloyds Banking Group plc,2.59,0.06,2.37,8282000.0,6359000.0,44.97,9.59
DVN,Devon Energy Corporation,62.21,2.07,3.44,8026999.999999999,8581000.0,40.667,6.53
BTU,Peabody Energy Corporation,28.27,0.42,1.51,8127000.000000001,3840000.0,4.068,3.17
CARR,Carrier Global Corporation,44.39,-1.76,-3.81,7961000.0,3579000.0,37.122,10.7
MDLZ,"Mondelez International, Inc.",65.08,-1.09,-1.65,8080999.999999999,5749000.0,88.724,33.2
KOS,Kosmos Energy Ltd.,7.49,0.33,4.61,7992000.0,5855000.0,3.415,8.05
NEM,Newmont Corporation,48.72,1.12,2.35,8007999.999999999,7023000.0,38.671,39.93
JD,"JD.com, Inc.",57.09,0.36,0.63,7999000.0,8125000.0,101.591,335.82
DAL,"Delta Air Lines, Inc.",39.59,-0.05,-0.13,7676000.0,9823000.0,25.385,19.22
MRK,"Merck & Co., Inc.",105.68,1.65,1.59,7903000.0,9185000.0,267.941,18.51
DD,"DuPont de Nemours, Inc.",77.79,5.43,7.5,7773000.0,2944000.0,38.645,24.54
STOR,STORE Capital Corporation,32.21,0.0,0.0,4091999.9999999995,2878000.0,9.105,28.01
QS,QuantumScape Corporation,9.17,-0.18,-1.93,7464000.0,7550000.0,3.998,
NOV,NOV Inc.,23.27,-0.1,-0.43,7756000.0,3002000.0,9.141,1163.5
FISV,"Fiserv, Inc.",115.28,8.88,8.35,7775000.0,3175000.0,73.206,36.37
JBLU,JetBlue Airways Corporation,8.81,0.18,2.09,7770000.0,9675000.0,2.853,
HOOD,"Robinhood Markets, Inc.",10.55,-0.05,-0.47,7757000.0,9124000.0,8.816,
COTY,Coty Inc.,10.35,0.19,1.87,7618000.0,5620000.0,8.799,115.0
QCOM,QUALCOMM Incorporated,136.63,3.7,2.78,7664000.0,8286000.0,152.642,11.97
JWN,"Nordstrom, Inc.",23.94,-0.24,-0.99,7602000.0,6488000.0,3.832,11.91
EQT,EQT Corporation,30.66,0.68,2.27,7481000.0,6168000.0,11.254,4.91
VOD,Vodafone Group Public Limited Company,11.07,0.11,1.0,7404000.0,8577000.0,30.561,14.01
AMCR,Amcor plc,11.89,-0.04,-0.34,7273000.0,7273000.0,17.704,21.62
COP,ConocoPhillips,112.02,4.53,4.21,7335000.0,6086000.0,137.097,7.69
BA,The Boeing Company,214.76,7.95,3.84,7188000.0,6730000.0,128.478,
JNJ,Johnson & Johnson,163.4,0.04,0.02,7283000.0,7116000.0,427.206,24.28
GILD,"Gilead Sciences, Inc.",86.05,-0.31,-0.36,7299000.0,7334000.0,107.304,23.64
WU,The Western Union Company,13.85,-0.19,-1.35,8114000.000000001,4856000.0,5.348,6.53
BTG,B2Gold Corp.,3.79,0.04,1.07,7165000.0,9658000.0,4.073,17.23
HL,Hecla Mining Company,5.97,0.12,2.05,6970000.0,8822000.0,3.619,199.0
DIDIY,DiDi Global Inc.,4.47,0.16,3.71,7040000.0,15210000.0,21.698,
FTNT,"Fortinet, Inc.",53.78,1.79,3.44,9227000.0,5160000.0,42.015,60.43
FTI,TechnipFMC plc,13.51,0.41,3.13,6820000.0,6195000.0,6.031,
WBA,"Walgreens Boots Alliance, Inc.",36.74,0.46,1.27,6942000.0,6353000.0,31.688,7.3
MO,"Altria Group, Inc.",46.56,-0.4,-0.85,6843000.0,7876000.0,83.134,14.6
AR,Antero Resources Corporation,27.19,0.8,3.03,6866000.0,5861000.0,8.161,4.36
HMY,Harmony Gold Mining Company Limited,3.55,0.16,4.72,6844000.0,4357000.0,2.357,19.72
BB,BlackBerry Limited,4.44,0.03,0.68,6769000.0,7437000.0,2.582,
CNC,Centene Corporation,70.98,-0.03,-0.04,5864000.0,3697000.0,40.193,21.06
BK,The Bank of New York Mellon Corporation,51.43,0.89,1.76,6344000.0,5148000.0,41.578,17.73
RF,Regions Financial Corporation,23.87,0.18,0.76,6530000.0,6928000.0,22.305,10.47
M,"Macy's, Inc.",23.99,-0.13,-0.54,6580000.0,9830000.0,6.504,5.05
GGB,Gerdau S.A.,6.02,0.02,0.33,6623000.0,12388000.0,10.283,3.86
TSN,"Tyson Foods, Inc.",61.41,0.33,0.54,7597000.0,3215000.0,21.974,6.88
CTRA,Coterra Energy Inc.,24.26,0.45,1.89,6502000.0,9537000.0,19.128,4.4
INFY,Infosys Limited,19.03,0.21,1.12,5403000.0,7249000.0,80.494,26.8
HST,"Host Hotels & Resorts, Inc.",18.71,0.19,1.03,7507000.0,6567000.0,13.571,16.56
FIS,"Fidelity National Information Services, Inc.",75.24,2.15,2.94,6940000.0,6475000.0,44.646,49.18
MUFG,"Mitsubishi UFJ Financial Group, Inc.",7.2,0.26,3.75,6486000.0,5005000.0,92.614,20.57
PR,Permian Resources Corporation,10.3,0.49,4.99,6487000.0,6230000.0,5.745,5.42
MCHP,Microchip Technology Incorporated,86.52,2.05,2.43,6389000.0,4688000.0,47.395,23.38
SONO,"Sonos, Inc.",18.58,0.53,2.94,6384000.0,1823000.0,2.366,37.16
HAL,Halliburton Company,39.03,0.72,1.88,6365000.0,9247000.0,35.441,22.43
CIG,Companhia Energética de Minas Gerais,2.08,-0.07,-3.26,6348000.0,6083000.0,5.432,6.5
KKR,KKR & Co. Inc.,58.94,2.92,5.21,6321000.0,3178000.0,66.148,50.81
RRC,Range Resources Corporation,23.85,0.56,2.4,6268000.0,3811000.0,5.763,4.72
MT,ArcelorMittal S.A.,29.34,-0.08,-0.27,6319000.0,2224000.0,25.387,2.14
RUN,Sunrun Inc.,26.02,-0.47,-1.77,6316000.0,6482000.0,5.545,86.73
NFLX,"Netflix, Inc.",362.95,1.47,0.41,6289000.0,9353000.0,161.639,36.92
PG,The Procter & Gamble Company,140.02,-1.38,-0.98,6270000.0,6749000.0,330.327,24.56
NYCB,"New York Community Bancorp, Inc.",10.08,0.12,1.2,6190000.0,10397000.0,6.867,8.0
SBUX,Starbucks Corporation,106.82,1.81,1.72,6208000.0,6588000.0,122.695,37.75
TFC,Truist Financial Corporation,50.03,0.43,0.87,5935000.0,7386000.0,66.381,11.29
CRM,"Salesforce, Inc.",171.28,2.23,1.32,6159000.0,9907000.0,171.28,658.77
KHC,The Kraft Heinz Company,39.54,-0.39,-0.98,6113000.0,6689000.0,48.434,40.35
