Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap(Billions),PE Ratio (TTM)
CSX,CSX Corporation,32.01,0.46,1.46,24049000.0,13680000.0,67.298,17.03
RIVN,"Rivian Automotive, Inc.",16.23,0.44,2.79,23673000.0,17644000.0,14.338,
SNAP,Snap Inc.,9.99,0.37,3.85,23493000.0,35809000.0,16.115,
LUMN,"Lumen Technologies, Inc.",5.22,0.19,3.78,23454000.0,24024000.0,5.401,2.51
VZ,Verizon Communications Inc.,40.0,-0.06,-0.15,23378000.0,23779000.0,167.993,8.7
WFC,Wells Fargo & Company,43.92,0.97,2.26,23237000.0,18445000.0,168.38,13.99
UBER,"Uber Technologies, Inc.",30.36,1.33,4.58,23009000.0,21936000.0,60.55,
IQ,"iQIYI, Inc.",5.69,0.25,4.6,22761000.0,19712000.0,5.385,
CMCSA,Comcast Corporation,39.37,1.23,3.22,22598000.0,24084000.0,170.213,33.36
AAL,American Airlines Group Inc.,16.34,0.06,0.37,22488000.0,27829000.0,10.619,
GRAB,Grab Holdings Limited,3.68,0.09,2.51,22306000.0,16489999.999999998,14.173,
W,Wayfair Inc.,46.79,7.88,20.25,22042000.0,4731000.0,5.012,
CSCO,"Cisco Systems, Inc.",46.78,0.32,0.69,21847000.0,18562000.0,192.177,16.89
APE,"AMC Entertainment Holdings, Inc.",1.74,0.16,10.13,21731000.0,28381000.0,4.641,
LCID,"Lucid Group, Inc.",7.82,0.37,4.97,20804000.0,26818000.0,14.297,7.67
VALE,Vale S.A.,18.12,0.05,0.28,20683000.0,34014000.0,84.003,4.67
LU,Lufax Holding Ltd,2.68,0.07,2.68,20498000.0,19286000.0,6.126,3.48
AFRM,"Affirm Holdings, Inc.",14.3,2.05,16.73,20373000.0,15772000.0,4.149,
XPEV,XPeng Inc.,9.4,0.45,5.03,20213000.0,34241000.0,8.053,
C,Citigroup Inc.,51.09,1.72,3.48,19957000.0,17591000.0,98.954,7.19
DIDIY,DiDi Global Inc.,4.83,0.39,8.78,19426000.0,14494000.0,23.445,
SLB,Schlumberger Limited,57.35,-0.03,-0.05,19205000.0,12246000.0,81.437,24.0
KEY,KeyCorp,17.44,0.99,6.02,19077000.0,10837000.0,16.277,9.08
RIG,Transocean Ltd.,6.01,0.3,5.25,18871000.0,22699000.0,4.339,
WBD,"Warner Bros. Discovery, Inc.",13.02,0.55,4.41,18431000.0,29402000.0,31.618,7.19
BABA,Alibaba Group Holding Limited,119.86,3.28,2.81,18343000.0,28258000.0,317.334,149.82
WY,Weyerhaeuser Company,32.03,0.93,2.99,18341000.0,3719000.0,23.571,10.47
PBR,Petróleo Brasileiro S.A. - Petrobras,11.46,0.11,0.97,17956000.0,36123000.0,74.743,2.2
ABEV,Ambev S.A.,2.6,0.0,0.0,17740000.0,27661000.0,41.385,16.25
GM,General Motors Company,35.35,-0.38,-1.06,17187000.0,13347000.0,50.222,6.01
LYFT,"Lyft, Inc.",15.4,1.19,8.37,16876000.0,15337000.0,5.558,
GILD,"Gilead Sciences, Inc.",83.01,-0.61,-0.73,16678999.999999998,8079000.000000001,104.114,31.44
GOLD,Barrick Gold Corporation,18.97,0.25,1.34,16545000.000000002,19983000.0,33.426,17.73
XOM,Exxon Mobil Corporation,113.35,2.03,1.82,16515999.999999998,17581000.0,466.808,9.25
NCLH,Norwegian Cruise Line Holdings Ltd.,15.45,0.67,4.53,16450000.0,15544000.0,6.511,
MRVL,"Marvell Technology, Inc.",39.48,0.91,2.36,15861000.0,11801000.0,33.684,
SWN,Southwestern Energy Company,5.79,0.06,1.05,15643000.0,23598000.0,6.39,2.42
COIN,"Coinbase Global, Inc.",55.16,5.74,11.61,15434000.0,15725000.0,14.446,5.64
KMI,"Kinder Morgan, Inc.",18.64,-0.11,-0.59,15424000.0,14901000.0,41.898,16.64
SHOP,Shopify Inc.,40.48,2.42,6.36,15073000.0,22801000.0,51.494,311.38
PLUG,Plug Power Inc.,15.9,0.59,3.85,14991000.0,16840000.0,9.268,
DIS,The Walt Disney Company,103.48,4.4,4.44,14550000.0,15435000.0,188.705,56.55
TSM,Taiwan Semiconductor Manufacturing Company Limited,91.03,2.63,2.98,14287000.0,15229000.0,472.082,14.11
BEKE,KE Holdings Inc.,19.13,-0.02,-0.1,14247000.0,14169000.0,24.428,
KO,The Coca-Cola Company,60.08,0.36,0.6,14238000.0,12980000.0,259.817,26.35
RF,Regions Financial Corporation,22.69,1.0,4.61,14212000.0,7211000.0,21.203,9.95
DNA,"Ginkgo Bioworks Holdings, Inc.",1.66,-0.01,-0.6,14158000.0,23626000.0,3.289,
FTCH,Farfetch Limited,6.29,0.37,6.25,14139000.0,16376000.000000002,2.398,
RBLX,Roblox Corporation,35.38,1.97,5.9,14017000.0,14708000.0,21.257,
JWN,"Nordstrom, Inc.",17.47,0.02,0.11,13928000.0,5232000.0,2.797,8.69
MU,"Micron Technology, Inc.",58.46,2.1,3.73,13826000.0,16030000.000000002,63.79,10.57
JPM,JPMorgan Chase & Co.,135.08,0.33,0.24,13092000.0,10711000.0,396.365,11.17
CVS,CVS Health Corporation,87.0,-0.48,-0.55,13008000.0,6928000.0,114.315,36.71
SQ,"Block, Inc.",76.16,5.22,7.36,12798000.0,12492000.0,45.549,
HPE,Hewlett Packard Enterprise Company,15.95,0.14,0.89,12714000.0,14128000.0,20.445,24.17
OXY,Occidental Petroleum Corporation,66.91,1.24,1.89,12440000.0,12844000.0,60.815,5.55
FCX,Freeport-McMoRan Inc.,45.41,1.27,2.88,12365000.0,13579000.0,64.906,17.2
PYPL,"PayPal Holdings, Inc.",79.09,2.34,3.05,12193000.0,15223000.0,90.165,39.15
PINS,"Pinterest, Inc.",26.6,-0.17,-0.64,12188000.0,12419000.0,18.041,295.56
SYF,Synchrony Financial,35.41,2.83,8.69,12094000.0,5478000.0,15.954,5.57
AUY,Yamana Gold Inc.,6.14,0.09,1.49,12008000.0,20270000.0,5.901,22.74
DAL,"Delta Air Lines, Inc.",39.03,0.68,1.77,11999000.0,9913000.0,25.026,18.59
CL,Colgate-Palmolive Company,75.44,0.71,0.95,11900000.0,3856000.0,63.009,32.94
AGNC,AGNC Investment Corp.,11.53,0.16,1.41,11854000.0,12478000.0,6.591,
SIRI,Sirius XM Holdings Inc.,5.84,0.05,0.86,11807000.0,14056000.0,22.715,20.14
LAZR,"Luminar Technologies, Inc.",6.13,0.11,1.83,11773000.0,7184000.0,2.224,
BP,BP p.l.c.,35.5,-0.04,-0.11,11761000.0,8522000.0,107.156,
SE,Sea Limited,65.86,4.54,7.4,11629000.0,5862000.0,36.996,
SCHW,The Charles Schwab Corporation,77.03,0.71,0.93,11544000.0,7470000.0,143.795,22.01
GS,"The Goldman Sachs Group, Inc.",341.84,-8.91,-2.54,11247000.0,2660000.0,114.488,11.37
JBLU,JetBlue Airways Corporation,8.58,0.08,0.94,11169000.0,10026000.0,2.779,
KGC,Kinross Gold Corporation,4.72,0.03,0.64,10964000.0,16672000.0,6.067,18.88
MS,Morgan Stanley,96.24,2.09,2.22,10785000.0,7321000.0,161.202,15.65
DKNG,DraftKings Inc.,13.88,0.44,3.27,10705000.0,15945000.0,6.23,
CTSH,Cognizant Technology Solutions Corporation,62.74,1.37,2.23,10647000.0,4616000.0,32.243,13.97
PBR-A,Petróleo Brasileiro S.A. - Petrobras,10.15,0.15,1.5,10638000.0,15183000.0,70.27,1.94
TJX,"The TJX Companies, Inc.",79.54,0.13,0.16,10633000.0,5570000.0,91.908,27.81
RLX,RLX Technology Inc.,2.73,0.02,0.74,10568000.0,16891000.0,4.226,10.5
BMY,Bristol-Myers Squibb Company,74.15,0.4,0.54,10518000.0,9138000.0,157.655,24.15
CVX,Chevron Corporation,180.9,1.9,1.06,10478000.0,7811000.0,349.795,10.29
BKR,Baker Hughes Company,31.07,0.58,1.9,10390000.0,7790000.0,31.333,77.67
ET,Energy Transfer LP,12.76,0.16,1.27,10183000.0,14691000.0,39.409,9.52
PCG,PG&E Corporation,15.65,0.21,1.36,10180000.0,16293000.0,33.22,18.41
ADM,Archer-Daniels-Midland Company,84.75,-0.56,-0.66,10151000.0,2889000.0,46.556,11.69
CRM,"Salesforce, Inc.",151.25,4.84,3.31,10127000.0,9450000.0,151.25,560.19
MPW,"Medical Properties Trust, Inc.",13.72,0.38,2.85,9873000.0,13462000.0,8.205,6.56
WMT,Walmart Inc.,140.54,1.71,1.23,9848000.0,6366000.0,379.008,43.24
AZN,AstraZeneca PLC,69.15,-1.34,-1.9,9748000.0,4926000.0,218.492,108.05
UAL,"United Airlines Holdings, Inc.",49.46,1.09,2.25,9432000.0,8708000.0,16.17,21.69
NEE,"NextEra Energy, Inc.",81.82,-0.77,-0.93,9429000.0,6268000.0,162.589,42.18
S,"SentinelOne, Inc.",14.38,0.57,4.13,9246000.0,4546000.0,4.065000000000001,
MRK,"Merck & Co., Inc.",109.94,0.04,0.04,9217000.0,9391000.0,278.742,18.23
BAX,Baxter International Inc.,43.88,0.24,0.55,9199000.0,5401000.0,22.121,21.94
U,Unity Software Inc.,31.31,2.41,8.34,9193000.0,12321000.0,12.619,
TFC,Truist Financial Corporation,47.92,0.21,0.44,9188000.0,7596000.0,63.582,10.82
AFL,Aflac Incorporated,71.05,0.37,0.52,8970000.0,2863000.0,44.178,9.09
QCOM,QUALCOMM Incorporated,122.9,5.32,4.52,8895000.0,8345000.000000001,137.303,10.77
NI,NiSource Inc.,27.21,0.38,1.42,8867000.0,4417000.0,11.051,17.67
CLF,Cleveland-Cliffs Inc.,20.97,0.59,2.9,8865000.0,13521000.0,10.806,4.42
CIG,Companhia Energética de Minas Gerais,2.15,-0.04,-1.83,8827000.0,6698000.0,5.66,8.6
KHC,The Kraft Heinz Company,39.88,-0.16,-0.4,8774000.0,6980000.0,48.85,40.69
JNJ,Johnson & Johnson,168.74,-0.79,-0.47,8621000.0,6436000.0,441.167,23.5
HAL,Halliburton Company,40.69,0.5,1.24,8615000.0,9682000.0,36.948,21.08
PG,The Procter & Gamble Company,142.97,0.55,0.39,8603000.0,6710000.0,337.286,25.08
PARA,Paramount Global,20.3,0.73,3.73,8541000.0,12662000.0,13.314,4.62
MO,"Altria Group, Inc.",44.94,0.4,0.9,8401000.0,7809000.0,80.54,17.49
RUN,Sunrun Inc.,25.96,0.51,2.0,8329000.000000001,7096000.0,5.532,89.52
GE,General Electric Company,77.68,0.82,1.07,8260999.999999999,8047000.000000001,84.879,
RTX,Raytheon Technologies Corporation,94.36,0.12,0.13,8215999.999999999,4594000.0,138.715,31.45
HL,Hecla Mining Company,6.26,0.08,1.29,8109000.0,9052000.0,3.795,208.67
BF-B,Brown-Forman Corporation,66.25,0.35,0.53,8071000.0,1155000.0,31.715,36.01
TEVA,Teva Pharmaceutical Industries Limited,10.41,-0.14,-1.33,8058000.0,9705000.0,11.689,
USB,U.S. Bancorp,46.46,0.83,1.82,8029999.999999999,9947000.0,71.095,11.09
IBN,ICICI Bank Limited,21.52,0.13,0.61,8004000.0,8157999.999999999,75.078,20.89
PTON,"Peloton Interactive, Inc.",11.06,0.62,5.94,7982000.0,12514000.0,3.761,
CFG,"Citizens Financial Group, Inc.",41.26,0.99,2.46,7981000.0,3872000.0,20.312,10.06
EXEL,"Exelixis, Inc.",16.73,0.2,1.21,7945000.0,2245000.0,5.396,17.43
BHC,Bausch Health Companies Inc.,8.15,0.38,4.89,7923000.0,5240000.0,2.949,11.01
VTRS,Viatris Inc.,11.6,0.08,0.69,7878000.0,9497000.0,14.067,17.58
AG,First Majestic Silver Corp.,8.06,-0.12,-1.47,7805000.0,6293000.0,2.197,4030.0
MRO,Marathon Oil Corporation,27.88,0.49,1.79,7665000.0,10895000.0,17.652,5.35
MQ,"Marqeta, Inc.",6.47,0.13,2.05,7603000.0,5093000.0,3.527,
M,"Macy's, Inc.",22.76,-0.02,-0.09,7586000.0,10221000.0,6.171,4.79
TXN,Texas Instruments Incorporated,173.0,2.07,1.21,7570000.0,5527000.0,157.01,18.13
FIS,"Fidelity National Information Services, Inc.",73.92,2.89,4.07,7548000.0,7485000.0,43.863,48.31
MDLZ,"Mondelez International, Inc.",64.04,0.2,0.31,7524000.0,5980000.0,87.454,28.46
BB,BlackBerry Limited,4.17,0.05,1.21,7465000.0,6931000.0,2.42,
GPS,"The Gap, Inc.",13.23,0.49,3.85,7401000.0,8460000.0,4.83,88.2
WMB,"The Williams Companies, Inc.",31.46,-0.47,-1.47,7369000.0,6314000.0,38.329,19.18
UMC,United Microelectronics Corporation,7.68,0.26,3.5,7350000.0,9097000.0,19.172,7.31
ATVI,"Activision Blizzard, Inc.",73.84,0.08,0.11,7349000.0,6354000.0,57.789,34.67
CCJ,Cameco Corporation,26.3,0.98,3.87,7307000.0,4655000.0,11.375,119.55
YMM,Full Truck Alliance Co. Ltd.,9.44,0.12,1.29,7292000.0,8018000.000000001,10.463,12.26
IBM,International Business Machines Corporation,141.2,0.58,0.41,7153000.0,4284000.0,126.56,23.19
KDP,Keurig Dr Pepper Inc.,34.71,0.35,1.02,7149000.0,7288000.0,49.158,27.12
TME,Tencent Music Entertainment Group,8.37,0.14,1.7,7105000.0,13075000.0,14.287,29.89
DVN,Devon Energy Corporation,64.75,0.67,1.05,7094000.0,9487000.0,42.327,6.8
ABBV,AbbVie Inc.,149.59,0.88,0.59,7059000.0,5567000.0,264.547,19.95
PANW,"Palo Alto Networks, Inc.",146.1,5.39,3.83,7022000.0,4362000.0,44.174,
FITB,Fifth Third Bancorp,34.61,0.97,2.88,6921000.0,4728000.0,23.652,10.33
HBI,Hanesbrands Inc.,8.0,0.05,0.63,6913000.0,10132000.0,2.792,7.92
JD,"JD.com, Inc.",60.43,1.01,1.7,6870000.0,9888000.0,108.535,355.47
BTG,B2Gold Corp.,4.16,0.03,0.73,6860000.0,10183000.0,4.47,18.91
ROKU,"Roku, Inc.",52.39,2.45,4.91,6857000.0,7660000.0,7.296,44.4
MDT,Medtronic plc,80.91,1.39,1.75,6806000.0,7592000.0,107.625,25.13
BK,The Bank of New York Mellon Corporation,49.24,0.69,1.42,6802000.0,5115000.0,39.808,16.98
SPWR,SunPower Corporation,16.33,-0.23,-1.39,6729000.0,3666000.0,2.844,32.02
DOW,Dow Inc.,57.44,0.84,1.48,6713000.0,5168000.0,40.424,7.43
HPQ,HP Inc.,27.91,0.95,3.52,6692000.0,7373000.0,27.412,9.15
CVE,Cenovus Energy Inc.,19.04,0.19,1.01,6677000.0,6482000.0,36.536,9.81
CHPT,"ChargePoint Holdings, Inc.",11.09,0.43,4.03,6574000.0,9452000.0,3.789,
SBUX,Starbucks Corporation,105.04,0.78,0.75,6543000.0,7220000.0,120.565,37.12
GGB,Gerdau S.A.,6.42,-0.05,-0.77,6543000.0,13469000.0,10.966,4.12
BILI,Bilibili Inc.,25.39,0.74,3.0,6468000.0,12871000.0,9.722,
HOOD,"Robinhood Markets, Inc.",9.52,0.47,5.19,6451000.0,10131000.0,7.956,
ELAN,Elanco Animal Health Incorporated,13.18,0.24,1.85,6448000.0,7048000.0,6.25,
ZI,ZoomInfo Technologies Inc.,25.89,0.26,1.01,6396000.0,5536000.0,11.334,38.64
LI,Li Auto Inc.,22.06,0.74,3.47,6215000.0,12703000.0,21.525,2206.0
EMR,Emerson Electric Co.,87.35,0.46,0.53,6212000.0,3599000.0,50.864,16.15
FTI,TechnipFMC plc,13.03,0.45,3.58,6186000.0,6986000.0,5.817,
FE,FirstEnergy Corp.,42.2,0.3,0.72,6142000.0,3393000.0,24.128,19.18
FAST,Fastenal Company,49.0,2.2,4.7,6136000.0,3452000.0,27.97,25.93
INFY,Infosys Limited,18.78,-0.03,-0.16,6126000.0,7381000.0,78.319,26.45
ENPH,"Enphase Energy, Inc.",222.54,-0.43,-0.19,6102000.0,3798000.0,30.249,120.95
AMCR,Amcor plc,11.88,0.13,1.11,6100000.0,7419000.0,17.69,21.21
AA,Alcoa Corporation,51.0,1.48,2.99,6098000.0,5366000.0,9.025,9.92
EDU,New Oriental Education & Technology Group Inc.,44.19,-0.5,-1.12,6036000.0,2966000.0,8.117,
KKR,KKR & Co. Inc.,53.18,2.68,5.31,5985000.0,3301000.0,59.684,45.84
GLW,Corning Incorporated,35.84,0.09,0.25,5978000.0,4254000.0,30.314,16.67
TMUS,"T-Mobile US, Inc.",145.12,-0.02,-0.01,5878000.0,5544000.0,180.551,118.95
PEP,"PepsiCo, Inc.",169.88,0.25,0.15,5779000.0,4684000.0,234.045,24.3
NLY,"Annaly Capital Management, Inc.",22.74,0.28,1.25,5767000.0,7120000.0,10.639,3.03
