Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap(Billions),PE Ratio (TTM)
MSFT,Microsoft Corporation,252.75,4.94,1.99,31260000.0,30062000.0,1881.0,28.08
SHOP,Shopify Inc.,50.26,0.99,2.01,26646000.0,21290000.0,63.935,386.62
AAL,American Airlines Group Inc.,16.69,0.55,3.41,26925000.0,27771000.0,10.859,92.72
GOOG,Alphabet Inc.,101.43,1.56,1.56,26393000.0,25688000.0,1306.0,20.41
WBD,"Warner Bros. Discovery, Inc.",15.36,0.54,3.64,26301000.0,29670000.0,37.3,8.49
PBR,Petróleo Brasileiro S.A. - Petrobras,11.42,-0.18,-1.55,26239000.0,32467000.0,74.482,2.19
CS,Credit Suisse Group AG,3.63,0.12,3.42,26190000.0,20046000.0,14.38,
GM,General Motors Company,39.3,-0.02,-0.05,25399000.0,14055000.0,55.834,6.99
LU,Lufax Holding Ltd,3.29,0.24,7.87,25056000.0,19977000.0,7.52,4.27
PFE,Pfizer Inc.,43.97,-0.19,-0.43,24133000.0,21815000.0,246.817,8.42
ET,Energy Transfer LP,13.07,-0.21,-1.58,21688000.0,14148000.0,40.366,9.75
LUMN,"Lumen Technologies, Inc.",5.36,0.11,2.1,23888000.0,24410000.0,5.545,2.76
TLRY,"Tilray Brands, Inc.",3.33,0.09,2.78,23954000.0,20597000.0,2.05,8.12
DNA,"Ginkgo Bioworks Holdings, Inc.",2.0,0.05,2.56,24147000.0,23196000.0,4.107,
VALE,Vale S.A.,18.45,-0.23,-1.23,21899000.0,27820000.0,86.912,4.76
PLUG,Plug Power Inc.,17.68,0.66,3.88,22895000.0,17302000.0,10.306,
IQ,"iQIYI, Inc.",7.31,0.61,9.1,22644000.0,20450000.0,6.918,
AFRM,"Affirm Holdings, Inc.",17.72,1.53,9.45,22555000.0,16937000.0,5.141,
KEY,KeyCorp,19.8,0.61,3.18,21102000.0,11025000.0,18.48,10.31
C,Citigroup Inc.,52.15,-0.07,-0.13,21973000.0,18012000.0,101.007,7.33
WFC,Wells Fargo & Company,47.33,0.46,0.98,21541000.0,18502000.0,181.454,15.07
NOK,Nokia Oyj,4.86,0.1,2.1,21400000.0,19564000.0,27.497,5.93
UBER,"Uber Technologies, Inc.",31.49,0.56,1.81,20611000.0,20102000.0,62.804,
DKNG,DraftKings Inc.,16.48,1.49,9.94,20519000.0,15168000.0,7.397,
KMI,"Kinder Morgan, Inc.",18.37,0.07,0.38,19944000.0,13949000.0,41.291,16.4
XPEV,XPeng Inc.,11.13,0.49,4.61,20251000.0,31908000.0,9.603,
CSCO,"Cisco Systems, Inc.",48.57,-0.1,-0.21,19619000.0,18336000.0,199.53,17.53
VZ,Verizon Communications Inc.,41.69,0.12,0.29,19522000.0,23570000.0,175.09,8.24
IBN,ICICI Bank Limited,20.13,-0.7,-3.36,19294000.0,8481000.0,70.231,18.14
XOM,Exxon Mobil Corporation,114.74,-1.27,-1.09,19396000.0,17191000.0,472.533,9.37
GRAB,Grab Holdings Limited,3.72,-0.07,-1.85,19164000.0,16992000.0,14.327,
HPE,Hewlett Packard Enterprise Company,16.11,-0.02,-0.12,18499000.0,13796000.0,20.65,24.41
GOLD,Barrick Gold Corporation,19.95,0.4,2.05,18380000.0,19799000.0,35.347,18.64
NCLH,Norwegian Cruise Line Holdings Ltd.,16.11,0.9,5.92,18475000.0,14384000.0,6.789,
BBD,Banco Bradesco S.A.,2.72,-0.07,-2.51,18238000.0,43639000.0,28.991,5.91
FTCH,Farfetch Limited,7.43,0.61,8.94,18739000.0,17557000.0,2.833,
COIN,"Coinbase Global, Inc.",65.7,7.22,12.35,18841000.0,16457999.999999998,17.207,6.72
CMCSA,Comcast Corporation,39.97,0.62,1.58,17796000.0,23374000.0,172.807,33.03
SJI,"South Jersey Industries, Inc.",36.09,-0.02,-0.06,17413000.0,2751000.0,4.42,27.14
SIRI,Sirius XM Holdings Inc.,5.86,0.07,1.21,17286000.0,13783000.0,22.987,20.21
MU,"Micron Technology, Inc.",62.6,2.3,3.81,20807000.0,15658000.0,68.308,11.32
NOG,"Northern Oil and Gas, Inc.",32.93,-0.59,-1.76,12610000.0,1465000.0,2.807,3.37
HBAN,Huntington Bancshares Incorporated,15.22,0.05,0.33,16821000.0,15163000.0,21.964,10.5
TSM,Taiwan Semiconductor Manufacturing Company Limited,94.74,2.01,2.17,16704000.0,15161000.0,491.322,14.55
BABA,Alibaba Group Holding Limited,112.82,2.62,2.38,16469000.000000002,24455000.0,299.19,161.17
AGNC,AGNC Investment Corp.,11.95,0.35,3.02,16606000.000000002,11551000.0,6.831,
PARA,Paramount Global,24.4,1.24,5.35,16302000.0,12615000.0,15.994,5.56
PCG,PG&E Corporation,15.64,-0.26,-1.64,15091000.0,14824000.0,33.199,18.4
KGC,Kinross Gold Corporation,4.74,0.1,2.16,15381000.0,16494000.0,6.142,19.75
PINS,"Pinterest, Inc.",26.7,0.41,1.56,14994000.0,10960000.0,18.682,296.67
WDC,Western Digital Corporation,43.32,-0.63,-1.43,15476000.0,4863000.0,13.761,15.2
BSX,Boston Scientific Corporation,47.54,1.29,2.79,15085000.0,6195000.0,68.092,115.95
NEE,"NextEra Energy, Inc.",74.24,-0.39,-0.52,15172000.0,7055000.0,147.527,35.52
MRVL,"Marvell Technology, Inc.",46.12,2.97,6.88,14963000.0,11495000.0,39.35,
MO,"Altria Group, Inc.",47.54,2.5,5.55,14695000.0,7652000.0,85.2,18.5
EA,Electronic Arts Inc.,116.76,-11.92,-9.26,14492000.0,1832000.0,32.235,36.49
MPW,"Medical Properties Trust, Inc.",12.93,-0.02,-0.15,14218000.0,13074000.0,7.732,6.19
MTCH,"Match Group, Inc.",51.41,-2.71,-5.01,14179000.0,4232000.0,14.359,151.21
AUY,Yamana Gold Inc.,6.14,0.11,1.82,13193000.0,19506000.0,5.95,22.74
SYF,Synchrony Financial,35.31,-1.42,-3.87,14040000.0,5380000.0,15.473,5.89
RLLCF,Rolls-Royce Holdings plc,0.0051,-0.0007,-12.07,13969000.0,926286.0,111.184,0.28
HAL,Halliburton Company,40.84,-0.38,-0.92,13709000.0,9151000.0,37.085,23.47
ERIC,Telefonaktiebolaget LM Ericsson (publ),5.88,0.11,1.91,13642000.0,10511000.0,20.22,10.89
U,Unity Software Inc.,36.54,1.02,2.87,13536000.0,12675000.0,14.727,
CSX,CSX Corporation,31.59,0.67,2.17,15272000.0,13589000.0,66.415,16.2
M,"Macy's, Inc.",24.03,0.4,1.69,12866000.0,9830000.0,6.515,5.06
PYPL,"PayPal Holdings, Inc.",82.91,1.42,1.74,13222000.0,15020000.0,94.52,42.74
FCX,Freeport-McMoRan Inc.,44.81,0.19,0.43,13144000.0,13057000.0,65.272,19.07
HBI,Hanesbrands Inc.,8.71,0.27,3.2,12945000.0,9705000.0,3.039,8.62
LYFT,"Lyft, Inc.",16.9,0.65,4.0,12936000.0,15618000.0,6.1,
PATH,UiPath Inc.,17.1,1.74,11.33,12819000.0,6155000.0,9.453,
OXY,Occidental Petroleum Corporation,63.5,-1.29,-1.99,12535000.0,12427000.0,57.716,5.47
KO,The Coca-Cola Company,61.33,0.01,0.02,12477000.0,12525000.0,265.222,26.9
MRO,Marathon Oil Corporation,26.78,-0.69,-2.51,11321000.0,10553000.0,16.956,5.14
NYCB,"New York Community Bancorp, Inc.",10.15,0.16,1.6,11799000.0,10841000.0,6.914,8.25
BIDU,"Baidu, Inc.",152.25,17.57,13.05,11831000.0,3229000.0,52.837,
CVX,Chevron Corporation,171.36,-2.66,-1.53,11359000.0,8096000.0,331.349,9.37
RPD,"Rapid7, Inc.",52.32,12.45,31.23,11422000.0,1139000.0,3.099,
JNPR,"Juniper Networks, Inc.",30.99,-1.31,-4.06,11197000.0,3253000.0,10.058,24.21
KOS,Kosmos Energy Ltd.,7.78,-0.13,-1.64,11240000.0,5660000.0,3.547,8.1
UMC,United Microelectronics Corporation,8.5,0.37,4.55,13685000.0,8738000.0,21.71,8.02
JBLU,JetBlue Airways Corporation,8.25,0.25,3.12,11226000.0,9513000.0,2.672,
RBLX,Roblox Corporation,38.24,1.03,2.77,10693000.0,14418000.0,22.975,
SQ,"Block, Inc.",83.9,2.18,2.67,10900000.0,12664000.0,50.178,
DAL,"Delta Air Lines, Inc.",39.89,0.79,2.02,10670000.0,9835000.0,25.577,19.55
BMY,Bristol-Myers Squibb Company,71.23,-1.42,-1.95,10698000.0,8899000.0,151.446,23.2
BP,BP p.l.c.,36.44,0.21,0.58,10486000.0,8151999.999999999,110.703,
LI,Li Auto Inc.,26.34,1.44,5.78,10509000.0,10907000.0,25.701,2634.0
QCOM,QUALCOMM Incorporated,138.46,5.25,3.94,10501000.0,8388000.0,154.686,12.13
BTG,B2Gold Corp.,4.07,0.1,2.52,10402000.0,10019000.0,4.405,18.5
SLB,Schlumberger Limited,55.7,-1.28,-2.25,10452000.0,11155000.0,79.105,23.31
HOOD,"Robinhood Markets, Inc.",10.78,0.37,3.55,10413000.0,9891000.0,9.009,
RLX,RLX Technology Inc.,2.44,-0.04,-1.61,10180000.0,15085000.0,3.777,11.09
MRK,"Merck & Co., Inc.",106.98,-0.43,-0.4,10081000.0,9028000.0,271.237,17.74
WMB,"The Williams Companies, Inc.",31.86,-0.38,-1.18,9582000.0,6436000.0,39.417,19.67
WRK,WestRock Company,34.27,-4.97,-12.67,10724000.0,1831000.0,8.722,9.49
ASX,"ASE Technology Holding Co., Ltd.",7.55,0.35,4.86,9950000.0,7129000.0,16.186,7.06
DIS,The Walt Disney Company,109.39,0.9,0.83,9866000.0,15675000.0,199.831,62.51
CHPT,"ChargePoint Holdings, Inc.",12.46,0.32,2.64,9697000.0,9826000.0,4.257,
AMAT,"Applied Materials, Inc.",119.01,7.52,6.75,9886000.0,6756000.0,100.335,16.0
JNJ,Johnson & Johnson,164.92,1.5,0.92,9840000.0,6913000.0,431.18,24.51
ROKU,"Roku, Inc.",60.05,2.55,4.43,9856000.0,7656000.0,8.363,50.89
MS,Morgan Stanley,98.19,0.86,0.88,9701000.0,7111000.0,164.468,15.97
DT,"Dynatrace, Inc.",44.54,6.11,15.9,9719000.0,1910000.0,12.821,494.89
SCHW,The Charles Schwab Corporation,78.25,0.83,1.07,9565000.0,7852000.0,146.072,22.36
DVN,Devon Energy Corporation,61.89,-1.35,-2.13,9621000.0,8883000.0,40.457,6.5
AMCR,Amcor plc,12.07,0.01,0.08,8719000.0,7181000.0,17.972,21.95
CLF,Cleveland-Cliffs Inc.,21.89,0.54,2.53,9526000.0,12075000.0,11.28,4.84
AZN,AstraZeneca PLC,63.56,-1.81,-2.77,9532000.0,4999000.0,197.283,99.31
ZI,ZoomInfo Technologies Inc.,28.4,0.17,0.58,9444000.0,5219000.0,11.749,43.02
MUFG,"Mitsubishi UFJ Financial Group, Inc.",7.4,0.03,0.41,9361000.0,4639000.0,95.264,21.14
LUV,Southwest Airlines Co.,35.63,-0.14,-0.39,9247000.0,6488000.0,21.155,40.95
PR,Permian Resources Corporation,10.64,-0.23,-2.12,9259000.0,6169000.0,5.935,5.69
FTNT,"Fortinet, Inc.",53.09,0.75,1.43,9171000.0,5310000.0,41.476,58.99
ETRN,Equitrans Midstream Corporation,7.08,-0.17,-2.34,9077000.0,3519000.0,3.064,
ON,ON Semiconductor Corporation,77.84,4.39,5.98,9101000.0,5813000.0,33.66,20.22
TGTX,"TG Therapeutics, Inc.",16.77,1.54,10.11,9074000.0,5415000.0,2.437,
TEVA,Teva Pharmaceutical Industries Limited,10.6,0.06,0.57,8965000.0,9957000.0,11.882,
PBR-A,Petróleo Brasileiro S.A. - Petrobras,10.19,-0.13,-1.26,8961000.0,13443000.0,73.49,1.95
LAZR,"Luminar Technologies, Inc.",7.14,0.47,7.05,8984000.0,7380000.0,2.59,
CRM,"Salesforce, Inc.",171.82,3.85,2.29,8588000.0,10077000.0,171.82,660.85
JPM,JPMorgan Chase & Co.,139.59,-0.37,-0.26,8621000.0,10155000.0,409.599,11.64
PDD,Pinduoduo Inc.,102.98,5.0,5.1,8771000.0,10492000.0,130.207,37.45
RF,Regions Financial Corporation,23.78,0.24,1.02,8500000.0,6937000.0,22.221,10.52
CPG,Crescent Point Energy Corp.,7.23,-0.23,-3.08,8556000.0,6604000.0,4.026,2.66
BB,BlackBerry Limited,4.49,0.24,5.65,8555000.0,7273000.0,2.622,
TFC,Truist Financial Corporation,49.63,0.24,0.49,6312000.0,7402000.0,65.851,11.2
BA,The Boeing Company,214.75,1.75,0.82,8409000.0,7101000.0,128.472,
MDT,Medtronic plc,85.77,2.08,2.49,8363000.0,7701000.0,114.09,26.64
JCI,Johnson Controls International plc,66.36,-3.21,-4.61,7964000.0,3523000.0,45.601,30.3
ALLY,Ally Financial Inc.,33.84,1.35,4.16,8252000.000000001,5891000.0,10.129,6.71
HST,"Host Hotels & Resorts, Inc.",18.8,-0.05,-0.27,8266999.999999999,6618000.0,13.636,16.64
VTRS,Viatris Inc.,12.26,0.1,0.82,9317000.0,9524000.0,14.867,18.58
LAC,Lithium Americas Corp.,24.7,-0.53,-2.1,7991000.0,2241000.0,3.335,
WBA,"Walgreens Boots Alliance, Inc.",37.18,0.32,0.87,7964000.0,6457000.0,32.068,7.39
DDOG,"Datadog, Inc.",82.7,7.89,10.55,7960000.0,4633000.0,26.262,8270.0
INFY,Infosys Limited,19.02,0.22,1.17,7730000.0,7313000.0,80.108,26.79
JD,"JD.com, Inc.",60.47,0.94,1.58,7838000.0,8517000.0,109.074,377.94
TXN,Texas Instruments Incorporated,182.1,4.89,2.76,7827000.0,5354000.0,164.983,19.35
UAL,"United Airlines Holdings, Inc.",50.22,1.26,2.57,7827000.0,8396000.0,16.418,22.83
CTRA,Coterra Energy Inc.,24.54,-0.49,-1.96,7549000.0,9991000.0,19.349,4.45
CFLT,"Confluent, Inc.",24.69,1.59,6.88,7688000.0,3325000.0,7.071,
IVZ,Invesco Ltd.,18.92,0.41,2.22,7588000.0,4927000.0,8.605,12.7
USB,U.S. Bancorp,49.22,-0.58,-1.16,7513000.0,9845000.0,75.356,13.34
BAX,Baxter International Inc.,46.28,0.59,1.29,7551000.0,5330000.0,23.331,23.14
HL,Hecla Mining Company,6.28,0.11,1.78,7491000.0,8980000.0,3.807,209.33
GGB,Gerdau S.A.,6.4,-0.1,-1.54,7588000.0,12763000.0,10.932,4.03
BILI,Bilibili Inc.,26.25,1.25,5.0,7538000.0,12163000.0,10.052,
EW,Edwards Lifesciences Corporation,81.48,4.78,6.23,7350000.0,4669000.0,50.376,35.12
CVS,CVS Health Corporation,87.49,-0.73,-0.83,6605000.0,7216000.0,114.959,37.23
EQT,EQT Corporation,31.63,-1.04,-3.18,6570000.0,6105000.0,11.61,5.06
LYG,Lloyds Banking Group plc,2.6,0.01,0.39,7370000.0,6509000.0,43.843,9.29
SAN,"Banco Santander, S.A.",3.51,0.06,1.74,7370000.0,3959000.0,59.913,6.05
BKR,Baker Hughes Company,31.99,0.25,0.79,7350000.0,7402000.0,32.406,79.97
UAA,"Under Armour, Inc.",12.78,0.39,3.15,7238000.0,8082000.000000001,5.422,26.62
COP,ConocoPhillips,117.7,-4.17,-3.42,7002000.0,5931000.0,146.662,8.46
GE,General Electric Company,82.32,1.84,2.29,6578000.0,8005000.000000001,92.619,161.41
TME,Tencent Music Entertainment Group,8.87,0.48,5.72,7085000.0,12445000.0,15.166,32.85
W,Wayfair Inc.,66.51,6.01,9.93,6814000.0,5628000.0,7.125,
PG,The Procter & Gamble Company,143.19,0.81,0.57,7118000.0,6707000.0,337.805,25.12
NFLX,"Netflix, Inc.",361.99,8.13,2.3,7975000.0,9464000.0,161.211,37.59
MCHP,Microchip Technology Incorporated,81.16,3.54,4.56,7162000.0,4643000.0,44.639,24.74
TMUS,"T-Mobile US, Inc.",150.97,1.66,1.11,7111000.0,5199000.0,187.829,125.81
LVS,Las Vegas Sands Corp.,58.92,-0.08,-0.14,6923000.0,5599000.0,45.025,24.37
VOD,Vodafone Group Public Limited Company,11.42,-0.16,-1.38,7082000.0,8581000.0,31.06,14.46
PPL,PPL Corporation,29.61,0.01,0.03,6081000.0,4748000.0,21.802,31.17
JWN,"Nordstrom, Inc.",19.97,0.43,2.2,7011000.0,5519000.0,3.197,9.94
AR,Antero Resources Corporation,27.92,-0.92,-3.19,6995000.0,5762000.0,8.38,4.5
RUN,Sunrun Inc.,27.35,1.07,4.07,6975000.0,6944000.0,5.828,82.88
XM,Qualtrics International Inc.,16.95,1.18,7.48,6905000.0,2001999.9999999998,10.066,
BCS,Barclays PLC,9.35,0.07,0.75,6885000.0,4869000.0,37.099,6.11
CCJ,Cameco Corporation,28.66,0.65,2.32,6806000.0,4414000.0,12.395,130.27
