Insider Trading,Relationship,Date,Transaction,Cost,#Shares,Value ($),#Shares Total,SEC Form 4,SEC Form 4 Link,Insider_id
Rawlinson Peter Dore,CEO & Chief Technology Officer,Dec 29,Option Exercise,0.37,869570.0,321741.0,21646689.0,Jan 03 05:16 PM,http://www.sec.gov/Archives/edgar/data/1811210/000095010323000037/xslF345X03/dp186470_4-rawlinson.xml,1873374
PUBLIC INVESTMENT FUND,Director,Dec 22,Buy,10.68,85712679.0,914999991.0,1100965202.0,Dec 27 09:34 PM,http://www.sec.gov/Archives/edgar/data/1767640/000156761922022053/xslF345X03/doc1.xml,1767640
Bell Michael,"Senior Vice President, Digital",Dec 07,Sale,8.57,12574.0,107716.0,1261950.0,Dec 09 06:04 PM,http://www.sec.gov/Archives/edgar/data/1421857/000095010322020900/xslF345X03/dp185538_4-bell.xml,1421857
Rawlinson Peter Dore,CEO & Chief Technology Officer,Dec 29,Option Exercise,0.37,869570.0,321741.0,21646689.0,Jan 03 05:16 PM,http://www.sec.gov/Archives/edgar/data/1811210/000095010323000037/xslF345X03/dp186470_4-rawlinson.xml,1873374
PUBLIC INVESTMENT FUND,Director,Dec 22,Buy,10.68,85712679.0,914999991.0,1100965202.0,Dec 27 09:34 PM,http://www.sec.gov/Archives/edgar/data/1767640/000156761922022053/xslF345X03/doc1.xml,1767640
Bell Michael,"Senior Vice President, Digital",Dec 07,Sale,8.57,12574.0,107716.0,1261950.0,Dec 09 06:04 PM,http://www.sec.gov/Archives/edgar/data/1421857/000095010322020900/xslF345X03/dp185538_4-bell.xml,1421857
