Period End Date,Cash and Equivalents,Short Term Investments,Cash and Short Term Investments,"Accounts Receivable - Trade, Net","Total Receivables, Net",Total Inventory,Total Current Assets,"Property, Plant And Equipment - Gross","Property, Plant And Equipment - Net","Goodwill, Net","Intangibles, Net",Long Term Investments,Other Long Term Assets,Total Assets,Accounts Payable,Accrued Expenses,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Other Current liabilities,Total Current Liabilities,Long Term Debt,Capital Lease Obligations,Total Long Term Debt,Total Debt,Other Liabilities,Total Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings,Unrealized Gain (Loss),Other Equity,Total Equity,Total Liabilities and Equity,Total Common Shares Outstanding,Full-Time Employees,Number of Common Shareholders
12/31/2022,"3,050.00","6,017.00","9,067.00","1,895.00","1,895.00","2,757.00","14,021.00","9,950.00","6,876.00","4,362.00",152.00,,"1,796.00","27,207.00",851.00,"1,445.00",,500.00,189.00,"2,985.00","8,235.00",,"8,235.00","8,735.00","1,344.00","12,630.00","1,741.00","2,951.00","50,353.00",,-254.00,"14,577.00","27,207.00",906.00,,
9/30/2022,"2,487.00","5,921.00","9,090.00","2,040.00","2,040.00","2,404.00","13,772.00","9,491.00","6,485.00","4,362.00",75.00,21.00,"1,342.00","26,057.00",780.00,"1,396.00",0.00,499.00,123.00,"2,798.00","7,438.00",,"7,438.00","7,937.00","1,222.00","11,550.00","1,741.00","2,877.00","49,519.00",,-154.00,"14,507.00","26,057.00",910.00,,
6/30/2022,"3,080.00","4,585.00","8,387.00","2,190.00","2,190.00","2,199.00","13,043.00","8,825.00","5,931.00","4,362.00",82.00,23.00,"1,282.00","24,723.00",712.00,"1,234.00",0.00,499.00,115.00,"2,560.00","6,745.00",,"6,745.00","7,244.00","1,236.00","10,631.00","1,741.00","2,783.00","48,280.00",,-180.00,"14,092.00","24,723.00",915.00,,
3/31/2022,"2,657.00","6,320.00","9,825.00","1,795.00","1,795.00","2,060.00","14,010.00","8,236.00","5,439.00","4,362.00",91.00,33.00,"1,341.00","25,276.00",641.00,982.00,0.00,500.00,405.00,"2,528.00","7,242.00",,"7,242.00","7,742.00","1,395.00","11,259.00","1,741.00","2,667.00","47,053.00",,-153.00,"14,017.00","25,276.00",922.00,,
12/31/2021,"4,631.00","5,108.00","9,739.00","1,701.00","1,701.00","1,910.00","13,685.00","7,858.00","5,606.00","4,362.00",85.00,42.00,896.00,"24,676.00",653.00,"1,295.00",0.00,500.00,121.00,"2,569.00","7,241.00",,"7,241.00","7,741.00","1,446.00","11,343.00","1,741.00","2,630.00","45,919.00",,-157.00,"13,333.00","24,676.00",924.00,,
9/30/2021,"5,663.00","4,119.00","9,782.00","1,653.00","1,653.00","1,863.00","13,585.00","6,661.00","4,021.00","4,362.00",97.00,54.00,"1,154.00","23,273.00",596.00,"1,216.00",0.00,500.00,101.00,"2,413.00","7,239.00",,"7,239.00","7,739.00","1,384.00","11,122.00","1,741.00","2,563.00","44,847.00",,-313.00,"12,151.00","23,273.00",923.42,,
6/30/2021,"3,649.00","3,741.00","7,390.00","1,591.00","1,591.00","1,856.00","11,177.00","6,235.00","3,678.00","4,362.00",156.00,52.00,"1,178.00","20,603.00",587.00,"1,008.00",0.00,499.00,107.00,"2,201.00","5,752.00",,"5,752.00","6,251.00","1,410.00","9,450.00","1,741.00","2,485.00","43,846.00",,-323.00,"11,153.00","20,603.00",923.09,,
3/31/2021,"2,442.00","4,244.00","6,686.00","1,584.00","1,584.00","1,890.00","10,405.00","5,967.00","3,431.00","4,362.00",218.00,52.00,"1,171.00","19,639.00",567.00,855.00,0.00,0.00,278.00,"1,700.00","6,250.00",,"6,250.00","6,250.00","1,435.00","9,473.00","1,741.00","2,391.00","42,860.00",,-347.00,"10,166.00","19,639.00",923.24,,
