Period End Date,Period Length,Total Revenue,Cost of Revenue,Gross Profit,"Selling, General and Administrative",Research and Development,Unusual Expense/Income,Total Operating Expense,Operating Income,Interest Income Net,Other Income Net,Net Income Before Taxes,Provision for Income Taxes,Net Income,Income Avail. to Common Excl. Extraord.,Income Avail. to Common Incl. Extraord.,Diluted Average Shares,Diluted EPS Excl. Extraord.,Diluted EPS Incl. Extraord.
12/31/2022,3 Months,"4,670.00","1,583.00","3,087.00",429.00,434.00,48.00,"2,494.00","2,176.00",-60.00,51.00,"2,167.00",205.00,"1,962.00","1,953.00","1,953.00",916.00,2.13210,2.13210
9/30/2022,3 Months,"5,241.00","1,624.00","3,617.00",431.00,431.00,77.00,"2,563.00","2,678.00",-53.00,33.00,"2,658.00",363.00,"2,295.00","2,284.00","2,284.00",923.00,2.47454,2.47454
6/30/2022,3 Months,"5,212.00","1,587.00","3,625.00",422.00,414.00,66.00,"2,489.00","2,723.00",-49.00,7.00,"2,681.00",390.00,"2,291.00","2,281.00","2,281.00",930.00,2.45269,2.45269
3/31/2022,3 Months,"4,905.00","1,463.00","3,442.00",422.00,391.00,66.00,"2,342.00","2,563.00",-52.00,15.00,"2,526.00",325.00,"2,201.00","2,192.00","2,192.00",934.00,2.34690,2.34690
12/31/2021,3 Months,"4,832.00","1,482.00","3,350.00",404.00,389.00,54.00,"2,329.00","2,503.00",-49.00,9.00,"2,463.00",325.00,"2,138.00","2,129.00","2,129.00",936.00,2.27457,2.27457
9/30/2021,3 Months,"4,643.00","1,491.00","3,152.00",412.00,388.00,0.00,"2,338.00","2,305.00",-45.00,15.00,"2,275.00",328.00,"1,947.00","1,938.00","1,938.00",936.00,2.07051,2.07051
6/30/2021,3 Months,"4,580.00","1,503.00","3,077.00",425.00,391.00,0.00,"2,367.00","2,213.00",-44.00,73.00,"2,242.00",311.00,"1,931.00","1,924.00","1,924.00",937.00,2.05336,2.05336
3/31/2021,3 Months,"4,289.00","1,492.00","2,797.00",425.00,386.00,,"2,350.00","1,939.00",-46.00,46.00,"1,939.00",186.00,"1,753.00","1,745.00","1,745.00",935.00,1.86631,1.86631
