Period End Date,Cash and Equivalents,Short Term Investments,Cash and Short Term Investments,"Accounts Receivable - Trade, Net","Total Receivables, Net",Total Inventory,Total Current Assets,"Property, Plant And Equipment - Gross","Property, Plant And Equipment - Net","Goodwill, Net","Intangibles, Net",Long Term Investments,Other Long Term Assets,Total Assets,Accounts Payable,Accrued Expenses,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Other Current liabilities,Total Current Liabilities,Long Term Debt,Capital Lease Obligations,Total Long Term Debt,Total Debt,Other Liabilities,Total Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings,Unrealized Gain (Loss),Other Equity,Total Equity,Total Liabilities and Equity,Total Common Shares Outstanding,Full-Time Employees,Number of Common Shareholders
12/31/2022,"21,879.00","91,883.00","113,762.00","40,258.00","40,258.00","2,670.00","164,795.00","186,091.00","127,049.00","28,960.00","2,084.00","30,492.00","11,884.00","365,264.00","5,128.00","42,490.00",0.00,298.00,"21,384.00","69,300.00","12,857.00","1,844.00","14,701.00","14,999.00","24,605.00","109,120.00",12.85,"68,171.15","195,563.00","-3,477.00","-4,126.00","256,144.00","365,264.00","12,849.00","190,234",
9/30/2022,"21,984.00","94,275.00","116,259.00","34,697.00","36,176.00","3,156.00","166,109.00","177,552.00","122,040.00","28,834.00","2,192.00","30,419.00","8,661.00","358,255.00","6,303.00","38,726.00",0.00,414.00,"20,536.00","65,979.00","12,854.00","1,799.00","14,653.00","15,067.00","23,521.00","104,629.00",12.97,"66,245.03","196,220.00","-4,225.00","-4,627.00","253,626.00","358,255.00","12,971.00","186,779",
6/30/2022,"17,936.00","107,061.00","124,997.00","35,707.00","37,073.00","1,980.00","172,371.00","173,656.00","119,621.00","23,949.00","1,377.00","30,665.00","7,202.00","355,185.00","4,409.00","34,555.00",0.00,82.00,"22,308.00","61,354.00","12,850.00","1,884.00","14,734.00","14,816.00","22,754.00","99,766.00",13.08,"64,388.92","196,845.00","-2,787.00","-3,041.00","255,419.00","355,185.00","13,078.00","174,014",
3/31/2022,"20,886.00","113,084.00","133,970.00","34,703.00","35,622.00","1,369.00","177,853.00","169,169.00","117,210.00","23,010.00","1,313.00","30,544.00","7,166.00","357,096.00","3,436.00","33,003.00",0.00,181.00,"25,328.00","61,948.00","12,847.00","1,944.00","14,791.00","14,972.00","23,510.00","103,092.00",0.66,"62,831.34","195,221.00","-2,094.00","-1,955.00","254,004.00","357,096.00","13,175.26","163,906",
12/31/2021,"20,945.00","118,704.00","139,649.00","39,304.00","40,270.00","1,170.00","188,143.00","159,971.00","110,558.00","22,956.00","1,417.00","29,549.00","6,645.00","359,268.00","6,037.00","35,213.00",0.00,113.00,"22,891.00","64,254.00","12,841.00","1,976.00","14,817.00","14,930.00","23,305.00","107,633.00",0.66,"61,773.34","191,484.00",236.00,"-1,859.00","251,635.00","359,268.00","13,242.42","156,500",
9/30/2021,"23,719.00","118,284.00","142,003.00","34,047.00","34,800.00","1,278.00","184,110.00","154,822.00","107,549.00","22,623.00","1,549.00","26,101.00","5,471.00","347,403.00","4,616.00","31,961.00",0.00,249.00,"24,956.00","61,782.00","12,841.00","1,447.00","14,288.00","14,537.00","23,215.00","102,836.00",0.66,"61,192.34","183,782.00",792.00,"-1,200.00","244,567.00","347,403.00","13,293.64","150,028",
6/30/2021,"23,630.00","112,233.00","135,863.00","31,967.00","32,851.00",907.00,"175,697.00","150,053.00","104,675.00","22,406.00","1,626.00","25,532.00","5,451.00","335,387.00","4,708.00","28,698.00",0.00,117.00,"22,218.00","55,741.00","12,837.00","1,491.00","14,328.00","14,445.00","23,050.00","97,822.00",0.67,"60,435.33","176,939.00","1,008.00",-818.00,"237,565.00","335,387.00","13,352.74","144,056",
3/31/2021,"26,622.00","108,482.00","135,104.00","28,006.00","28,499.00",888.00,"172,137.00","143,556.00","100,204.00","22,341.00","1,823.00","25,294.00","5,296.00","327,095.00","4,801.00","27,918.00",0.00,"1,090.00","21,644.00","55,453.00","12,835.00","1,052.00","13,887.00","14,977.00","23,336.00","97,082.00",0.67,"59,435.33","170,580.00","1,135.00","-1,138.00","230,013.00","327,095.00","13,421.88","139,995",
