Period End Date,Period Length,Total Revenue,Cost of Revenue,Gross Profit,"Selling, General and Administrative",Research and Development,Unusual Expense/Income,Total Operating Expense,Operating Income,Interest Income Net,Other Income Net,Net Income Before Taxes,Provision for Income Taxes,Net Income,Income Avail. to Common Excl. Extraord.,Income Avail. to Common Incl. Extraord.,Diluted Average Shares,Diluted EPS Excl. Extraord.,Diluted EPS Incl. Extraord.
TTM,12 Months,"282,836.00","126,203.00","156,633.00","42,291.00","39,500.00",,"207,994.00","74,842.00","-4,693.00","1,179.00","71,328.00","11,356.00","59,972.00","59,972.00","59,972.00","13,380.00",4.48674,4.48674
12/31/2022,12 Months,"282,836.00","126,203.00","156,633.00","42,291.00","39,500.00",,"207,994.00","74,842.00","-4,693.00","1,179.00","71,328.00","11,356.00","59,972.00","59,972.00","59,972.00","13,159.00",4.55749,4.55749
12/31/2021,12 Months,"257,637.00","110,939.00","146,698.00","36,422.00","31,562.00",0.00,"178,923.00","78,714.00","13,517.00","-1,497.00","90,734.00","14,701.00","76,033.00","76,033.00","76,033.00","13,553.48",5.60985,5.60985
12/31/2020,12 Months,"182,527.00","84,732.00","97,795.00","28,998.00","27,573.00",0.00,"141,303.00","41,224.00","8,104.00","-1,246.00","48,082.00","7,813.00","40,269.00","40,269.00","40,269.00","13,740.56",2.93067,2.93067
12/31/2019,12 Months,"161,857.00","71,896.00","89,961.00","28,015.00","26,018.00","1,697.00","127,626.00","34,231.00","5,473.00",-79.00,"39,625.00","5,282.00","34,343.00","34,343.00","34,343.00","13,971.12",2.45814,2.45814
12/31/2018,12 Months,"136,819.00","59,549.00","77,270.00","23,256.00","21,419.00","5,071.00","109,295.00","27,524.00","8,383.00",-994.00,"34,913.00","4,177.00","30,736.00","30,736.00","30,736.00","14,065.70",2.18517,2.18517
12/31/2017,12 Months,"110,855.00","45,583.00","65,272.00","19,733.00","16,625.00","2,736.00","84,677.00","26,178.00",765.00,250.00,"27,193.00","4,707.00","12,662.00","22,486.00","12,662.00","14,071.68",1.59796,0.89982
12/31/2016,12 Months,"90,272.00","35,138.00","55,134.00","17,470.00","13,948.00",,"66,556.00","23,716.00",90.00,344.00,"24,150.00","4,672.00","19,478.00","19,478.00","19,478.00","13,974.12",1.39386,1.39386
