Period End Date,Period Length,Total Revenue,Cost of Revenue,Gross Profit,"Selling, General and Administrative",Research and Development,Unusual Expense/Income,Total Operating Expense,Operating Income,Interest Income Net,Other Income Net,Net Income Before Taxes,Provision for Income Taxes,Net Income,Income Avail. to Common Excl. Extraord.,Income Avail. to Common Incl. Extraord.,Diluted Average Shares,Diluted EPS Excl. Extraord.,Diluted EPS Incl. Extraord.
12/31/2022,3 Months,"76,048.00","35,342.00","40,706.00","12,279.00","10,267.00",,"57,888.00","18,160.00","-1,310.00",297.00,"17,147.00","3,523.00","13,624.00","13,624.00","13,624.00","13,833.00",0.98489,0.98489
9/30/2022,3 Months,"69,092.00","31,158.00","37,934.00","10,526.00","10,273.00",,"51,957.00","17,135.00","-1,099.00",197.00,"16,233.00","2,323.00","13,910.00","13,910.00","13,910.00","13,097.00",1.06208,1.06208
6/30/2022,3 Months,"69,685.00","30,104.00","39,581.00","10,287.00","9,841.00",,"50,232.00","19,453.00","-1,016.00",577.00,"19,014.00","3,012.00","16,002.00","16,002.00","16,002.00","13,239.00",1.20870,1.20870
3/31/2022,3 Months,"68,011.00","29,599.00","38,412.00","9,199.00","9,119.00",,"47,917.00","20,094.00","-1,268.00",108.00,"18,934.00","2,498.00","16,436.00","16,436.00","16,436.00","13,351.02",1.23107,1.23107
12/31/2021,3 Months,"75,325.00","32,988.00","42,337.00","11,744.00","8,708.00",0.00,"53,440.00","21,885.00","2,625.00",-108.00,"24,402.00","3,760.00","20,642.00","20,642.00","20,642.00","14,346.94",1.43877,1.43877
9/30/2021,3 Months,"65,118.00","27,621.00","37,497.00","8,772.00","7,694.00",,"44,087.00","21,031.00","2,517.00",-484.00,"23,064.00","4,128.00","18,936.00","18,936.00","18,936.00","13,530.38",1.39952,1.39952
6/30/2021,3 Months,"61,880.00","26,227.00","35,653.00","8,617.00","7,675.00",,"42,519.00","19,361.00","3,237.00",-613.00,"21,985.00","3,460.00","18,525.00","18,525.00","18,525.00","13,592.24",1.36291,1.36291
3/31/2021,3 Months,"55,314.00","24,103.00","31,211.00","7,289.00","7,485.00",,"38,877.00","16,437.00","5,138.00",-292.00,"21,283.00","3,353.00","17,930.00","17,930.00","17,930.00","13,641.42",1.31438,1.31438
