Period End Date,Period Length,Total Revenue,Cost of Revenue,Gross Profit,"Selling, General and Administrative",Research and Development,Unusual Expense/Income,Total Operating Expense,Operating Income,Interest Income Net,Other Income Net,Net Income Before Taxes,Provision for Income Taxes,Net Income,Income Avail. to Common Excl. Extraord.,Income Avail. to Common Incl. Extraord.,Diluted Average Shares,Diluted EPS Excl. Extraord.,Diluted EPS Incl. Extraord.
12/31/2022,3 Months,"43,999.00","39,896.00","4,103.00","2,542.00",,,"42,438.00","1,561.00",-600.00,205.00,"1,166.00",-93.00,"1,289.00","1,289.00","1,289.00","4,005.00",0.32185,0.32185
9/30/2022,3 Months,"39,392.00","36,009.00","3,383.00","2,847.00",,167.00,"39,023.00",369.00,"-2,147.00",653.00,"-1,125.00",-195.00,-827.00,-827.00,-827.00,"4,021.00",-0.20567,-0.20567
6/30/2022,3 Months,"40,190.00","34,563.00","5,627.00","2,759.00",,,"37,322.00","2,868.00","-2,704.00",627.00,791.00,153.00,667.00,667.00,667.00,"4,052.00",0.16461,0.16461
3/31/2022,3 Months,"34,476.00","30,393.00","4,083.00","2,740.00",,,"33,133.00","1,343.00","-5,854.00",663.00,"-3,848.00",-729.00,"-3,110.00","-3,110.00","-3,110.00","4,008.00",-0.77595,-0.77595
12/31/2021,3 Months,"37,678.00","33,691.00","3,987.00","3,248.00",,"1,702.00","38,641.00",-963.00,"7,968.00","4,213.00","11,218.00","-1,055.00","12,282.00","12,282.00","12,282.00","4,055.00",3.02885,3.02885
9/30/2021,3 Months,"35,683.00","31,394.00","4,289.00","2,947.00",,,"34,341.00","1,342.00",-231.00,774.00,"1,885.00",63.00,"1,832.00","1,832.00","1,832.00","4,036.00",0.45391,0.45391
6/30/2021,3 Months,"26,752.00","23,897.00","2,855.00","2,877.00",,,"26,774.00",-22.00,-165.00,922.00,735.00,182.00,561.00,561.00,561.00,"4,028.00",0.13928,0.13928
3/31/2021,3 Months,"36,228.00","30,921.00","5,307.00","2,843.00",,,"33,764.00","2,464.00",740.00,738.00,"3,942.00",680.00,"3,262.00","3,262.00","3,262.00","4,016.00",0.81225,0.81225
