Period End Date,Cash and Equivalents,Short Term Investments,Cash and Short Term Investments,"Accounts Receivable - Trade, Net","Total Receivables, Net",Total Inventory,Total Current Assets,"Property, Plant And Equipment - Gross","Property, Plant And Equipment - Net","Goodwill, Net","Intangibles, Net",Long Term Investments,Other Long Term Assets,Total Assets,Accounts Payable,Accrued Expenses,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Other Current liabilities,Total Current Liabilities,Long Term Debt,Capital Lease Obligations,Total Long Term Debt,Total Debt,Other Liabilities,Total Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings,Unrealized Gain (Loss),Other Equity,Total Equity,Total Liabilities and Equity,Total Common Shares Outstanding,Full-Time Employees,Number of Common Shareholders
10/30/2022,"12,416.00",,"12,416.00","2,958.00","2,958.00","1,925.00","18,504.00",,"2,223.00","43,614.00","7,111.00",,"1,797.00","73,249.00",998.00,"1,595.00",0.00,440.00,"4,019.00","7,052.00","39,053.00",22.00,"39,075.00","39,515.00","4,413.00","50,540.00",0.42,"21,159.00","1,604.00",,-54.42,"22,709.00","73,249.00",418.00,,
7/31/2022,"9,977.00",,"9,977.00","2,708.00","2,708.00","1,838.00","15,561.00",,"2,250.00","43,608.00","8,174.00",,"1,733.00","71,326.00",712.00,"1,079.00",0.00,304.00,"4,607.00","6,702.00","39,192.00",26.00,"39,218.00","39,522.00","4,530.00","50,450.00",0.41,"20,990.00",0.00,,-114.41,"20,876.00","71,326.00",405.00,,
5/1/2022,"9,005.00",,"9,005.00","3,083.00","3,083.00","1,668.00","14,810.00",,"2,262.00","43,603.00","9,241.00",,"1,803.00","71,719.00","1,069.00",751.00,0.00,302.00,"4,788.00","6,910.00","39,162.00",29.00,"39,191.00","39,493.00","4,655.00","50,756.00",0.41,"21,078.00",0.00,,-115.41,"20,963.00","71,719.00",406.00,,
1/30/2022,"10,219.00",,"10,219.00","2,539.00","2,539.00","1,520.00","15,341.00",,"2,303.00","43,450.00","10,244.00",,"1,886.00","73,224.00","1,078.00",948.00,0.00,300.00,"3,961.00","6,287.00","39,198.00",33.00,"39,231.00","39,531.00","4,738.00","50,256.00",0.41,"23,083.00",0.00,,-115.41,"22,968.00","73,224.00",410.00,,
10/31/2021,"12,163.00",,"12,163.00","2,071.00","2,071.00","1,297.00","16,586.00",,"2,348.00","43,450.00","11,374.00",,"1,812.00","75,570.00","1,086.00","1,149.00",0.00,290.00,"3,756.00","6,281.00","39,428.00",39.00,"39,467.00","39,757.00","4,860.00","50,608.00",0.41,"24,330.00",748.00,,-116.41,"24,962.00","75,570.00",413.00,,
8/1/2021,"11,105.00",,"11,105.00","2,234.00","2,234.00","1,160.00","15,636.00",,"2,370.00","43,457.00","12,719.00",,"1,698.00","75,880.00",968.00,"1,364.00",0.00,279.00,"3,890.00","6,501.00","40,171.00",34.00,"40,205.00","40,484.00","4,834.00","51,540.00",0.41,"24,126.00",320.00,,-106.41,"24,340.00","75,880.00",412.00,,
5/2/2021,"9,518.00",,"9,518.00","2,425.00","2,425.00","1,004.00","14,245.00",,"2,416.00","43,457.00","14,068.00",,"1,338.00","75,524.00",830.00,974.00,0.00,278.00,"4,354.00","6,436.00","40,148.00",39.00,"40,187.00","40,465.00","4,962.00","51,585.00",0.41,"24,045.00",0.00,,-106.41,"23,939.00","75,524.00",410.00,,
1/31/2021,"9,552.00",,"9,552.00","2,524.00","2,524.00",952.00,"14,300.00",,"2,496.00","43,457.00","15,419.00",,"1,300.00","76,972.00",898.00,494.00,0.00,864.00,"4,438.00","6,694.00","41,051.00",43.00,"41,094.00","41,958.00","5,211.00","52,999.00",0.41,"24,080.00",0.00,,-107.41,"23,973.00","76,972.00",408.00,,
