Period End Date,Period Length,Total Revenue,Cost of Revenue,Gross Profit,"Selling, General and Administrative",Research and Development,Unusual Expense/Income,Total Operating Expense,Operating Income,Interest Income Net,Other Income Net,Net Income Before Taxes,Provision for Income Taxes,Net Income,Income Avail. to Common Excl. Extraord.,Income Avail. to Common Incl. Extraord.,Diluted Average Shares,Diluted EPS Excl. Extraord.,Diluted EPS Incl. Extraord.
12/31/2022,3 Months,"24,318.00","18,541.00","5,777.00","1,032.00",810.00,34.00,"20,417.00","3,901.00",124.00,-42.00,"3,983.00",276.00,"3,722.00","3,722.00","3,722.00","3,478.00",1.07016,1.07016
9/30/2022,3 Months,"21,454.00","16,072.00","5,382.00",961.00,733.00,0.00,"17,766.00","3,688.00",33.00,-85.00,"3,636.00",305.00,"3,292.00","3,292.00","3,292.00","3,468.00",0.94925,0.94925
6/30/2022,3 Months,"16,934.00","12,700.00","4,234.00",961.00,667.00,206.00,"14,470.00","2,464.00",-18.00,28.00,"2,474.00",205.00,"2,256.00","2,256.00","2,256.00","3,465.03",0.65108,0.65108
3/31/2022,3 Months,"18,756.00","13,296.00","5,460.00",992.00,865.00,0.00,"15,153.00","3,603.00",-33.00,56.00,"3,626.00",346.00,"3,313.00","3,313.00","3,313.00","3,471.03",0.95447,0.95447
12/31/2021,3 Months,"17,719.00","12,872.00","4,847.00","1,494.00",740.00,0.00,"15,106.00","2,613.00",8.00,14.00,"2,635.00",292.00,"2,326.00","2,326.00","2,326.00","3,378.03",0.69123,0.69123
9/30/2021,3 Months,"13,757.00","10,097.00","3,660.00",994.00,611.00,51.00,"11,753.00","2,004.00",-124.00,2.00,"1,882.00",223.00,"1,618.00","1,618.00","1,618.00","3,369.03",0.48026,0.48026
6/30/2021,3 Months,"11,958.00","9,074.00","2,884.00",973.00,576.00,23.00,"10,646.00","1,312.00",-15.00,-4.00,"1,293.00",115.00,"1,142.00","1,142.00","1,142.00","3,357.03",0.34018,0.34018
3/31/2021,3 Months,"10,389.00","8,174.00","2,215.00","1,056.00",666.00,27.00,"9,795.00",594.00,-87.00,26.00,533.00,69.00,438.00,438.00,438.00,"3,399.03",0.12886,0.12886
