Period End Date,Cash and Equivalents,Short Term Investments,Cash and Short Term Investments,"Accounts Receivable - Trade, Net","Total Receivables, Net",Total Inventory,Total Current Assets,"Property, Plant And Equipment - Gross","Property, Plant And Equipment - Net","Goodwill, Net","Intangibles, Net",Long Term Investments,Other Long Term Assets,Total Assets,Accounts Payable,Accrued Expenses,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Other Current liabilities,Total Current Liabilities,Long Term Debt,Capital Lease Obligations,Total Long Term Debt,Total Debt,Other Liabilities,Total Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings,Unrealized Gain (Loss),Other Equity,Total Equity,Total Liabilities and Equity,Total Common Shares Outstanding,Full-Time Employees,Number of Common Shareholders
12/31/2022,"16,253.00","5,932.00","22,185.00","2,952.00","2,952.00","12,839.00","40,917.00","48,134.00","36,635.00",194.00,215.00,184.00,"4,193.00","82,338.00","15,255.00","5,553.00",0.00,"1,502.00","4,399.00","26,709.00","1,029.00",568.00,"1,597.00","3,099.00","8,052.00","37,634.00",3.00,"32,177.00","12,885.00",,-361.00,"44,704.00","82,338.00","3,164.00",,
9/30/2022,"19,532.00","1,575.00","21,107.00","2,192.00","2,192.00","10,327.00","35,990.00","38,322.00","34,563.00",191.00,228.00,218.00,"3,236.00","74,426.00","13,897.00","4,790.00",0.00,"1,457.00","4,467.00","24,611.00","1,418.00",678.00,"2,096.00","3,553.00","6,575.00","34,575.00",3.00,"31,592.00","9,198.00",,-942.00,"39,851.00","74,426.00","3,158.00",,
6/30/2022,"18,324.00",591.00,"18,915.00","2,081.00","2,081.00","8,108.00","31,222.00","36,842.00","33,684.00",196.00,241.00,218.00,"2,952.00","68,513.00","11,212.00","4,655.00",0.00,"1,532.00","4,422.00","21,821.00","2,397.00",501.00,"2,898.00","4,430.00","6,114.00","32,137.00",1.00,"30,944.00","5,908.00",,-477.00,"36,376.00","68,513.00","3,123.03",,
3/31/2022,"17,505.00",508.00,"18,013.00","2,311.00","2,311.00","6,691.00","29,050.00","35,096.00","32,639.00",200.00,254.00,"1,261.00","2,634.00","66,038.00","11,171.00","4,325.00",0.00,"1,659.00","4,300.00","21,455.00","2,253.00",900.00,"3,153.00","4,812.00","6,000.00","31,953.00",1.00,"30,485.00","3,649.00",,-50.00,"34,085.00","66,038.00","3,108.03",,
12/31/2021,"17,576.00",131.00,"17,707.00","1,913.00","1,913.00","5,757.00","27,100.00","39,828.00","31,176.00",200.00,257.00,"1,260.00","2,138.00","62,131.00","10,025.00","4,303.00",0.00,"1,589.00","3,788.00","19,705.00","4,254.00",991.00,"5,245.00","6,834.00","5,574.00","31,942.00",1.00,"29,803.00",331.00,,54.00,"30,189.00","62,131.00","3,099.03",,
9/30/2021,"16,065.00",30.00,"16,095.00","1,962.00","1,962.00","5,199.00","25,002.00","30,342.00","29,248.00",201.00,269.00,"1,260.00","1,854.00","57,834.00","8,260.00","4,058.00",0.00,"1,716.00","4,017.00","18,051.00","5,439.00",999.00,"6,438.00","8,154.00","4,811.00","30,781.00",1.00,"28,922.00","-1,990.00",,120.00,"27,053.00","57,834.00","3,012.03",,
6/30/2021,"16,229.00",,"16,229.00","2,129.00","2,129.00","4,733.00","24,693.00","27,566.00","27,030.00",203.00,283.00,"1,311.00","1,626.00","55,146.00","7,558.00","3,652.00",0.00,"1,530.00","3,631.00","16,371.00","6,878.00",993.00,"7,871.00","9,401.00","4,591.00","30,342.00",1.00,"28,205.00","-3,608.00",,206.00,"24,804.00","55,146.00","2,952.03",,
3/31/2021,"17,141.00",,"17,141.00","1,890.00","1,890.00","4,132.00","24,705.00","24,798.00","24,844.00",206.00,299.00,"1,331.00","1,587.00","52,972.00","6,648.00","2,972.00",0.00,"1,819.00","3,438.00","14,877.00","8,019.00","1,034.00","9,053.00","10,872.00","4,433.00","29,955.00",1.00,"27,623.00","-4,750.00",,143.00,"23,017.00","52,972.00","2,889.03",,
