Period End Date,Period Length,Total Revenue,Cost of Revenue,Gross Profit,"Selling, General and Administrative",Research and Development,Unusual Expense/Income,Total Operating Expense,Operating Income,Interest Income Net,Other Income Net,Net Income Before Taxes,Provision for Income Taxes,Net Income,Income Avail. to Common Excl. Extraord.,Income Avail. to Common Incl. Extraord.,Diluted Average Shares,Diluted EPS Excl. Extraord.,Diluted EPS Incl. Extraord.
12/25/2022,3 Months,"9,463.00","4,044.00","5,419.00",623.00,"2,251.00",94.00,"7,012.00","2,451.00",-80.00,,"2,371.00",98.00,"2,235.00","2,273.00","2,235.00","1,131.00",2.00973,1.97613
9/25/2022,3 Months,"11,395.00","4,868.00","6,527.00",683.00,"2,178.00",6.00,"7,735.00","3,660.00",-190.00,,"3,470.00",547.00,"2,873.00","2,923.00","2,873.00","1,131.00",2.58444,2.54023
6/26/2022,3 Months,"10,936.00","4,816.00","6,120.00",655.00,"2,052.00","-1,039.00","6,484.00","4,452.00",-213.00,,"4,239.00",509.00,"3,730.00","3,730.00","3,730.00","1,134.00",3.28924,3.28924
3/27/2022,3 Months,"11,164.00","4,648.00","6,516.00",624.00,"2,034.00",20.00,"7,326.00","3,838.00",-415.00,,"3,423.00",489.00,"2,934.00","2,934.00","2,934.00","1,140.00",2.57368,2.57368
12/26/2021,3 Months,"10,705.00","4,303.00","6,402.00",608.00,"1,930.00",1.00,"6,842.00","3,863.00",2.00,,"3,865.00",466.00,"3,399.00","3,399.00","3,399.00","1,142.00",2.97636,2.97636
9/26/2021,3 Months,"9,336.00","3,937.00","5,399.00",618.00,"1,879.00",9.00,"6,443.00","2,893.00",392.00,,"3,285.00",487.00,"2,798.00","2,798.00","2,798.00","1,143.00",2.44794,2.44794
6/27/2021,3 Months,"8,060.00","3,404.00","4,656.00",597.00,"1,864.00",7.00,"5,872.00","2,188.00",69.00,,"2,257.00",230.00,"2,027.00","2,027.00","2,027.00","1,145.00",1.77031,1.77031
3/28/2021,3 Months,"7,935.00","3,432.00","4,503.00",557.00,"1,780.00",15.00,"5,784.00","2,151.00",-22.00,,"2,129.00",367.00,"1,762.00","1,762.00","1,762.00","1,151.00",1.53084,1.53084
