Period End Date,Cash and Equivalents,Short Term Investments,Cash and Short Term Investments,"Accounts Receivable - Trade, Net","Total Receivables, Net",Total Inventory,Total Current Assets,"Property, Plant And Equipment - Gross","Property, Plant And Equipment - Net","Goodwill, Net","Intangibles, Net",Long Term Investments,Other Long Term Assets,Total Assets,Accounts Payable,Accrued Expenses,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Other Current liabilities,Total Current Liabilities,Long Term Debt,Capital Lease Obligations,Total Long Term Debt,Total Debt,Other Liabilities,Total Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings,Unrealized Gain (Loss),Other Equity,Total Equity,Total Liabilities and Equity,Total Common Shares Outstanding,Full-Time Employees,Number of Common Shareholders
12/25/2022,"4,808.00","3,430.00","8,238.00","3,960.00","3,960.00","6,932.00","21,098.00",,"5,215.00","10,566.00","1,796.00",,"11,339.00","50,014.00","2,562.00","1,460.00",0.00,"1,446.00","4,613.00","10,081.00","15,431.00",,"15,431.00","16,877.00","5,692.00","31,204.00",0.11,,"18,517.00",,292.89,"18,810.00","50,014.00","1,119.00",,
9/25/2022,"2,773.00","3,609.00","6,382.00","5,643.00","5,643.00","6,341.00","20,724.00",,"5,168.00","10,508.00","1,882.00",,"10,732.00","49,014.00","3,796.00","1,486.00",499.00,"1,446.00","4,639.00","11,866.00","13,537.00",,"13,537.00","15,482.00","5,598.00","31,001.00",195.00,,"17,840.00",,-22.00,"18,013.00","49,014.00","1,121.00",,
6/26/2022,"2,676.00","4,172.00","6,848.00","3,804.00","3,804.00","5,418.00","18,999.00",,"5,038.00","10,719.00","1,954.00",,"10,310.00","47,020.00","3,752.00","1,578.00",500.00,"1,445.00","4,554.00","11,829.00","13,600.00",,"13,600.00","15,545.00","5,543.00","30,972.00",0.11,,"15,830.00",,217.89,"16,048.00","47,020.00","1,122.00",,
3/27/2022,"7,173.00","4,373.00","11,546.00","4,084.00","4,084.00","4,555.00","21,610.00",,"4,893.00","7,261.00","1,258.00",,"9,280.00","44,302.00","3,724.00","1,124.00",500.00,"2,985.00","5,099.00","13,432.00","12,195.00",,"12,195.00","15,680.00","5,347.00","30,974.00",0.11,,"13,113.00",,214.89,"13,328.00","44,302.00","1,122.00",,
12/26/2021,"6,607.00","4,703.00","11,310.00","4,032.00","4,032.00","3,861.00","20,222.00",,"4,723.00","7,264.00","1,373.00",,"9,238.00","42,820.00","3,526.00","1,440.00","2,042.00",,"5,265.00","12,273.00","13,708.00",,"13,708.00","15,750.00","5,506.00","31,487.00",0.11,,"11,275.00",,57.89,"11,333.00","42,820.00","1,125.00",,
9/26/2021,"7,116.00","5,298.00","12,414.00","3,579.00","3,579.00","3,228.00","20,075.00",,"4,559.00","7,246.00","1,458.00",,"7,902.00","41,240.00","2,750.00","1,531.00",500.00,"1,544.00","5,626.00","11,951.00","13,701.00",,"13,701.00","15,745.00","5,638.00","31,290.00",0.11,,"9,822.00",,127.89,"9,950.00","41,240.00","1,125.00",,
6/27/2021,"7,399.00","5,508.00","12,907.00","2,952.00","2,952.00","3,133.00","19,693.00",,"4,424.00","7,229.00","1,542.00",,"5,881.00","38,769.00","2,709.00","1,503.00",500.00,"1,545.00","5,203.00","11,460.00","13,695.00",,"13,695.00","15,740.00","5,437.00","30,592.00",0.11,,"7,993.00",,183.89,"8,177.00","38,769.00","1,128.00",,
3/28/2021,"6,000.00","5,526.00","11,526.00","3,346.00","3,346.00","2,668.00","18,299.00",,"4,186.00","7,220.00","1,662.00",35.00,"5,766.00","37,168.00","2,548.00",994.00,500.00,,"5,028.00","9,070.00","15,235.00",,"15,235.00","15,735.00","5,439.00","29,744.00",0.00,,"7,143.00",,281.00,"7,424.00","37,168.00","1,129.00",,
