Period End Date,Cash and Equivalents,Short Term Investments,Cash and Short Term Investments,"Accounts Receivable - Trade, Net","Total Receivables, Net",Total Inventory,Total Current Assets,"Property, Plant And Equipment - Gross","Property, Plant And Equipment - Net","Goodwill, Net","Intangibles, Net",Long Term Investments,Other Long Term Assets,Total Assets,Accounts Payable,Accrued Expenses,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Other Current liabilities,Total Current Liabilities,Long Term Debt,Capital Lease Obligations,Total Long Term Debt,Total Debt,Other Liabilities,Total Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings,Unrealized Gain (Loss),Other Equity,Total Equity,Total Liabilities and Equity,Total Common Shares Outstanding,Full-Time Employees,Number of Common Shareholders
9/25/2022,"2,773.00","3,609.00","6,382.00","4,175.00","5,643.00","6,341.00","20,724.00","12,401.00","5,799.00","10,508.00","1,882.00","1,294.00","8,807.00","49,014.00","3,796.00","1,835.00",499.00,"1,446.00","4,290.00","11,866.00","13,537.00",,"13,537.00","15,482.00","5,431.00","31,001.00",195.00,,"17,840.00",,-22.00,"18,013.00","49,014.00","1,121.00","51,000","6,349"
9/26/2021,"7,116.00","5,298.00","12,414.00","2,214.00","3,579.00","3,228.00","20,075.00","10,967.00","5,072.00","7,246.00","1,458.00","1,265.00","6,124.00","41,240.00","2,750.00","3,179.00",500.00,"1,544.00","3,978.00","11,951.00","13,701.00",,"13,701.00","15,745.00","5,574.00","31,290.00",0.11,,"9,822.00",,127.89,"9,950.00","41,240.00","1,125.00","45,000","6,511"
9/27/2020,"6,707.00","4,507.00","11,214.00","2,687.00","4,003.00","2,598.00","18,519.00","9,305.00","4,171.00","6,323.00","1,653.00",982.00,"3,946.00","35,594.00","2,248.00","2,674.00",500.00,14.00,"3,236.00","8,672.00","15,226.00",116.00,"15,342.00","15,856.00","5,503.00","29,517.00",586.00,,"5,284.00",206.00,1.00,"6,077.00","35,594.00","1,131.00","41,000","6,609"
9/29/2019,"11,839.00",421.00,"12,260.00","1,046.00","2,471.00","1,400.00","16,765.00","7,648.00","3,081.00","6,282.00","2,172.00","1,130.00","3,527.00","32,957.00","1,368.00","2,427.00",499.00,"2,014.00","2,627.00","8,935.00","13,437.00",11.00,"13,448.00","15,961.00","5,562.00","28,048.00",343.00,,"4,466.00",186.00,-86.00,"4,909.00","32,957.00","1,145.00","37,000","6,683"
9/30/2018,"11,777.00",311.00,"12,088.00","2,667.00","2,904.00","1,693.00","17,384.00","7,461.00","2,975.00","6,498.00","2,955.00","1,052.00","1,854.00","32,718.00","1,825.00","2,248.00","1,005.00",14.00,"6,297.00","11,389.00","15,365.00",17.00,"15,382.00","16,401.00","4,849.00","31,911.00",0.00,,542.00,243.00,22.00,807.00,"32,718.00","1,219.00","35,400","6,887"
9/24/2017,"35,029.00","2,279.00","37,308.00","3,576.00","3,632.00","2,035.00","43,593.00","7,419.00","3,216.00","6,623.00","3,737.00","2,252.00","6,065.00","65,486.00","1,971.00","1,183.00",999.00,"1,496.00","5,258.00","10,907.00","19,398.00",44.00,"19,442.00","21,937.00","4,391.00","34,740.00",274.00,,"30,088.00",218.00,166.00,"30,746.00","65,486.00","1,474.00","33,800","7,310"
9/25/2016,"5,946.00","12,702.00","18,648.00","2,194.00","2,219.00","1,556.00","22,981.00","6,040.00","2,306.00","5,679.00","3,500.00","14,557.00","3,336.00","52,359.00","1,858.00",934.00,"1,749.00",,"2,770.00","7,311.00","10,008.00",,"10,008.00","11,757.00","3,272.00","20,581.00",414.00,,"30,936.00",532.00,-104.00,"31,778.00","52,359.00","1,476.00","30,500","7,484"
9/27/2015,"7,560.00","9,761.00","17,321.00","1,941.00","1,964.00","1,492.00","22,099.00","5,894.00","2,534.00","5,479.00","3,742.00","13,626.00","3,316.00","50,796.00","1,300.00",861.00,"1,000.00",,"2,939.00","6,100.00","9,969.00",,"9,969.00","10,969.00","3,313.00","19,375.00",,0.00,"31,226.00",297.00,-102.00,"31,421.00","50,796.00","1,524.00","33,000","7,665"
