Period End Date,Period Length,Total Revenue,Cost of Revenue,Gross Profit,"Selling, General and Administrative",Research and Development,Unusual Expense/Income,Total Operating Expense,Operating Income,Interest Income Net,Other Income Net,Net Income Before Taxes,Provision for Income Taxes,Net Income,Income Avail. to Common Excl. Extraord.,Income Avail. to Common Incl. Extraord.,Diluted Average Shares,Diluted EPS Excl. Extraord.,Diluted EPS Incl. Extraord.
12/1/2022,3 Months,"4,085.00","3,192.00",893.00,251.00,849.00,13.00,"4,294.00",-209.00,28.00,5.00,-176.00,8.00,-195.00,-195.00,-195.00,"1,090.00",-0.17890,-0.17890
9/1/2022,3 Months,"6,643.00","4,021.00","2,622.00",280.00,839.00,5.00,"5,122.00","1,521.00",10.00,22.00,"1,553.00",56.00,"1,492.00","1,492.00","1,492.00","1,107.00",1.34779,1.34779
6/2/2022,3 Months,"8,642.00","4,607.00","4,035.00",264.00,773.00,0.00,"5,638.00","3,004.00",-12.00,-4.00,"2,988.00",358.00,"2,626.00","2,626.00","2,626.00","1,121.00",2.34255,2.34255
3/3/2022,3 Months,"7,786.00","4,110.00","3,676.00",263.00,792.00,5.00,"5,240.00","2,546.00",-43.00,6.00,"2,509.00",255.00,"2,263.00","2,263.00","2,263.00","1,130.00",2.00265,2.00265
12/2/2021,3 Months,"7,687.00","4,122.00","3,565.00",259.00,712.00,121.00,"5,139.00","2,548.00",-25.00,-2.00,"2,521.00",219.00,"2,306.00","2,306.00","2,306.00","1,130.00",2.04071,2.04071
9/2/2021,3 Months,"8,274.00","4,362.00","3,912.00",236.00,705.00,23.00,"5,320.00","2,954.00",-17.00,-1.00,"2,936.00",230.00,"2,720.00","2,720.00","2,720.00","1,141.00",2.38387,2.38387
6/3/2021,3 Months,"7,422.00","4,296.00","3,126.00",230.00,670.00,453.00,"5,623.00","1,799.00",7.00,,"1,806.00",65.00,"1,735.00","1,735.00","1,735.00","1,145.00",1.51528,1.51528
3/4/2021,3 Months,"6,236.00","4,538.00","1,698.00",214.00,641.00,49.00,"5,573.00",663.00,-32.00,4.00,635.00,48.00,603.00,603.00,603.00,"1,144.00",0.52710,0.52710
