Period End Date,Cash and Equivalents,Short Term Investments,Cash and Short Term Investments,"Accounts Receivable - Trade, Net","Total Receivables, Net",Total Inventory,Total Current Assets,"Property, Plant And Equipment - Gross","Property, Plant And Equipment - Net","Goodwill, Net","Intangibles, Net",Long Term Investments,Other Long Term Assets,Total Assets,Accounts Payable,Accrued Expenses,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Other Current liabilities,Total Current Liabilities,Long Term Debt,Capital Lease Obligations,Total Long Term Debt,Total Debt,Other Liabilities,Total Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings,Unrealized Gain (Loss),Other Equity,Total Equity,Total Liabilities and Equity,Total Common Shares Outstanding,Full-Time Employees,Number of Common Shareholders
12/1/2022,"9,574.00","1,007.00","10,581.00","2,875.00","3,318.00","8,359.00","22,921.00","84,554.00","40,028.00","1,228.00",428.00,"1,644.00","1,625.00","67,874.00","1,789.00",655.00,0.00,171.00,"3,629.00","6,525.00","9,289.00",805.00,"10,094.00","10,265.00","1,949.00","18,568.00",123.00,"10,335.00","46,873.00",-66.00,-407.00,"49,306.00","67,874.00","1,091.00",,
9/1/2022,"8,262.00","1,069.00","9,331.00","4,765.00","5,130.00","6,663.00","21,781.00","82,009.00","39,227.00","1,228.00",421.00,"1,869.00","1,757.00","66,283.00","2,142.00",937.00,0.00,103.00,"3,936.00","7,539.00","6,020.00",783.00,"6,803.00","6,906.00","2,034.00","16,376.00",123.00,"10,197.00","47,274.00",-47.00,-513.00,"49,907.00","66,283.00","1,094.00",,
6/2/2022,"9,157.00","1,070.00","10,227.00","5,896.00","6,229.00","5,629.00","22,708.00","78,279.00","37,355.00","1,228.00",415.00,"1,856.00","1,734.00","65,296.00","2,019.00",933.00,0.00,107.00,"3,516.00","7,009.00","6,034.00",822.00,"6,856.00","6,963.00","2,150.00","16,015.00",122.00,"9,950.00","45,916.00",-37.00,-327.00,"49,281.00","65,296.00","1,105.00",,
3/3/2022,"9,116.00","1,006.00","10,122.00","5,061.00","5,384.00","5,383.00","21,502.00","76,001.00","36,758.00","1,228.00",414.00,"1,913.00","1,881.00","63,696.00","1,924.00",763.00,0.00,123.00,"3,812.00","6,918.00","6,081.00",872.00,"6,953.00","7,076.00","1,980.00","15,851.00",122.00,"9,816.00","43,407.00",-19.00,-119.00,"47,845.00","63,696.00","1,118.00",,
12/2/2021,"8,680.00",900.00,"9,580.00","4,924.00","5,250.00","4,827.00","20,191.00","73,101.00","35,729.00","1,228.00",347.00,"1,984.00","1,767.00","61,246.00","1,896.00",758.00,0.00,118.00,"3,477.00","6,512.00","6,096.00",808.00,"6,904.00","7,022.00","1,922.00","15,338.00",122.00,"9,564.00","41,267.00",-6.00,-85.00,"45,908.00","61,246.00","1,120.00",,
9/2/2021,"7,763.00",870.00,"8,633.00","4,920.00","5,311.00","4,487.00","19,907.00","70,013.00","33,764.00","1,228.00",349.00,"1,918.00","1,683.00","58,849.00","1,744.00",984.00,0.00,155.00,"3,195.00","6,424.00","5,972.00",649.00,"6,621.00","6,776.00","1,871.00","14,916.00",122.00,"9,453.00","39,051.00",1.00,1.00,"43,933.00","58,849.00","1,119.00",,
6/3/2021,"7,759.00",590.00,"8,349.00","3,827.00","4,231.00","4,537.00","18,561.00","67,208.00","32,767.00","1,228.00",350.00,"1,541.00","1,496.00","55,943.00","1,640.00",873.00,0.00,297.00,"2,380.00","5,462.00","5,964.00",454.00,"6,418.00","6,715.00","1,804.00","13,684.00",120.00,"9,285.00","36,452.00",2.00,45.00,"42,259.00","55,943.00","1,120.00",,
3/4/2021,"6,507.00",677.00,"7,184.00","3,007.00","3,353.00","4,743.00","17,279.00","65,300.00","32,423.00","1,228.00",342.00,"1,316.00","1,547.00","54,135.00","1,628.00",645.00,0.00,323.00,"2,589.00","5,433.00","5,903.00",395.00,"6,298.00","6,621.00","1,741.00","13,472.00",120.00,"9,234.00","34,723.00",4.00,77.00,"40,663.00","54,135.00","1,113.00",,
