Period End Date,Period Length,Net Income,Depreciation/Depletion,Amortization,Deferred Taxes,Non-Cash Items,Changes in Working Capital,Cash from Operating Activities,Capital Expenditures,Other Investing Cash Flow Items,Cash from Investing Activities,Financing Cash Flow Items,Total Cash Dividends Paid,Issuance (Retirement) of Stock,Issuance (Retirement) of Debt,Cash from Financing Activities,Foreign Exchange Effects,Net Cash - Beginning Balance,Net Cash - Ending Balance,Net Change in Cash,Cash Interest Paid,Cash Taxes Paid
TTM,12 Months,"95,171.00","11,323.00",,895.00,"9,305.00","-6,822.00","109,190.00","-11,692.00","3,999.00","-7,693.00","-6,139.00","-14,877.00","-88,399.00","-8,738.00","-118,153.00",,,,"-16,656.00","3,037.00","15,166.00"
9/24/2022,52 Weeks,"99,803.00","11,104.00",,895.00,"9,149.00","1,200.00","122,151.00","-10,708.00","-11,646.00","-22,354.00","-6,383.00","-14,841.00","-89,402.00",-123.00,"-110,749.00",,"35,929.00","24,977.00","-10,952.00","2,865.00","19,573.00"
9/25/2021,52 Weeks,"94,680.00","11,284.00",,"-4,774.00","7,759.00","-4,911.00","104,038.00","-11,085.00","-3,460.00","-14,545.00","-6,685.00","-14,467.00","-84,866.00","12,665.00","-93,353.00",,"39,789.00","35,929.00","-3,860.00","2,687.00","25,385.00"
9/26/2020,52 Weeks,"57,411.00","11,056.00",,-215.00,"6,732.00","5,690.00","80,674.00","-7,309.00","3,020.00","-4,289.00","-3,760.00","-14,081.00","-71,478.00","2,499.00","-86,820.00",,"50,224.00","39,789.00","-10,435.00","3,002.00","9,501.00"
9/28/2019,52 Weeks,"55,256.00","12,547.00",,-340.00,"5,416.00","-3,488.00","69,391.00","-10,495.00","56,391.00","45,896.00","-2,922.00","-14,119.00","-66,116.00","-7,819.00","-90,976.00",,"25,913.00","50,224.00","24,311.00","3,423.00","15,263.00"
9/29/2018,52 Weeks,"59,531.00","10,903.00",,"-32,590.00","4,896.00","34,694.00","77,434.00","-13,313.00","29,379.00","16,066.00","-2,527.00","-13,712.00","-72,069.00",432.00,"-87,876.00",,"20,289.00","25,913.00","5,624.00","3,022.00","10,417.00"
9/30/2017,53 Weeks,"48,351.00","10,157.00",,"5,966.00","4,674.00","-4,923.00","64,225.00","-12,451.00","-33,995.00","-46,446.00","-1,874.00","-12,769.00","-32,345.00","29,014.00","-17,974.00",,"20,484.00","20,289.00",-195.00,"2,092.00","11,591.00"
9/24/2016,52 Weeks,"45,687.00","10,505.00",,"4,938.00","4,696.00",405.00,"66,231.00","-12,734.00","-33,243.00","-45,977.00","-1,570.00","-12,150.00","-29,227.00","22,057.00","-20,890.00",,"21,120.00","20,484.00",-636.00,"1,316.00","10,444.00"
