Period End Date,Cash and Equivalents,Short Term Investments,Cash and Short Term Investments,"Accounts Receivable - Trade, Net","Total Receivables, Net",Total Inventory,Total Current Assets,"Property, Plant And Equipment - Gross","Property, Plant And Equipment - Net","Goodwill, Net","Intangibles, Net",Long Term Investments,Other Long Term Assets,Total Assets,Accounts Payable,Accrued Expenses,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Other Current liabilities,Total Current Liabilities,Long Term Debt,Capital Lease Obligations,Total Long Term Debt,Total Debt,Other Liabilities,Total Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings,Unrealized Gain (Loss),Other Equity,Total Equity,Total Liabilities and Equity,Total Common Shares Outstanding,Full-Time Employees,Number of Common Shareholders
12/31/2022,"2,627.00","30,820.00","51,355.00","23,752.00","54,180.00","6,820.00","128,777.00","110,995.00","42,951.00",,,"114,095.00","60,924.00","346,747.00","57,918.00",,"1,743.00","9,740.00","67,885.00","137,286.00","99,627.00",,"99,627.00","111,110.00","53,107.00","290,020.00",158.42,"66,240.58","3,240.00",,"-12,912.00","56,727.00","346,747.00","15,842.41",,
9/24/2022,"5,100.00","24,658.00","48,304.00","28,184.00","60,932.00","4,946.00","135,405.00","114,457.00","42,117.00",,,"120,805.00","54,428.00","352,755.00","64,115.00",,"9,982.00","11,128.00","68,757.00","153,982.00","98,959.00",,"98,959.00","120,069.00","49,142.00","302,083.00",0.16,"64,848.84","-3,068.00",,"-11,109.00","50,672.00","352,755.00","15,943.42",,
6/25/2022,"14,650.00","20,729.00","48,231.00","21,803.00","42,242.00","5,433.00","112,292.00","111,851.00","40,335.00",,,"131,077.00","52,605.00","336,309.00","48,343.00",,"10,982.00","14,009.00","56,539.00","129,873.00","94,700.00",,"94,700.00","119,691.00","53,629.00","278,202.00",0.16,"62,114.84","5,289.00",,"-9,297.00","58,107.00","336,309.00","16,095.38",,
3/26/2022,"13,800.00","23,413.00","51,511.00","20,815.00","45,400.00","5,460.00","118,180.00","109,324.00","39,304.00",,,"141,219.00","51,959.00","350,662.00","52,682.00",,"6,999.00","9,659.00","58,168.00","127,508.00","103,323.00",,"103,323.00","119,981.00","52,432.00","283,263.00",0.16,"61,180.84","12,712.00",,"-6,494.00","67,399.00","350,662.00","16,207.57",,
12/25/2021,"19,127.00","26,794.00","63,913.00","30,213.00","65,253.00","5,876.00","153,154.00","107,699.00","39,245.00",,,"138,683.00","50,109.00","381,191.00","74,362.00",,"5,000.00","11,169.00","57,043.00","147,574.00","106,629.00",,"106,629.00","122,798.00","55,056.00","309,259.00",0.16,"58,423.84","14,435.00",,-927.00,"71,932.00","381,191.00","16,340.85",,
9/25/2021,"17,635.00","27,699.00","62,639.00","26,278.00","51,506.00","6,580.00","134,836.00","109,723.00","39,440.00",,,"127,877.00","48,849.00","351,002.00","54,763.00",,"6,000.00","9,692.00","55,026.00","125,481.00","109,106.00",769.00,"109,875.00","125,567.00","52,556.00","287,912.00",0.16,"57,364.84","5,562.00",,163.00,"63,090.00","351,002.00","16,426.79",,
6/26/2021,"19,197.00","27,646.00","61,696.00","17,475.00","33,908.00","5,178.00","114,423.00","108,857.00","38,615.00",,,"131,948.00","44,854.00","329,840.00","40,409.00",,"8,000.00","8,039.00","51,306.00","107,754.00","105,752.00",,"105,752.00","121,791.00","52,054.00","265,560.00",0.17,"54,988.83","9,233.00","1,054.00",-996.00,"64,280.00","329,840.00","16,556.94",,
3/27/2021,"19,022.00","31,368.00","69,834.00","18,503.00","33,036.00","5,219.00","121,465.00","107,280.00","37,815.00",,,"134,539.00","43,339.00","337,158.00","40,127.00",,"5,000.00","8,003.00","53,255.00","106,385.00","108,642.00",,"108,642.00","121,645.00","52,953.00","267,980.00",0.17,"54,202.83","15,261.00",891.00,"-1,177.00","69,178.00","337,158.00","16,686.31",,
