Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap(Billions),PE Ratio (TTM)
U,Unity Software Inc.,33.43,-2.86,-7.88,9596000.0,12503000.0,13.474,
RGEN,Repligen Corporation,180.17,-14.98,-7.68,779908.0,588095.0,10.004,61.7
PSNY,Polestar Automotive Holding UK PLC,5.62,-0.46,-7.57,2000000.0,2848000.0,11.855,3.05
PDD,Pinduoduo Inc.,97.15,-7.53,-7.19,10082000.0,10687000.0,122.835,30.26
BEAM,Beam Therapeutics Inc.,42.1,-3.2,-7.06,752566.0,820118.0,2.967,
AFRM,"Affirm Holdings, Inc.",15.1,-1.14,-7.02,15491000.0,16626999.999999998,4.381,
PROSY,Prosus N.V.,15.87,-1.18,-6.92,257470.0,652595.0,241.718,19.84
SCHYY,Sands China Ltd.,36.6,-2.72,-6.92,31602.0,57886.0,29.621,
GME,GameStop Corp.,21.25,-1.57,-6.88,4920000.0,5207000.0,6.472,
TXG,"10x Genomics, Inc.",45.37,-3.28,-6.74,901137.0,1350000.0,5.193,
TCEHY,Tencent Holdings Limited,49.01,-3.54,-6.74,3902000.0,3594000.0,472.522,18.22
XIACY,Xiaomi Corporation,8.01,-0.57,-6.7,38590.0,21084.0,40.032,66.71
BHC,Bausch Health Companies Inc.,7.82,-0.56,-6.68,3954000.0,5371000.0,2.83,11.17
WOLF,"Wolfspeed, Inc.",73.76,-5.16,-6.54,2073000.0,2702000.0,9.177,
CAJ,Canon Inc.,21.27,-1.45,-6.38,1977000.0,361173.0,21.6,13.05
TSLA,"Tesla, Inc.",166.66,-11.24,-6.32,228177000.0,137023000.0,526.271,46.42
MKSI,"MKS Instruments, Inc.",98.63,-6.61,-6.28,752210.0,839880.0,6.56,13.1
XPEV,XPeng Inc.,10.02,-0.67,-6.27,18919000.0,32616000.0,8.584,
YMM,Full Truck Alliance Co. Ltd.,8.16,-0.54,-6.21,8938000.0,7990000.0,9.045,10.6
DNA,"Ginkgo Bioworks Holdings, Inc.",1.82,-0.12,-6.19,20510000.0,23019000.0,3.737,
JD,"JD.com, Inc.",59.83,-3.91,-6.13,7386000.0,8756000.0,107.267,351.94
GTLB,GitLab Inc.,48.63,-3.17,-6.12,1377000.0,1987000.0,7.28,
MDB,"MongoDB, Inc.",210.41,-13.6,-6.07,1235000.0,2098000.0,14.578,
BABA,Alibaba Group Holding Limited,111.2,-7.18,-6.07,21371000.0,24693000.0,298.083,150.27
ARRY,"Array Technologies, Inc.",21.25,-1.37,-6.06,3322000.0,4123000.0,3.198,
PACB,"Pacific Biosciences of California, Inc.",11.07,-0.71,-6.03,5629000.0,4629000.0,2.503,
NET,"Cloudflare, Inc.",49.97,-3.14,-5.91,4561000.0,5341000.0,16.421,
NVDA,NVIDIA Corporation,191.62,-12.03,-5.91,48680000.0,46720000.0,477.517,51.39
RBLX,Roblox Corporation,35.53,-2.22,-5.88,8963000.0,14363000.0,21.347,
NPSNY,Naspers Limited,38.5,-2.4,-5.87,65440.0,116045.0,40.384,12.11
RNG,"RingCentral, Inc.",37.6,-2.34,-5.86,1054000.0,1958000.0,3.611,
SDRL,Seadrill Limited,40.53,-2.51,-5.83,361150.0,205516.0,2.026,1.2
CHWY,"Chewy, Inc.",43.26,-2.65,-5.77,4678000.0,3701000.0,18.314,
SHOP,Shopify Inc.,47.19,-2.89,-5.77,18572000.0,22139000.0,60.03,363.0
SE,Sea Limited,64.61,-3.94,-5.75,4299000.0,5832000.0,36.294,
VIR,"Vir Biotechnology, Inc.",29.08,-1.77,-5.74,915204.0,843513.0,3.871,3.41
LSPD,Lightspeed Commerce Inc.,17.32,-1.04,-5.66,921532.0,1204000.0,2.604,
ABNB,"Airbnb, Inc.",109.48,-6.46,-5.57,5451000.0,6306000.0,69.32,42.93
PR,Permian Resources Corporation,10.21,-0.6,-5.55,7082000.0,6069000.0,5.695,5.46
BILL,"Bill.com Holdings, Inc.",113.29,-6.62,-5.52,2635000.0,1985000.0,11.972,
WB,Weibo Corporation,22.97,-1.34,-5.51,1584000.0,1619000.0,5.434,76.57
IHS,IHS Holding Limited,7.55,-0.44,-5.51,222007.0,202111.0,2.504,125.83
AMLX,"Amylyx Pharmaceuticals, Inc.",38.68,-2.25,-5.5,781908.0,792306.0,2.563,
TDOC,"Teladoc Health, Inc.",27.85,-1.62,-5.5,4583000.0,4365000.0,4.51,
WXXWY,WuXi Biologics (Cayman) Inc.,17.0,-0.98,-5.45,92013.0,101198.0,36.154,62.96
NIO,NIO Inc.,12.02,-0.69,-5.43,54360000.0,55660000.0,20.08,
PAGS,PagSeguro Digital Ltd.,9.88,-0.56,-5.36,1995000.0,4194000.0,3.257,11.1
CRSP,CRISPR Therapeutics AG,49.96,-2.82,-5.34,1177000.0,1069000.0,3.912,13.29
ALBKY,Alpha Services and Holdings S.A.,0.2925,-0.0165,-5.34,76925.0,14478.0,2.905,29.25
PDCE,"PDC Energy, Inc.",65.92,-3.69,-5.3,506304.0,837380.0,6.074,3.4
VICR,Vicor Corporation,67.25,-3.76,-5.3,179239.0,225019.0,2.962,112.08
CIVI,"Civitas Resources, Inc.",64.43,-3.6,-5.29,649899.0,583018.0,5.484,4.16
TTD,"The Trade Desk, Inc.",49.22,-2.73,-5.26,3511000.0,4745000.0,24.094,615.25
SITM,SiTime Corporation,114.47,-6.31,-5.22,190807.0,267591.0,2.454,55.3
SAUHY,Straumann Holding AG,12.92,-0.71,-5.21,52763.0,108993.0,20.528,39.15
AFLYY,Air France-KLM SA,1.71,-0.093,-5.16,203088.0,67281.0,4.394,
MRVL,"Marvell Technology, Inc.",41.99,-2.26,-5.11,9553000.0,11507000.0,35.826,
FUTU,Futu Holdings Limited,51.43,-2.76,-5.09,2013000.0,3592000.0,7.221,23.92
BAP,Credicorp Ltd.,133.59,-7.14,-5.07,1104000.0,381034.0,10.625,9.32
TCOM,Trip.com Group Limited,37.45,-1.96,-4.97,5723000.0,6354000.0,24.458,
AETUF,ARC Resources Ltd.,11.5,-0.6,-4.96,102330.0,38791.0,7.335,4.51
CACC,Credit Acceptance Corporation,448.75,-23.4,-4.96,127953.0,125477.0,5.8,9.73
CRK,"Comstock Resources, Inc.",11.74,-0.61,-4.94,3151000.0,3685000.0,2.744,3.1
MSTR,MicroStrategy Incorporated,245.69,-12.67,-4.9,532759.0,690359.0,2.834,
LEGN,Legend Biotech Corporation,50.13,-2.58,-4.89,808746.0,679229.0,8.392,
STR,Sitio Royalties Corp.,26.25,-1.35,-4.89,694237.0,562755.0,4.078,23.65
CVI,"CVR Energy, Inc.",32.68,-1.68,-4.89,489642.0,771619.0,3.285,10.06
TRMLF,Tourmaline Oil Corp.,46.08,-2.37,-4.89,71571.0,41060.0,15.596,3.74
MELI,"MercadoLibre, Inc.",1161.8,-59.47,-4.87,724113.0,607545.0,58.433,210.85
CEG,Constellation Energy Corporation,82.4,-4.18,-4.83,3038000.0,1868000.0,26.946,38.33
STAA,STAAR Surgical Company,68.43,-3.47,-4.83,638969.0,786700.0,3.299,86.62
SQ,"Block, Inc.",79.79,-4.04,-4.82,10223000.0,12762000.0,47.72,
PNGAY,"Ping An Insurance (Group) Company of China, Ltd.",15.63,-0.79,-4.81,181357.0,334698.0,142.86,9.71
FSLR,"First Solar, Inc.",170.78,-8.57,-4.78,1470000.0,2898000.0,18.206,189.76
CYTK,"Cytokinetics, Incorporated",41.06,-2.06,-4.78,825867.0,1062000.0,3.886,
AHCHY,Anhui Conch Cement Company Limited,18.68,-0.93,-4.74,31332.0,34463.0,21.418,5.77
AVDX,"AvidXchange Holdings, Inc.",10.86,-0.54,-4.74,1265000.0,1386000.0,2.158,
MQ,"Marqeta, Inc.",6.44,-0.32,-4.73,6122000.0,5063000.0,3.51,
DQ,Daqo New Energy Corp.,43.53,-2.14,-4.69,858029.0,1265000.0,3.264,2.1
ZLAB,Zai Lab Limited,42.78,-2.1,-4.68,756816.0,743511.0,4.27,
PRMRF,Paramount Resources Ltd.,22.58,-1.1,-4.66,35075.0,52432.0,3.196,8.43
PATH,UiPath Inc.,14.57,-0.71,-4.65,3684000.0,6135000.0,8.055,
PCOR,"Procore Technologies, Inc.",54.67,-2.66,-4.64,491881.0,669955.0,7.545,
GGAL,Grupo Financiero Galicia S.A.,12.63,-0.61,-4.61,1164000.0,673778.0,4.618,11.59
SCBFY,Standard Chartered PLC,17.05,-0.82,-4.59,21155.0,55186.0,24.678,10.79
SHLS,"Shoals Technologies Group, Inc.",26.43,-1.27,-4.58,2713000.0,2834000.0,3.053,240.27
AA,Alcoa Corporation,50.34,-2.41,-4.57,4328000.0,5186000.0,8.909,9.79
OVV,Ovintiv Inc.,48.99,-2.33,-4.54,2496000.0,3427000.0,12.162,3.49
CSUAY,China Shenhua Energy Company Limited,12.15,-0.58,-4.53,55320.0,25329.0,76.898,5.96
CLDX,"Celldex Therapeutics, Inc.",44.16,-2.09,-4.52,326193.0,494126.0,2.08,
DVN,Devon Energy Corporation,62.34,-2.93,-4.49,7871000.0,9397000.0,40.752,6.55
MRNA,"Moderna, Inc.",180.87,-8.48,-4.48,3099000.0,5162000.0,69.487,6.64
TEAM,Atlassian Corporation,156.94,-7.31,-4.45,2485000.0,3640000.0,40.101,
SABR,Sabre Corporation,6.71,-0.31,-4.42,6026000.0,6832000.0,2.203,
MTDR,Matador Resources Company,64.32,-2.96,-4.4,963674.0,990504.0,7.6,6.56
DDOG,"Datadog, Inc.",73.84,-3.39,-4.39,4397000.0,4699000.0,23.449,7384.0
GM,General Motors Company,36.29,-1.66,-4.37,23134000.0,13286000.0,51.557,6.17
ENTG,"Entegris, Inc.",77.31,-3.51,-4.34,1386000.0,1946000.0,11.522,39.65
PPC,Pilgrim's Pride Corporation,23.79,-1.08,-4.34,907608.0,753173.0,5.626,6.21
DNLI,Denali Therapeutics Inc.,30.11,-1.36,-4.32,674693.0,661952.0,4.089,
MRO,Marathon Oil Corporation,27.09,-1.22,-4.31,8095000.000000001,10675000.0,17.152,5.2
SHZHY,Shenzhou International Group Holdings Limited,12.97,-0.58,-4.28,36488.0,409083.0,19.683,38.15
GOL,Gol Linhas Aéreas Inteligentes S.A.,2.92,-0.13,-4.26,1231000.0,1465000.0,4.792,
OMCL,"Omnicell, Inc.",55.09,-2.45,-4.26,496813.0,726295.0,2.46,53.49
RLAY,"Relay Therapeutics, Inc.",20.95,-0.93,-4.25,1325000.0,1334000.0,2.533,
RLX,RLX Technology Inc.,2.48,-0.11,-4.25,7778000.0,15237000.0,3.839,10.78
CIOXY,Cielo S.A.,0.95,-0.042,-4.23,101767.0,27775.0,2.689,9.5
PBF,PBF Energy Inc.,41.35,-1.82,-4.22,2120000.0,3587000.0,5.767,2.13
CPE,Callon Petroleum Company,41.45,-1.82,-4.21,680448.0,1232000.0,2.554,1.98
RBC,RBC Bearings Incorporated,237.02,-10.37,-4.19,205826.0,137037.0,6.878,66.95
RYAAY,Ryanair Holdings plc,91.68,-4.01,-4.19,480482.0,359837.0,20.879,17.87
ESMT,"EngageSmart, Inc.",19.47,-0.85,-4.18,282495.0,451667.0,3.222,243.38
EDU,New Oriental Education & Technology Group Inc.,42.12,-1.81,-4.12,2144000.0,2656000.0,7.242,
MPWR,"Monolithic Power Systems, Inc.",407.62,-17.45,-4.11,635017.0,588704.0,19.134,50.32
ENOV,Enovis Corporation,60.08,-2.56,-4.09,505023.0,356908.0,3.253,15.52
SNOW,Snowflake Inc.,152.92,-6.44,-4.04,4170000.0,5538000.0,49.179,
CVCO,"Cavco Industries, Inc.",259.67,-10.93,-4.04,86881.0,85009.0,2.313,8.78
BLD,TopBuild Corp.,189.43,-7.97,-4.04,182861.0,342488.0,6.057,12.17
IRTC,"iRhythm Technologies, Inc.",96.26,-4.05,-4.04,191211.0,360975.0,2.898,
TME,Tencent Music Entertainment Group,8.32,-0.35,-4.04,8415000.0,12430000.0,14.689,29.71
NTRA,"Natera, Inc.",41.98,-1.76,-4.02,895316.0,1677000.0,4.577,
PCVX,"Vaxcyte, Inc.",44.32,-1.85,-4.01,437352.0,837831.0,3.5,
VRNS,"Varonis Systems, Inc.",25.66,-1.07,-4.0,882039.0,1617000.0,2.828,
TWLO,Twilio Inc.,57.98,-2.41,-3.99,2825000.0,4907000.0,10.688,
IBP,"Installed Building Products, Inc.",103.84,-4.31,-3.99,134814.0,202681.0,2.97,16.43
LGGNF,Legal & General Group Plc,3.14,-0.13,-3.98,25744.0,35193.0,18.756,7.48
HPK,"HighPeak Energy, Inc.",28.12,-1.16,-3.96,123321.0,231409.0,3.182,15.98
CHRD,Chord Energy Corporation,140.3,-5.78,-3.96,273826.0,369301.0,5.837,3.04
MEDP,"Medpace Holdings, Inc.",214.84,-8.84,-3.95,344864.0,279027.0,6.682,33.73
CVT,Cvent Holding Corp.,6.57,-0.27,-3.95,339436.0,488645.0,3.206,
MLI,"Mueller Industries, Inc.",63.07,-2.59,-3.94,387758.0,302832.0,3.586,5.54
HSHCY,"Haier Smart Home Co., Ltd.",14.97,-0.61,-3.92,33440.0,196886.0,34.374,16.27
AMD,"Advanced Micro Devices, Inc.",72.45,-2.95,-3.91,47531000.0,63377000.0,116.815,44.18
IMCR,Immunocore Holdings plc,58.32,-2.37,-3.91,345218.0,373147.0,2.794,
WAL,Western Alliance Bancorporation,71.46,-2.9,-3.9,1380000.0,869755.0,7.782,7.37
LYFT,"Lyft, Inc.",15.55,-0.63,-3.89,9986000.0,15748000.0,5.613,
SBNY,Signature Bank,122.44,-4.95,-3.89,994463.0,1266000.0,7.705,5.9
JBSAY,JBS S.A.,8.18,-0.33,-3.88,235727.0,277985.0,9.209,2.46
GNRC,Generac Holdings Inc.,113.14,-4.56,-3.87,1239000.0,1884000.0,7.168,16.09
XRX,Xerox Holdings Corporation,16.17,-0.65,-3.86,2158000.0,1446000.0,2.519,
SLAB,Silicon Laboratories Inc.,152.31,-6.12,-3.86,244880.0,352745.0,5.069,81.45
ZS,"Zscaler, Inc.",122.6,-4.92,-3.86,2606000.0,2664000.0,17.68,
SPT,"Sprout Social, Inc.",63.1,-2.53,-3.85,298850.0,619429.0,3.46,
BMA,Banco Macro S.A.,20.84,-0.83,-3.83,257724.0,258111.0,2.73,10.97
AMAT,"Applied Materials, Inc.",108.2,-4.3,-3.82,7099000.0,6804000.0,91.221,14.54
FTCH,Farfetch Limited,6.84,-0.27,-3.8,18119000.0,17089000.0,2.608,
GT,The Goodyear Tire & Rubber Company,10.68,-0.42,-3.78,6088000.0,4286000.0,3.021,3.52
CHPT,"ChargePoint Holdings, Inc.",11.7,-0.46,-3.78,8797000.0,9677000.0,3.998,
PRTA,Prothena Corporation plc,54.96,-2.16,-3.78,306848.0,571506.0,2.837,37.39
SAM,"The Boston Beer Company, Inc.",377.47,-14.82,-3.78,120637.0,121537.0,4.641,172.36
SIMO,Silicon Motion Technology Corporation,64.48,-2.53,-3.78,478002.0,274783.0,2.131,10.43
FRPT,"Freshpet, Inc.",61.84,-2.42,-3.77,728463.0,598877.0,2.97,
SKY,Skyline Champion Corporation,56.26,-2.2,-3.76,278906.0,388954.0,3.203,7.78
AR,Antero Resources Corporation,28.18,-1.1,-3.76,5265000.0,5864000.0,8.458,4.36
TEO,Telecom Argentina S.A.,6.19,-0.24,-3.73,89045.0,145439.0,3.824,9.67
FANG,"Diamondback Energy, Inc.",145.34,-5.62,-3.72,2397000.0,2542000.0,26.44,5.9
JNJ,Johnson & Johnson,162.0,-6.23,-3.7,23177000.0,6583000.0,423.546,24.07
SGML,Sigma Lithium Corporation,29.56,-1.13,-3.68,368347.0,648765.0,3.06,
FRSH,Freshworks Inc.,16.27,-0.62,-3.67,1867000.0,1382000.0,4.382,1.39
CS,Credit Suisse Group AG,3.43,-0.13,-3.65,19975000.0,20065000.0,13.588,
SMAR,Smartsheet Inc.,41.78,-1.58,-3.64,733155.0,1470000.0,5.487,
ROKU,"Roku, Inc.",54.0,-2.04,-3.64,6749000.0,7719000.0,7.521,45.76
ELAN,Elanco Animal Health Incorporated,13.55,-0.51,-3.63,7258000.0,7124000.0,6.425,
NTLA,"Intellia Therapeutics, Inc.",40.12,-1.51,-3.63,1285000.0,1184000.0,3.459,
NVMI,Nova Ltd.,89.62,-3.37,-3.62,59559.0,115573.0,2.573,22.86
OXY,Occidental Petroleum Corporation,64.13,-2.41,-3.62,9290000.0,12601000.0,58.289,5.32
ICL,ICL Group Ltd,7.72,-0.29,-3.62,1982000.0,1315000.0,9.952,4.74
CUK,Carnival Corporation & plc,9.59,-0.36,-3.62,1820000.0,2135000.0,12.468,
HGTY,"Hagerty, Inc.",9.64,-0.36,-3.6,71776.0,183370.0,5.642,
ON,ON Semiconductor Corporation,71.02,-2.65,-3.6,4782000.0,6123000.0,30.711,18.45
SLM,SLM Corporation,16.97,-0.63,-3.58,912783.0,1370000.0,4.246,5.56
YY,JOYY Inc.,36.13,-1.34,-3.58,378987.0,665595.0,2.56,5.12
ODFL,"Old Dominion Freight Line, Inc.",321.88,-11.91,-3.57,799572.0,796422.0,35.562,27.58
TCN,Tricon Residential Inc.,8.41,-0.31,-3.56,557992.0,987760.0,2.302,3.38
WBD,"Warner Bros. Discovery, Inc.",14.38,-0.53,-3.55,18746000.0,29707000.0,34.92,7.94
HKXCY,Hong Kong Exchanges and Clearing Limited,45.9,-1.69,-3.55,28772.0,120736.0,58.413,46.84
NOW,"ServiceNow, Inc.",442.57,-16.29,-3.55,2285000.0,1599000.0,89.399,269.86
PUK,Prudential plc,33.0,-1.21,-3.54,828844.0,717504.0,45.369,35.48
DASH,"DoorDash, Inc.",56.56,-2.07,-3.53,3344000.0,5162000.0,21.958,
SM,SM Energy Company,31.98,-1.17,-3.53,925976.0,1642000.0,3.927,3.06
