Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap(Billions),PE Ratio (TTM)
WFC,Wells Fargo & Company,46.12,0.31,0.68,15988000.0,18590000.0,176.815,14.69
KEY,KeyCorp,18.99,0.26,1.39,17535000.0,10836000.0,17.724,9.89
BABA,Alibaba Group Holding Limited,118.38,-2.19,-1.82,17056000.0,24804000.0,313.416,155.76
LUMN,"Lumen Technologies, Inc.",5.29,0.15,2.92,16454000.0,24335000.0,5.473,2.73
VZ,Verizon Communications Inc.,40.64,0.37,0.92,17019000.0,23937000.0,170.681,8.03
PTON,"Peloton Interactive, Inc.",12.65,0.85,7.2,16951000.0,12077000.0,4.302,
SWN,Southwestern Energy Company,5.56,0.0,0.0,17220000.0,23122000.0,6.136,2.34
ET,Energy Transfer LP,13.36,-0.14,-1.04,15925000.0,14380000.0,41.262,9.97
C,Citigroup Inc.,51.86,-0.33,-0.63,18110000.0,17798000.0,100.445,7.29
MU,"Micron Technology, Inc.",63.87,1.07,1.7,15896000.0,15476000.0,69.694,11.55
DKNG,DraftKings Inc.,15.04,0.74,5.17,15644000.0,15675000.0,6.751,
SQ,"Block, Inc.",83.83,2.64,3.25,14792000.0,12718000.0,50.136,
IQ,"iQIYI, Inc.",6.24,-0.16,-2.5,15808000.0,19645000.0,5.905,
MPW,"Medical Properties Trust, Inc.",13.06,0.48,3.82,14866000.0,13197000.0,7.81,6.25
CHPT,"ChargePoint Holdings, Inc.",12.16,0.86,7.61,15441000.0,9571000.0,4.155,
XOM,Exxon Mobil Corporation,115.61,-2.15,-1.83,15104000.0,17317000.0,476.116,9.44
JBLU,JetBlue Airways Corporation,7.97,-0.38,-4.55,14351000.0,9592000.0,2.581,
ABEV,Ambev S.A.,2.65,-0.03,-1.12,14007000.0,27069000.0,42.617,16.56
AXP,American Express Company,172.31,16.43,10.54,13874000.0,2799000.0,128.756,17.28
U,Unity Software Inc.,36.29,2.12,6.2,14301000.0,12472000.0,14.626,
TSM,Taiwan Semiconductor Manufacturing Company Limited,93.3,-0.15,-0.16,13510000.0,15125000.0,483.854,14.42
CSCO,"Cisco Systems, Inc.",48.51,0.17,0.35,13415000.0,18264000.0,199.284,17.51
IBN,ICICI Bank Limited,20.11,-0.75,-3.6,13231000.0,8241000.0,70.162,18.97
NEE,"NextEra Energy, Inc.",75.58,-0.82,-1.07,13239000.0,6686000.0,150.19,36.16
RBLX,Roblox Corporation,37.75,1.78,4.95,12944000.0,14385000.0,22.681,
LYFT,"Lyft, Inc.",16.18,0.82,5.34,12648000.0,15800000.0,5.84,
PARA,Paramount Global,23.07,0.66,2.95,12597000.0,12894000.0,15.127,5.26
DIDIY,DiDi Global Inc.,4.28,-0.03,-0.7,12492000.0,14450000.0,20.775,
HOOD,"Robinhood Markets, Inc.",10.39,0.75,7.78,12395000.0,10048000.0,8.683,
PAA,"Plains All American Pipeline, L.P.",12.96,0.18,1.41,12357000.0,4765000.0,9.05,8.94
CL,Colgate-Palmolive Company,71.59,-3.94,-5.22,13353000.0,3783000.0,59.793,31.26
NCLH,Norwegian Cruise Line Holdings Ltd.,15.01,-0.19,-1.25,12074000.0,14923000.0,6.325,
HBAN,Huntington Bancshares Incorporated,15.01,0.09,0.6,11922000.0,15050000.0,21.66,10.35
KMI,"Kinder Morgan, Inc.",18.66,0.05,0.27,12764000.0,14346000.0,41.943,16.66
QS,QuantumScape Corporation,8.72,0.58,7.13,11888000.0,7390000.0,3.802,
GME,GameStop Corp.,22.82,2.81,14.04,11679000.0,5096000.0,6.95,
MQ,"Marqeta, Inc.",6.76,-0.28,-3.98,11487000.0,4956000.0,3.685,
SNOW,Snowflake Inc.,159.36,6.91,4.53,7886000.0,5439000.0,51.25,
AGNC,AGNC Investment Corp.,11.68,0.18,1.57,11343000.0,11530000.0,6.677,
KO,The Coca-Cola Company,60.49,-0.32,-0.53,14035000.0,12444000.0,261.59,26.53
LI,Li Auto Inc.,24.97,-0.25,-0.99,10962000.0,11709000.0,24.365,2497.0
PYPL,"PayPal Holdings, Inc.",81.83,1.02,1.26,10883000.0,15089000.0,93.289,41.75
FCX,Freeport-McMoRan Inc.,44.82,-0.63,-1.39,10867000.0,13378000.0,64.063,18.75
W,Wayfair Inc.,63.74,7.54,13.42,10519000.0,5453000.0,6.828,
SIRI,Sirius XM Holdings Inc.,5.92,0.02,0.34,10857000.0,14060000.0,23.026,20.41
KGC,Kinross Gold Corporation,4.79,-0.06,-1.24,10812000.0,16588999.999999998,6.157,19.16
EPD,Enterprise Products Partners L.P.,26.53,0.21,0.8,5980000.0,5404000.0,57.718,11.48
CHWY,"Chewy, Inc.",45.91,1.94,4.41,10470000.0,3585000.0,19.436,
RLX,RLX Technology Inc.,2.59,-0.09,-3.36,10510000.0,15316000.0,4.009,11.26
HAL,Halliburton Company,40.52,-0.48,-1.17,10388000.0,9197000.0,36.794,23.29
KOS,Kosmos Energy Ltd.,8.12,-0.03,-0.37,10261000.0,5417000.0,3.702,8.12
MUFG,"Mitsubishi UFJ Financial Group, Inc.",7.54,0.12,1.62,9707000.0,4493000.0,96.988,21.54
ERIC,Telefonaktiebolaget LM Ericsson (publ),5.82,-0.05,-0.85,9869000.0,10402000.0,19.844,10.58
VTRS,Viatris Inc.,11.89,0.25,2.15,9864000.0,9435000.0,14.419,18.02
AUY,Yamana Gold Inc.,6.09,-0.06,-0.98,9850000.0,19642000.0,5.853,22.56
PCG,PG&E Corporation,16.06,0.21,1.32,9554000.0,15325000.0,34.091,19.35
ABNB,"Airbnb, Inc.",115.94,6.52,5.96,9548000.0,6252000.0,73.411,45.47
V,Visa Inc.,231.44,6.73,2.99,10670000.0,6710000.0,490.102,33.06
LAZR,"Luminar Technologies, Inc.",6.78,0.43,6.77,9454000.0,7255000.0,2.459,
HPE,Hewlett Packard Enterprise Company,16.14,-0.08,-0.49,9204000.0,13791000.0,20.689,24.45
ELAN,Elanco Animal Health Incorporated,14.06,0.18,1.3,8138999.999999999,7088000.0,6.667,
MRO,Marathon Oil Corporation,28.31,-0.45,-1.56,9168000.0,10698000.0,17.979,5.43
PINS,"Pinterest, Inc.",26.74,0.37,1.4,9235000.0,11287000.0,18.136,297.11
LVS,Las Vegas Sands Corp.,58.92,0.55,0.94,9270000.0,5662000.0,45.025,24.37
MO,"Altria Group, Inc.",44.14,-0.15,-0.34,8924000.0,7616000.0,79.106,17.18
CVE,Cenovus Energy Inc.,20.4,0.24,1.19,7509000.0,6354000.0,39.145,10.46
CRM,"Salesforce, Inc.",164.52,-0.57,-0.35,9864000.0,9947000.0,164.52,632.77
DIS,The Walt Disney Company,109.54,-0.16,-0.15,10193000.0,15663000.0,200.105,61.54
OXY,Occidental Petroleum Corporation,66.54,-0.55,-0.82,8714000.0,12665000.0,60.479,5.52
NET,"Cloudflare, Inc.",53.11,3.59,7.25,8638000.0,5285000.0,17.453,
AMAT,"Applied Materials, Inc.",112.5,-3.08,-2.66,8706000.0,6772000.0,94.846,15.12
BP,BP p.l.c.,36.32,0.07,0.19,8426000.0,8310000.000000001,109.547,
CLF,Cleveland-Cliffs Inc.,21.62,0.34,1.6,8176000.0,12594000.0,11.141,4.56
ROKU,"Roku, Inc.",56.04,3.46,6.58,8294000.000000001,7710000.0,7.805,47.49
HL,Hecla Mining Company,6.24,-0.13,-2.04,8151999.999999999,9140000.0,3.783,208.0
LUV,Southwest Airlines Co.,36.24,0.54,1.51,8032999.999999999,6459000.0,21.518,28.09
CFLT,"Confluent, Inc.",23.49,1.23,5.53,8156000.000000001,3103000.0,6.728,
IBM,International Business Machines Corporation,134.39,-0.06,-0.04,7899000.0,4497000.0,120.456,22.07
FTI,TechnipFMC plc,13.75,-0.16,-1.15,8009000.0,6747000.0,6.139,
MS,Morgan Stanley,96.86,0.36,0.37,7905000.0,7230000.0,162.241,15.75
BTG,B2Gold Corp.,4.03,-0.07,-1.71,7950000.0,10060000.0,4.331,18.32
MRVL,"Marvell Technology, Inc.",44.25,-0.14,-0.32,7953000.0,11566000.0,37.754,
PR,Permian Resources Corporation,10.81,-0.19,-1.73,7947000.0,6038000.0,6.03,5.69
GE,General Electric Company,83.23,2.09,2.58,7582000.0,8064000.0,90.943,157.04
MRK,"Merck & Co., Inc.",105.38,-1.49,-1.39,7782000.0,9185000.0,267.18,17.48
TAL,TAL Education Group,7.45,-0.13,-1.72,7663000.0,10038000.0,4.834,
TEVA,Teva Pharmaceutical Industries Limited,10.38,0.11,1.07,7677000.0,10015000.0,11.528,
SLB,Schlumberger Limited,56.97,-0.5,-0.87,7666000.0,11500000.0,80.908,23.84
IVZ,Invesco Ltd.,18.3,-0.17,-0.92,7503000.0,4908000.0,8.323,12.28
CCJ,Cameco Corporation,27.63,0.64,2.37,7588000.0,4374000.0,11.95,125.59
JPM,JPMorgan Chase & Co.,140.32,0.34,0.24,7446000.0,10485000.0,411.741,11.61
CVS,CVS Health Corporation,87.78,0.12,0.14,7370000.0,7311000.0,115.34,37.04
BK,The Bank of New York Mellon Corporation,50.06,-0.55,-1.09,6022000.0,4957000.0,40.471,17.26
DDOG,"Datadog, Inc.",77.23,1.23,1.62,7447000.0,4653000.0,24.525,7723.0
PBR-A,Petróleo Brasileiro S.A. - Petrobras,10.03,-0.29,-2.81,7300000.0,14309000.0,71.324,1.92
BSX,Boston Scientific Corporation,45.91,-0.44,-0.95,7207000.0,6247000.0,65.757,111.98
AMCR,Amcor plc,11.95,0.12,1.01,7004000.0,7378000.0,17.794,21.73
DAL,"Delta Air Lines, Inc.",38.73,-0.49,-1.25,7185000.0,9989000.0,24.833,18.89
DVN,Devon Energy Corporation,65.27,-0.45,-0.68,7124000.0,9434000.0,42.667,6.86
MAT,"Mattel, Inc.",20.16,-0.14,-0.69,7121000.0,3632000.0,7.145,11.93
MDLZ,"Mondelez International, Inc.",64.72,0.2,0.31,7141000.0,5858000.0,88.383,28.76
HAS,"Hasbro, Inc.",58.61,-5.17,-8.11,7006000.0,1617000.0,8.095,19.67
CNX,CNX Resources Corporation,16.53,0.31,1.91,6920000.0,2845000.0,2.983,
HPQ,HP Inc.,29.23,0.22,0.76,6612000.0,7226000.0,28.708,9.58
GGB,Gerdau S.A.,6.35,-0.2,-3.05,6899000.0,13043000.0,10.847,3.99
GT,The Goodyear Tire & Rubber Company,11.1,-0.42,-3.65,6911000.0,4243000.0,3.14,3.48
FLEX,Flex Ltd.,23.54,-0.39,-1.63,7466000.0,4509000.0,10.659,13.69
PG,The Procter & Gamble Company,140.57,-0.58,-0.41,6867000.0,6699000.0,331.624,24.66
SBUX,Starbucks Corporation,109.02,0.26,0.24,6851000.0,6817000.0,125.133,38.52
HBI,Hanesbrands Inc.,8.12,0.24,3.05,6693000.0,9990000.0,2.833,8.04
TME,Tencent Music Entertainment Group,8.67,-0.33,-3.67,6696000.0,12524000.0,14.696,29.9
DOW,Dow Inc.,58.97,0.85,1.46,6602000.0,5182000.0,41.501,7.6
PATH,UiPath Inc.,15.28,0.72,4.95,6621000.0,6126000.0,8.447,
NFLX,"Netflix, Inc.",360.77,-4.1,-1.12,6704000.0,9585000.0,160.55,36.55
QCOM,QUALCOMM Incorporated,133.4,-0.56,-0.42,6582000.0,8438000.0,149.033,11.69
USB,U.S. Bancorp,48.86,0.16,0.33,6409000.0,9992000.0,74.805,13.24
UAL,"United Airlines Holdings, Inc.",48.73,-0.72,-1.46,6500000.0,8540000.0,15.931,22.25
BB,BlackBerry Limited,4.37,0.15,3.55,6430000.0,7059000.0,2.536,
NYCB,"New York Community Bancorp, Inc.",9.88,0.05,0.51,6353000.0,11635000.0,6.73,7.84
WMB,"The Williams Companies, Inc.",31.51,0.08,0.25,5686000.0,6444000.0,38.39,19.21
RUN,Sunrun Inc.,25.46,1.29,5.34,6368000.0,7038000.0,5.426,74.88
KDP,Keurig Dr Pepper Inc.,34.7,-0.23,-0.66,6367000.0,7206000.0,49.144,27.11
YMM,Full Truck Alliance Co. Ltd.,8.7,-0.15,-1.69,6224000.0,8019000.0,9.643,11.3
XM,Qualtrics International Inc.,15.43,0.53,3.56,6236000.0,1863000.0,9.163,
PSNY,Polestar Automotive Holding UK PLC,6.08,0.24,4.11,6116000.0,2794000.0,12.825,3.3
CRWD,"CrowdStrike Holdings, Inc.",104.35,-0.12,-0.11,6096000.0,5371000.0,24.459,
TXN,Texas Instruments Incorporated,175.24,1.14,0.65,6075000.0,5375000.0,158.767,18.62
JNJ,Johnson & Johnson,168.23,-0.66,-0.39,5878000.0,6592000.0,439.834,25.0
STM,STMicroelectronics N.V.,47.79,1.1,2.36,5989000.0,3306000.0,43.17,12.99
AVTR,"Avantor, Inc.",24.1,0.28,1.18,5781000.0,5854000.0,16.248,25.91
AG,First Majestic Silver Corp.,7.96,-0.23,-2.81,5970000.0,6335000.0,2.171,3980.0
BEN,"Franklin Resources, Inc.",30.72,0.43,1.42,5907000.0,3487000.0,15.368,12.14
UAA,"Under Armour, Inc.",12.2,0.35,2.95,5863000.0,8278000.000000001,5.187,25.42
PDD,Pinduoduo Inc.,104.68,0.02,0.02,5903000.0,10767000.0,132.356,32.61
RITM,Rithm Capital Corp.,9.33,0.02,0.21,5738000.0,4745000.0,4.42,4.78
CX,"CEMEX, S.A.B. de C.V.",5.37,0.05,0.94,5849000.0,4539000.0,7.78,1.35
NEM,Newmont Corporation,53.32,-0.81,-1.5,5580000.0,7226000.0,42.322,43.7
ORCL,Oracle Corporation,88.99,-0.84,-0.94,5386000.0,7428000.0,239.939,27.98
JD,"JD.com, Inc.",63.74,0.63,1.0,5667000.0,8808000.0,112.683,374.94
PSTG,"Pure Storage, Inc.",28.3,0.06,0.21,5466000.0,4067999.9999999995,8.563,471.67
NLY,"Annaly Capital Management, Inc.",23.34,0.55,2.41,5501000.0,6806000.0,10.92,3.11
CPG,Crescent Point Energy Corp.,7.48,-0.01,-0.13,5643000.0,6755000.0,4.137,2.76
M,"Macy's, Inc.",23.08,-0.39,-1.66,5487000.0,9955000.0,6.257,4.84
GFI,Gold Fields Limited,11.8,-0.47,-3.83,5596000.0,9844000.0,10.517,11.68
SPWR,SunPower Corporation,16.97,0.88,5.47,5571000.0,3733000.0,2.956,32.63
TOST,"Toast, Inc.",22.77,0.33,1.47,5521000.0,5600000.0,11.857,
SJI,"South Jersey Industries, Inc.",36.11,0.0,0.0,5610000.0,2325000.0,4.422,27.15
PACB,"Pacific Biosciences of California, Inc.",11.78,-0.21,-1.75,5770000.0,4609000.0,2.664,
PEP,"PepsiCo, Inc.",169.62,-0.6,-0.35,5451000.0,4598000.0,233.687,24.27
HLN,Haleon plc,8.03,0.05,0.63,5436000.0,6658000.0,37.077,21.13
