Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap(Billions),PE Ratio (TTM)
DNA,"Ginkgo Bioworks Holdings, Inc.",1.82,-0.12,-6.19,20510000.0,23019000.0,3.737,
GM,General Motors Company,36.29,-1.66,-4.37,23134000.0,13286000.0,51.557,6.17
MSFT,Microsoft Corporation,242.71,-5.45,-2.2,25712000.0,30306000.0,1807.0,26.97
WFC,Wells Fargo & Company,46.29,0.17,0.37,18353000.0,18583000.0,177.467,14.74
XPEV,XPeng Inc.,10.02,-0.67,-6.27,18919000.0,32616000.0,8.584,
WBD,"Warner Bros. Discovery, Inc.",14.38,-0.53,-3.55,18746000.0,29707000.0,34.92,7.94
SHOP,Shopify Inc.,47.19,-2.89,-5.77,18572000.0,22139000.0,60.03,363.0
GOOG,Alphabet Inc.,97.95,-2.76,-2.74,23815000.0,26414000.0,1259.0,18.69
VALE,Vale S.A.,18.51,-0.15,-0.8,18479000.0,29922000.0,88.798,4.77
VZ,Verizon Communications Inc.,41.05,0.41,1.01,20780000.0,23828000.0,172.403,8.11
FTCH,Farfetch Limited,6.84,-0.27,-3.8,18119000.0,17089000.0,2.608,
NU,Nu Holdings Ltd.,4.4,0.03,0.69,18062000.0,27991000.0,20.616,
PTON,"Peloton Interactive, Inc.",12.5,-0.15,-1.19,18058000.0,12157000.0,4.251,
UBER,"Uber Technologies, Inc.",29.63,-0.73,-2.4,17806000.0,21884000.0,59.094,
NOK,Nokia Oyj,4.74,0.0318,0.68,17895000.0,19815000.0,26.818,5.78
DV,"DoubleVerify Holdings, Inc.",26.95,-0.65,-2.36,13917000.0,1134000.0,4.443,77.0
ABEV,Ambev S.A.,2.62,-0.03,-1.13,16739999.999999998,26856000.0,42.135,16.38
MU,"Micron Technology, Inc.",61.71,-2.16,-3.38,16120999.999999998,15483000.0,67.337,11.16
KO,The Coca-Cola Company,60.64,0.15,0.25,15627000.0,12471000.0,262.238,26.6
AFRM,"Affirm Holdings, Inc.",15.1,-1.14,-7.02,15491000.0,16626999.999999998,4.381,
GRAB,Grab Holdings Limited,3.71,0.0,0.0,15385000.0,16976000.0,14.288,
CMCSA,Comcast Corporation,39.24,-0.36,-0.91,17697000.0,23474000.0,169.651,32.43
COIN,"Coinbase Global, Inc.",56.16,-5.21,-8.49,14494000.0,16225000.000000002,14.708,5.74
XOM,Exxon Mobil Corporation,113.56,-2.05,-1.77,18507000.0,17282000.0,467.673,9.27
AGNC,AGNC Investment Corp.,11.28,-0.28,-2.42,14118000.0,11527000.0,6.448,
PLUG,Plug Power Inc.,15.71,-0.15,-0.95,14378000.0,17205000.0,9.157,
CSX,CSX Corporation,29.88,-0.2,-0.66,13633000.0,13670000.0,62.82,15.32
GOLD,Barrick Gold Corporation,19.48,-0.19,-0.97,13979000.0,20236000.0,34.325,18.21
KMI,"Kinder Morgan, Inc.",18.04,-0.34,-1.86,12810000.0,14326000.0,40.549,16.11
TSM,Taiwan Semiconductor Manufacturing Company Limited,93.13,-0.17,-0.18,13874000.0,15101000.0,482.972,14.37
SCHW,The Charles Schwab Corporation,75.5,0.81,1.08,14494000.0,7619000.0,140.939,21.57
KGC,Kinross Gold Corporation,4.63,-0.16,-3.34,12418000.0,16494000.0,5.951,18.52
BTG,B2Gold Corp.,3.94,-0.09,-2.23,12202000.0,10026000.0,4.252,17.91
DIDIY,DiDi Global Inc.,4.26,-0.02,-0.47,11667000.0,14418000.0,20.678,
DKNG,DraftKings Inc.,14.65,-0.39,-2.59,11600000.0,15674000.0,6.576,
NCLH,Norwegian Cruise Line Holdings Ltd.,14.84,-0.17,-1.13,11608000.0,14879000.0,6.254,
C,Citigroup Inc.,51.75,-0.11,-0.21,10178000.0,17806000.0,100.232,7.28
ERIC,Telefonaktiebolaget LM Ericsson (publ),5.75,-0.07,-1.2,10642000.0,10393000.0,19.585,10.45
NEE,"NextEra Energy, Inc.",75.05,-0.53,-0.7,10539000.0,6794000.0,149.136,35.91
CLVT,Clarivate Plc,11.05,0.05,0.45,7012000.0,7289000.0,7.45,
NYCB,"New York Community Bancorp, Inc.",9.67,-0.21,-2.13,10213000.0,11550000.0,6.587,7.67
SQ,"Block, Inc.",79.79,-4.04,-4.82,10223000.0,12762000.0,47.72,
MPW,"Medical Properties Trust, Inc.",12.76,-0.3,-2.3,10043000.0,13230000.0,7.63,6.11
UMC,United Microelectronics Corporation,7.92,0.08,1.02,10122000.0,8732000.0,19.771,7.54
PDD,Pinduoduo Inc.,97.15,-7.53,-7.19,10082000.0,10687000.0,122.835,30.26
KOS,Kosmos Energy Ltd.,7.92,-0.2,-2.46,9815000.0,5497000.0,3.611,8.25
LYFT,"Lyft, Inc.",15.55,-0.63,-3.89,9986000.0,15748000.0,5.613,
SIRI,Sirius XM Holdings Inc.,5.87,-0.05,-0.84,9961000.0,14007000.0,22.832,20.24
CVX,Chevron Corporation,174.2,-5.25,-2.93,11422000.0,8039000.0,336.84,9.91
BILI,Bilibili Inc.,25.32,-2.46,-8.86,9977000.0,12202000.0,9.695,
CSCO,"Cisco Systems, Inc.",48.22,-0.29,-0.6,16739999.999999998,18184000.0,198.093,17.41
KEY,KeyCorp,18.76,-0.23,-1.21,9480000.0,10955000.0,17.509,9.77
PYPL,"PayPal Holdings, Inc.",79.64,-2.19,-2.68,9671000.0,15020000.0,90.792,39.04
MRVL,"Marvell Technology, Inc.",41.99,-2.26,-5.11,9553000.0,11507000.0,35.826,
HBAN,Huntington Bancshares Incorporated,14.84,-0.17,-1.13,9499000.0,14999000.0,21.415,10.23
OXY,Occidental Petroleum Corporation,64.13,-2.41,-3.62,9290000.0,12601000.0,58.289,5.32
BB,BlackBerry Limited,4.22,-0.15,-3.43,9372000.0,7049000.0,2.457,
U,Unity Software Inc.,33.43,-2.86,-7.88,9596000.0,12503000.0,13.474,
AUY,Yamana Gold Inc.,6.0,-0.09,-1.48,8978000.0,19482000.0,5.766,22.22
AXP,American Express Company,172.66,0.35,0.2,10198000.0,2983000.0,128.286,17.53
LAZR,"Luminar Technologies, Inc.",6.2,-0.58,-8.55,9093000.0,7291000.0,2.249,
HPE,Hewlett Packard Enterprise Company,16.01,-0.13,-0.81,10092000.0,13720000.0,20.522,24.26
YMM,Full Truck Alliance Co. Ltd.,8.16,-0.54,-6.21,8938000.0,7990000.0,9.045,10.6
RBLX,Roblox Corporation,35.53,-2.22,-5.88,8963000.0,14363000.0,21.347,
BMY,Bristol-Myers Squibb Company,72.03,-0.42,-0.58,6437000.0,8942000.0,153.147,23.46
HAL,Halliburton Company,40.34,-0.18,-0.44,8052000.0,9216000.0,36.631,23.18
INFY,Infosys Limited,18.69,0.03,0.16,8792000.0,7252000.0,77.912,26.32
W,Wayfair Inc.,58.68,-5.06,-7.94,8674000.0,5542000.0,6.286,
CHPT,"ChargePoint Holdings, Inc.",11.7,-0.46,-3.78,8797000.0,9677000.0,3.998,
FSR,Fisker Inc.,7.08,-0.76,-9.69,8540000.0,5418000.0,2.208,
DIS,The Walt Disney Company,107.59,-1.95,-1.78,8522000.0,15574000.0,196.543,61.48
JBLU,JetBlue Airways Corporation,7.85,-0.12,-1.51,9061000.0,9669000.0,2.542,
TME,Tencent Music Entertainment Group,8.32,-0.35,-4.04,8415000.0,12430000.0,14.689,29.71
LI,Li Auto Inc.,24.51,-0.46,-1.84,8413000.0,11697000.0,23.916,2451.0
PINS,"Pinterest, Inc.",25.92,-0.82,-3.07,8215000.0,11254000.0,17.58,288.0
EPD,Enterprise Products Partners L.P.,25.59,-0.45,-1.73,8287000.000000001,5490000.0,55.673,11.08
BEN,"Franklin Resources, Inc.",31.26,0.54,1.76,8106000.0,3527000.0,15.638,12.36
PARA,Paramount Global,22.61,-0.46,-1.99,8954000.0,12889000.0,14.826,5.15
IBN,ICICI Bank Limited,20.24,0.13,0.65,7981000.0,8323000.0,70.615,19.09
FCX,Freeport-McMoRan Inc.,43.98,-0.84,-1.87,8845000.0,13337000.0,62.862,18.4
DVN,Devon Energy Corporation,62.34,-2.93,-4.49,7871000.0,9397000.0,40.752,6.55
PCG,PG&E Corporation,15.85,-0.21,-1.31,7631000.0,15233000.0,33.645,18.65
MDLZ,"Mondelez International, Inc.",64.84,0.12,0.19,7681000.0,5879000.0,88.547,28.82
RLX,RLX Technology Inc.,2.48,-0.11,-4.25,7778000.0,15237000.0,3.839,10.78
QCOM,QUALCOMM Incorporated,131.63,-1.77,-1.33,9043000.0,8407000.0,147.056,11.54
HBI,Hanesbrands Inc.,8.08,-0.04,-0.49,7521000.0,9938000.0,2.82,8.0
MRO,Marathon Oil Corporation,27.09,-1.22,-4.31,8095000.000000001,10675000.0,17.204,5.2
VOD,Vodafone Group Public Limited Company,11.62,0.01,0.09,7789000.0,8529000.0,31.604,14.71
ELAN,Elanco Animal Health Incorporated,13.55,-0.51,-3.63,7258000.0,7124000.0,6.425,
JD,"JD.com, Inc.",59.83,-3.91,-6.13,7386000.0,8756000.0,107.267,351.94
BSX,Boston Scientific Corporation,45.81,-0.1,-0.22,6917000.0,6265000.0,65.614,111.73
PBR-A,Petróleo Brasileiro S.A. - Petrobras,10.04,0.01,0.1,7440000.0,14194000.0,72.408,1.92
UAA,"Under Armour, Inc.",12.13,-0.07,-0.57,7149000.0,8239000.000000001,5.146,25.27
M,"Macy's, Inc.",23.32,0.24,1.04,6934000.0,9884000.0,6.322,4.91
ZM,"Zoom Video Communications, Inc.",73.5,-0.65,-0.88,7105000.0,3598000.0,21.486,29.88
IVZ,Invesco Ltd.,18.08,-0.22,-1.2,6933000.0,4953000.0,8.223,12.13
PR,Permian Resources Corporation,10.21,-0.6,-5.55,7082000.0,6069000.0,5.695,5.46
CRM,"Salesforce, Inc.",164.75,0.23,0.14,8048999.999999999,9946000.0,164.75,633.65
LUV,Southwest Airlines Co.,35.47,-0.77,-2.12,6878000.0,6487000.0,21.06,40.77
CL,Colgate-Palmolive Company,72.88,1.29,1.8,8910000.0,3942000.0,60.87,34.22
DAL,"Delta Air Lines, Inc.",38.4,-0.33,-0.85,8712000.0,9945000.0,24.622,18.92
BEKE,KE Holdings Inc.,18.44,-0.35,-1.86,6814000.0,13221000.0,23.553,
HOOD,"Robinhood Markets, Inc.",10.15,-0.24,-2.31,6877000.0,10087000.0,8.482,
AMCR,Amcor plc,11.78,-0.17,-1.42,6587000.0,7377000.0,17.541,21.42
MO,"Altria Group, Inc.",44.5,0.36,0.82,6849000.0,7643000.0,79.752,17.32
CLF,Cleveland-Cliffs Inc.,21.22,-0.4,-1.85,6757000.0,12525000.0,10.935,4.53
ROKU,"Roku, Inc.",54.0,-2.04,-3.64,6749000.0,7719000.0,7.521,45.76
BP,BP p.l.c.,36.17,-0.15,-0.41,6704000.0,8311999.999999999,109.074,
QS,QuantumScape Corporation,8.03,-0.69,-7.91,6594000.0,7477000.0,3.501,
JPM,JPMorgan Chase & Co.,139.13,-1.19,-0.85,6513000.0,10436000.0,408.249,11.51
LYG,Lloyds Banking Group plc,2.58,-0.02,-0.77,6588000.0,6744000.0,43.506,9.21
MLCO,Melco Resorts & Entertainment Limited,13.25,-0.3,-2.21,6776000.0,5639000.0,5.897,
VTRS,Viatris Inc.,11.94,0.05,0.42,7685000.0,9442000.0,14.479,18.09
STLA,Stellantis N.V.,15.1,-0.44,-2.83,6533000.0,5563000.0,48.522,2.82
MRK,"Merck & Co., Inc.",106.09,0.71,0.67,6327000.0,9162000.0,268.981,17.59
KHC,The Kraft Heinz Company,40.37,0.68,1.71,6226000.0,6605000.0,49.45,41.19
WMB,"The Williams Companies, Inc.",31.03,-0.48,-1.52,5982000.0,6442000.0,37.805,18.92
CCJ,Cameco Corporation,27.81,0.18,0.65,6110000.0,4427000.0,12.028,126.41
MQ,"Marqeta, Inc.",6.44,-0.32,-4.73,6122000.0,5063000.0,3.51,
UAL,"United Airlines Holdings, Inc.",48.21,-0.52,-1.07,6101000.0,8506000.0,15.761,21.91
CVS,CVS Health Corporation,87.05,-0.73,-0.83,8015000.000000001,7314000.0,114.381,36.73
BA,The Boeing Company,209.67,-1.5,-0.71,6029000.0,7329000.0,125.297,
SABR,Sabre Corporation,6.71,-0.31,-4.42,6026000.0,6832000.0,2.203,
FHN,First Horizon Corporation,24.64,-0.03,-0.12,5739000.0,5456000.0,13.227,16.1
LVS,Las Vegas Sands Corp.,57.88,-1.04,-1.77,6518000.0,5721000.0,44.23,23.94
JWN,"Nordstrom, Inc.",18.78,0.36,1.95,5984000.0,5422000.0,3.006,9.34
GGB,Gerdau S.A.,6.34,-0.01,-0.16,5966000.0,12943000.0,10.829,3.99
RF,Regions Financial Corporation,23.2,-0.2,-0.85,5603000.0,6952000.0,21.679,10.18
AMAT,"Applied Materials, Inc.",108.2,-4.3,-3.82,7099000.0,6804000.0,91.221,14.54
CFLT,"Confluent, Inc.",23.03,-0.46,-1.96,6220000.0,3186000.0,6.596,
MPLX,MPLX LP,34.67,-0.18,-0.52,2191000.0,1577000.0,34.782,9.22
CPG,Crescent Point Energy Corp.,7.31,-0.17,-2.27,5858000.0,6737000.0,4.043,2.69
MS,Morgan Stanley,95.96,-0.12,-0.13,5616000.0,7242000.0,160.733,15.6
TCOM,Trip.com Group Limited,37.45,-1.96,-4.97,5723000.0,6354000.0,24.458,
TEVA,Teva Pharmaceutical Industries Limited,10.26,-0.12,-1.16,6309000.0,9978000.0,11.395,
AG,First Majestic Silver Corp.,7.88,-0.08,-1.01,5676000.0,6329000.0,2.148,3940.0
GE,General Electric Company,80.83,-2.4,-2.88,5460000.0,8060000.000000001,88.321,152.51
HL,Hecla Mining Company,6.14,-0.1,-1.6,5595000.0,9126000.0,3.723,204.67
PACB,"Pacific Biosciences of California, Inc.",11.07,-0.71,-6.03,5629000.0,4629000.0,2.503,
TAL,TAL Education Group,7.44,-0.01,-0.13,5505000.0,10001000.0,4.828,
CVE,Cenovus Energy Inc.,19.76,-0.64,-3.14,5673000.0,6400000.0,37.917,10.08
GT,The Goodyear Tire & Rubber Company,10.68,-0.42,-3.78,6088000.0,4286000.0,3.021,3.52
GLW,Corning Incorporated,36.39,-0.41,-1.11,5934000.0,3972000.0,30.779,16.93
LBRT,Liberty Energy Inc.,15.43,0.04,0.26,5467000.0,2190000.0,2.811,7.31
BIDU,"Baidu, Inc.",138.48,-0.56,-0.4,5467000.0,3252000.0,48.143,
SBUX,Starbucks Corporation,108.4,-0.62,-0.57,6348000.0,6817000.0,124.422,38.3
ABNB,"Airbnb, Inc.",109.48,-6.46,-5.57,5451000.0,6306000.0,69.32,42.93
BX,Blackstone Inc.,94.9,-0.96,-1.0,5284000.0,5606000.0,114.602,26.88
CNX,CNX Resources Corporation,16.53,0.0,0.0,5751000.0,2912000.0,2.983,
GILD,"Gilead Sciences, Inc.",83.35,-0.38,-0.45,6632000.0,7472000.0,104.541,31.57
AR,Antero Resources Corporation,28.18,-1.1,-3.76,5265000.0,5864000.0,8.458,4.36
MMM,3M Company,112.58,-2.67,-2.32,5775000.0,2984000.0,61.834,11.06
CRWD,"CrowdStrike Holdings, Inc.",101.37,-2.98,-2.86,5152000.0,5382000.0,23.761,
CX,"CEMEX, S.A.B. de C.V.",5.29,-0.08,-1.49,5247000.0,4560000.0,7.664,1.37
CPNG,"Coupang, Inc.",16.48,-0.23,-1.38,5444000.0,7785000.0,29.175,
SLB,Schlumberger Limited,56.34,-0.63,-1.11,6101000.0,11437000.0,80.014,23.57
PM,Philip Morris International Inc.,103.83,0.07,0.07,4887000.0,4885000.0,160.957,18.48
PEP,"PepsiCo, Inc.",169.48,-0.14,-0.08,5094000.0,4612000.0,233.494,24.25
VFC,V.F. Corporation,30.12,-0.33,-1.08,4946000.0,6468000.0,11.704,27.89
STM,STMicroelectronics N.V.,46.93,-0.86,-1.8,5049000.0,3351000.0,42.393,12.75
NFLX,"Netflix, Inc.",353.11,-7.66,-2.12,5053000.0,9538000.0,157.256,35.89
ORCL,Oracle Corporation,87.35,-1.64,-1.84,6193000.0,7400000.0,235.517,27.47
CTRA,Coterra Energy Inc.,24.66,-0.67,-2.65,4851000.0,10008000.0,19.444,4.48
