Symbol,Name,Price (Intraday),Change,% Change,Volume,Avg Vol (3 month),Market Cap(Billions),PE Ratio (TTM)
IBN,ICICI Bank Limited,20.86,0.18,0.87,15230000.0,8036000.0,72.776,21.29
LYFT,"Lyft, Inc.",15.36,-0.5,-3.15,15318000.0,15584000.0,5.544,
KMI,"Kinder Morgan, Inc.",18.61,0.16,0.87,14289000.0,14555000.0,41.83,16.62
SIRI,Sirius XM Holdings Inc.,5.9,-0.01,-0.17,15714000.0,14040000.0,22.948,20.34
U,Unity Software Inc.,34.17,-0.56,-1.61,13946000.0,12310000.0,13.772,
FTCH,Farfetch Limited,6.28,0.09,1.45,13531000.0,16626999.999999998,2.395,
CFLT,"Confluent, Inc.",22.26,-0.65,-2.84,13270000.0,2913000.0,6.375,
SQ,"Block, Inc.",81.19,0.42,0.52,13255000.0,12623000.0,48.557,
JBLU,JetBlue Airways Corporation,8.35,-0.06,-0.71,14206000.0,9576000.0,2.704,
CSCO,"Cisco Systems, Inc.",48.34,0.36,0.75,12945000.0,18344000.0,198.586,17.45
CVX,Chevron Corporation,187.79,8.71,4.86,14000000.0,7809000.0,363.118,10.68
COIN,"Coinbase Global, Inc.",53.02,0.26,0.49,12551000.0,15836000.0,13.886,5.42
CRM,"Salesforce, Inc.",165.09,8.92,5.71,13149000.0,9729000.0,165.09,634.96
PARA,Paramount Global,22.41,0.48,2.19,15661000.0,12755000.0,14.694,5.1
BP,BP p.l.c.,36.25,1.01,2.87,12144000.0,8368000.0,109.532,
KEY,KeyCorp,18.73,0.4,2.18,12612000.0,10748000.0,17.481,9.76
HZNP,Horizon Therapeutics Public Limited Company,111.25,-1.75,-1.55,11918000.0,4091999.9999999995,25.408,45.78
DKNG,DraftKings Inc.,14.3,-0.25,-1.72,12339000.0,15678000.0,6.419,
KO,The Coca-Cola Company,60.81,-0.12,-0.2,11668000.0,12519000.0,262.973,26.67
OXY,Occidental Petroleum Corporation,67.09,2.57,3.98,12530000.0,12687000.0,60.979,5.57
PDD,Pinduoduo Inc.,104.66,8.17,8.47,11588000.0,10866000.0,132.331,34.89
LI,Li Auto Inc.,25.22,2.06,8.89,11545000.0,11765000.0,24.608,2522.0
HBAN,Huntington Bancshares Incorporated,14.92,0.17,1.15,11507000.0,15110000.0,21.531,10.29
AGNC,AGNC Investment Corp.,11.5,0.12,1.05,11066000.0,12028000.0,6.574,
ERIC,Telefonaktiebolaget LM Ericsson (publ),5.87,0.13,2.26,10797000.0,10326000.0,20.284,10.67
AUY,Yamana Gold Inc.,6.15,-0.1,-1.6,10437000.0,19889000.0,5.91,22.78
MU,"Micron Technology, Inc.",62.8,1.26,2.05,12175000.0,15784000.0,68.526,11.46
APE,"AMC Entertainment Holdings, Inc.",1.79,0.04,2.29,10574000.0,28320000.0,4.747,
KGC,Kinross Gold Corporation,4.85,-0.03,-0.61,10345000.0,16607000.0,6.234,19.4
HPE,Hewlett Packard Enterprise Company,16.22,0.09,0.56,10216000.0,13832000.0,20.791,24.58
LYG,Lloyds Banking Group plc,2.6,0.09,3.59,10152000.0,6742000.0,44.121,9.29
BABA,Alibaba Group Holding Limited,120.57,0.32,0.27,10016000.0,25107000.0,319.214,160.76
DIDIY,DiDi Global Inc.,4.31,0.01,0.23,9947000.0,14353000.0,20.921,
SCHW,The Charles Schwab Corporation,78.05,-1.16,-1.46,11540000.0,7569000.0,145.699,22.3
NCLH,Norwegian Cruise Line Holdings Ltd.,15.2,-0.22,-1.43,9857000.0,15127000.0,6.405,
ELAN,Elanco Animal Health Incorporated,13.88,0.58,4.36,9712000.0,6988000.0,6.582,
MRK,"Merck & Co., Inc.",106.87,-1.72,-1.58,9671000.0,9261000.0,270.958,17.72
CLF,Cleveland-Cliffs Inc.,21.28,0.5,2.41,9525000.0,12851000.0,10.966,4.49
RBLX,Roblox Corporation,35.97,0.27,0.76,9587000.0,14325000.0,21.611,
STX,Seagate Technology Holdings plc,69.01,6.76,10.86,9513000.0,2540000.0,14.247,13.22
BILI,Bilibili Inc.,28.02,2.11,8.14,9513000.0,12276000.0,10.729,
CHFLF,China Feihe Limited,0.958,0.058,6.44,9347000.0,1014999.9999999999,9.786,10.64
HST,"Host Hotels & Resorts, Inc.",18.34,0.09,0.49,9249000.0,6731000.0,13.303,16.09
IVZ,Invesco Ltd.,18.47,0.47,2.61,9191000.0,4840000.0,8.4,12.4
DIS,The Walt Disney Company,109.7,1.58,1.46,9192000.0,15516000.0,200.398,61.63
MRVL,"Marvell Technology, Inc.",44.39,1.65,3.86,10149000.0,11701000.0,37.874,
PINS,"Pinterest, Inc.",26.37,0.25,0.96,9098000.0,12157000.0,17.885,293.0
PR,Permian Resources Corporation,11.0,0.42,3.97,9098000.0,5919000.0,6.136,5.91
HAL,Halliburton Company,41.0,0.97,2.42,8876000.0,9315000.0,37.23,23.56
CHPT,"ChargePoint Holdings, Inc.",11.3,-0.11,-0.96,9036000.0,9437000.0,3.861,
PYPL,"PayPal Holdings, Inc.",80.81,1.71,2.16,10374000.0,15107000.0,92.126,40.81
PTON,"Peloton Interactive, Inc.",11.8,0.39,3.42,8697000.0,12214000.0,4.013,
GGB,Gerdau S.A.,6.55,0.16,2.5,8618000.0,13246000.0,11.188,4.17
RUN,Sunrun Inc.,24.17,-0.09,-0.37,8598000.0,7010000.0,5.151,71.09
EQT,EQT Corporation,33.1,-0.12,-0.36,8335000.000000001,6365000.0,12.149,5.45
PBR-A,Petróleo Brasileiro S.A. - Petrobras,10.32,-0.27,-2.55,8455000.0,14864000.0,72.2,1.98
ROKU,"Roku, Inc.",52.58,0.43,0.82,8295000.0,7633000.0,7.323,44.56
MO,"Altria Group, Inc.",44.29,-0.64,-1.42,8257000.0,7674000.0,79.375,17.23
CTRA,Coterra Energy Inc.,25.26,0.16,0.64,8119000.0,10001000.0,19.917,4.58
FLEX,Flex Ltd.,23.93,-0.43,-1.77,8050000.000000001,4533000.0,10.835,13.75
DOW,Dow Inc.,58.12,0.23,0.4,8002000.000000001,5154000.0,40.902,7.52
UAA,"Under Armour, Inc.",11.85,0.15,1.28,7889000.0,8233000.000000001,5.039,25.76
CVS,CVS Health Corporation,87.66,1.91,2.23,9083000.0,7243000.0,115.183,36.99
SLB,Schlumberger Limited,57.47,1.22,2.17,7767000.0,11730000.0,81.618,24.05
UAL,"United Airlines Holdings, Inc.",49.45,-0.83,-1.65,7680000.0,8548000.0,16.167,22.17
SHW,The Sherwin-Williams Company,225.06,-22.03,-8.92,7702000.0,1380000.0,58.323,30.45
MRO,Marathon Oil Corporation,28.76,0.9,3.23,7435000.0,10779000.0,18.265,5.52
QCOM,QUALCOMM Incorporated,133.96,2.79,2.13,7401000.0,8478000.0,149.659,11.74
WMB,"The Williams Companies, Inc.",31.43,0.03,0.1,7382000.0,6401000.0,38.292,19.16
BTG,B2Gold Corp.,4.1,-0.09,-2.15,7289000.0,10096000.0,4.406,18.64
ORCL,Oracle Corporation,89.83,0.19,0.21,7302000.0,7446000.0,242.204,28.25
NI,NiSource Inc.,27.54,-0.04,-0.15,7288000.0,4390000.0,11.185,17.88
USB,U.S. Bancorp,48.7,-0.45,-0.92,7310000.0,9947000.0,74.523,11.62
AVTR,"Avantor, Inc.",23.82,0.59,2.54,6354000.0,6069000.0,16.06,25.61
LBRT,Liberty Energy Inc.,15.13,-0.02,-0.13,7091000.0,2139000.0,2.756,15.6
DAL,"Delta Air Lines, Inc.",39.22,-0.16,-0.41,7594000.0,9958000.0,25.147,18.77
BX,Blackstone Inc.,93.81,4.95,5.57,6934000.0,5573000.0,112.505,26.58
BA,The Boeing Company,212.73,0.05,0.02,7259000.0,7479000.0,127.125,
HBI,Hanesbrands Inc.,7.88,0.07,0.9,6854000.0,10057000.0,2.75,7.8
TEVA,Teva Pharmaceutical Industries Limited,10.27,0.07,0.69,7002000.0,9905000.0,11.406,
AG,First Majestic Silver Corp.,8.19,-0.17,-2.03,6900000.0,6292000.0,2.232,4095.0
PANW,"Palo Alto Networks, Inc.",159.11,7.33,4.83,6780000.0,4447000.0,48.108,
TME,Tencent Music Entertainment Group,9.0,0.41,4.77,6740000.0,12475000.0,15.256,32.14
MBLY,Mobileye Global Inc.,35.97,2.02,5.95,6728000.0,2023000.0000000002,28.845,
FSR,Fisker Inc.,6.82,-0.1,-1.45,6620000.0,4956000.0,2.127,
CX,"CEMEX, S.A.B. de C.V.",5.32,0.24,4.72,6600000.0,4597000.0,7.708,1.38
DDOG,"Datadog, Inc.",76.0,5.25,7.42,6822000.0,4659000.0,24.135,7600.0
CPG,Crescent Point Energy Corp.,7.49,0.23,3.17,6580000.0,7077000.0,4.143,2.76
BMY,Bristol-Myers Squibb Company,72.99,-0.18,-0.25,6301000.0,9068000.0,155.188,23.47
NFLX,"Netflix, Inc.",364.87,-3.09,-0.84,8246000.0,9695000.0,162.374,34.13
STM,STMicroelectronics N.V.,46.69,3.36,7.75,6950000.0,3400000.0,42.176,12.69
PK,Park Hotels & Resorts Inc.,14.19,0.5,3.65,6436000.0,3079000.0,3.191,54.58
FTNT,"Fortinet, Inc.",53.21,1.45,2.8,6409000.0,5309000.0,41.57,57.84
WDC,Western Digital Corporation,43.76,2.45,5.93,6796000.0,4842000.0,13.9,15.35
AR,Antero Resources Corporation,29.18,-0.08,-0.27,6315000.0,6050000.0,8.758,4.65
DVN,Devon Energy Corporation,65.72,1.55,2.42,6243000.0,9425000.0,42.961,6.9
SBUX,Starbucks Corporation,108.76,1.78,1.66,6319000.0,6893000.0,124.835,38.43
CNX,CNX Resources Corporation,16.22,0.46,2.92,6288000.0,2956000.0,2.927,
MUFG,"Mitsubishi UFJ Financial Group, Inc.",7.42,-0.08,-1.07,6284000.0,4414000.0,95.444,21.2
TXN,Texas Instruments Incorporated,174.1,-0.94,-0.54,6282000.0,5410000.0,158.008,18.25
UMC,United Microelectronics Corporation,7.88,0.05,0.64,6282000.0,8909000.0,19.671,7.5
CVE,Cenovus Energy Inc.,20.16,1.03,5.38,6351000.0,6378000.0,38.732,10.34
INFY,Infosys Limited,18.94,0.32,1.72,6245000.0,7328000.0,79.558,26.68
FHN,First Horizon Corporation,24.62,0.07,0.29,6183000.0,5475000.0,13.216,16.09
HL,Hecla Mining Company,6.37,-0.09,-1.39,6406000.0,9118000.0,3.862,212.33
ALLY,Ally Financial Inc.,32.28,-0.39,-1.19,6192000.0,5805000.0,9.662,6.4
NOW,"ServiceNow, Inc.",463.07,14.3,3.19,6327000.0,1599000.0,93.54,458.49
STNE,StoneCo Ltd.,11.6,0.41,3.66,6147000.0,5703000.0,3.626,
X,United States Steel Corporation,29.26,0.47,1.63,6110000.0,7545000.0,6.855,2.41
JNJ,Johnson & Johnson,168.89,-0.62,-0.37,6123000.0,6558000.0,441.56,25.1
CIG,Companhia Energética de Minas Gerais,2.21,-0.06,-2.64,6065000.0,6546000.0,5.42,8.84
KOS,Kosmos Energy Ltd.,8.15,0.33,4.22,6036000.0,5389000.0,3.716,8.49
LAZR,"Luminar Technologies, Inc.",6.35,0.17,2.75,6415000.0,7195000.0,2.304,
GE,General Electric Company,81.14,0.35,0.43,5874000.0,8071000.0,88.659,153.09
BTU,Peabody Energy Corporation,26.58,-0.48,-1.77,6246000.0,4382000.0,3.825,3.05
ON,ON Semiconductor Corporation,73.68,1.87,2.6,5871000.0,6281000.0,31.861,19.34
JPM,JPMorgan Chase & Co.,139.98,0.86,0.62,5885000.0,10561000.0,410.743,11.58
NKE,"NIKE, Inc.",127.53,0.71,0.56,5838000.0,7916000.0,197.743,36.03
CRK,"Comstock Resources, Inc.",12.32,0.04,0.33,5760000.0,3609000.0,2.88,3.26
V,Visa Inc.,224.71,-0.19,-0.08,6967000.0,6753000.0,475.85,32.1
WOLF,"Wolfspeed, Inc.",77.09,-4.87,-5.94,5694000.0,2882000.0,9.576,
W,Wayfair Inc.,56.2,0.01,0.02,5666000.0,5370000.0,5.855,
LEVI,Levi Strauss & Co.,17.73,1.23,7.45,5654000.0,1886000.0,6.981,12.57
NEM,Newmont Corporation,54.13,-0.96,-1.74,5632000.0,7254000.0,42.965,44.37
RRC,Range Resources Corporation,25.26,0.09,0.36,5619000.0,3770000.0,6.104,5.01
BB,BlackBerry Limited,4.22,0.02,0.48,5586000.0,6965000.0,2.45,
MLCO,Melco Resorts & Entertainment Limited,13.58,0.89,7.01,5708000.0,5675000.0,6.044,
RLX,RLX Technology Inc.,2.68,0.07,2.68,5573000.0,15582000.0,4.148,11.65
RF,Regions Financial Corporation,23.2,0.3,1.31,5571000.0,7022000.0,21.679,10.18
KDP,Keurig Dr Pepper Inc.,34.93,-0.03,-0.09,5554000.0,7247000.0,49.47,27.29
CRWD,"CrowdStrike Holdings, Inc.",104.47,3.65,3.62,6057000.0,5251000.0,24.487,
TFC,Truist Financial Corporation,48.86,0.08,0.16,5505000.0,7498000.0,64.829,11.03
VLY,Valley National Bancorp,11.44,0.34,3.06,5811000.0,2595000.0,5.793,10.9
CLVT,Clarivate Plc,10.79,-0.13,-1.19,5441000.0,7286000.0,7.274,
YMM,Full Truck Alliance Co. Ltd.,8.85,0.17,1.96,5450000.0,7919000.0,9.809,11.49
TOST,"Toast, Inc.",22.44,0.38,1.72,5449000.0,5547000.0,11.685,
MS,Morgan Stanley,96.5,0.86,0.9,5458000.0,7246000.0,161.637,15.69
