Period End Date,Period Length,Net Income,Depreciation/Depletion,Amortization,Deferred Taxes,Non-Cash Items,Changes in Working Capital,Cash from Operating Activities,Capital Expenditures,Other Investing Cash Flow Items,Cash from Investing Activities,Financing Cash Flow Items,Total Cash Dividends Paid,Issuance (Retirement) of Stock,Issuance (Retirement) of Debt,Cash from Financing Activities,Foreign Exchange Effects,Net Cash - Beginning Balance,Net Cash - Ending Balance,Net Change in Cash,Cash Interest Paid,Cash Taxes Paid
TTM,12 Months,,,,,,"154,307.00","154,307.00","-48,823.00","-107,976.00","-156,799.00","-64,449.00",,,,"-66,991.00",-75.00,,,"-64,370.00",,
3/31/2022,12 Months,"47,079.00","27,808.00","20,257.00","-1,369.00","67,134.00","-18,150.00","142,759.00","-53,324.00","-145,268.00","-198,592.00","3,953.00",,"-61,116.00","-7,286.00","-64,449.00","-8,834.00","356,469.00","227,353.00","-129,116.00","4,886.00","31,733.00"
3/31/2021,12 Months,"143,284.00","26,389.00","21,520.00","3,236.00","-13,151.00","50,508.00","231,786.00","-43,185.00","-201,009.00","-244,194.00",-669.00,,-598.00,"31,349.00","30,082.00","-7,187.00","345,982.00","356,469.00","10,487.00","4,101.00","20,898.00"
3/31/2020,12 Months,"140,350.00","20,523.00","21,904.00","-3,443.00","-20,145.00","21,418.00","180,607.00","-45,386.00","-62,686.00","-108,072.00","-4,631.00",,"91,506.00","-16,022.00","70,853.00","4,100.00","198,494.00","345,982.00","147,488.00","5,066.00","21,474.00"
3/31/2019,12 Months,"80,234.00","14,962.00","22,118.00","-2,197.00","3,608.00","32,250.00","150,975.00","-49,643.00","-101,417.00","-151,060.00","7,357.00",,"-10,518.00","-4,231.00","-7,392.00","3,245.00","202,726.00","198,494.00","-4,232.00","4,972.00","15,713.00"
3/31/2018,12 Months,"61,412.00","8,789.00","13,231.00",976.00,"18,672.00","22,725.00","125,805.00","-29,836.00","-53,928.00","-83,764.00","-13,385.00",,399.00,"33,345.00","20,359.00","-6,065.00","146,391.00","202,726.00","56,335.00","4,972.00","15,713.00"
3/31/2017,12 Months,"41,226.00","5,284.00","9,008.00",281.00,"17,268.00","9,787.00","82,854.00","-17,546.00","-62,033.00","-79,579.00","2,069.00",,"1,512.00","29,333.00","32,914.00","2,038.00","108,164.00","146,391.00","38,227.00","2,465.00","9,652.00"
3/31/2016,12 Months,"71,289.00","3,770.00","3,278.00","1,226.00","-29,680.00","6,953.00","56,836.00","-10,845.00","-31,986.00","-42,831.00",778.00,0.00,"-19,102.00","2,478.00","-15,846.00",466.00,"108,193.00","106,818.00","-1,375.00","1,560.00","6,465.00"
