Period End Date,Cash and Equivalents,Short Term Investments,Cash and Short Term Investments,"Accounts Receivable - Trade, Net","Total Receivables, Net",Total Inventory,Total Current Assets,"Property, Plant And Equipment - Gross","Property, Plant And Equipment - Net","Goodwill, Net","Intangibles, Net",Long Term Investments,Other Long Term Assets,Total Assets,Accounts Payable,Accrued Expenses,Notes Payable/Short Term Debt,Current Port. of LT Debt/Capital Leases,Other Current liabilities,Total Current Liabilities,Long Term Debt,Capital Lease Obligations,Total Long Term Debt,Total Debt,Other Liabilities,Total Liabilities,Common Stock,Additional Paid-In Capital,Retained Earnings,Unrealized Gain (Loss),Other Equity,Total Equity,Total Liabilities and Equity,Total Common Shares Outstanding,Full-Time Employees,Number of Common Shareholders
12/31/2022,"53,888.00","16,138.00","70,026.00","42,002.00","42,002.00","34,405.00","146,791.00","349,853.00","252,838.00","20,288.00","6,097.00","5,000.00","31,661.00","462,675.00","79,600.00","59,301.00",0.00,"3,265.00","13,227.00","155,393.00","67,150.00","18,086.00","85,236.00","88,501.00","76,003.00","316,632.00",108.00,"75,066.00","83,193.00",,"-4,487.00","146,043.00","462,675.00","10,242.00","1,541,000","10,845"
12/31/2021,"36,220.00","59,829.00","96,049.00","32,649.00","32,649.00","32,640.00","161,580.00","294,882.00","216,363.00","15,371.00","5,107.00","20,300.00","1,828.00","420,549.00","78,664.00","50,088.00",0.00,"1,687.00","11,827.00","142,266.00","48,744.00","21,870.00","70,614.00","72,301.00","69,424.00","282,304.00",5.00,"55,538.00","85,915.00",,"-1,376.00","138,245.00","420,549.00","10,180.00","1,608,000","7,282"
12/31/2020,"42,122.00","42,274.00","84,396.00","24,309.00","24,309.00","23,795.00","132,733.00","211,101.00","150,667.00","15,017.00","4,981.00","3,200.00","14,597.00","321,195.00","72,539.00","42,983.00",0.00,"1,155.00","9,708.00","126,385.00","31,816.00","18,060.00","49,876.00","51,031.00","51,530.00","227,791.00",5.00,"42,865.00","52,551.00",,-180.00,"93,404.00","321,195.00","10,060.00","1,298,000","6,330"
12/31/2019,"36,092.00","18,929.00","55,021.00","20,540.00","20,540.00","20,497.00","96,334.00","144,821.00","97,846.00","14,754.00","4,049.00",679.00,"11,586.00","225,248.00","47,183.00","31,132.00",0.00,"1,307.00","8,190.00","87,812.00","23,414.00","17,095.00","40,509.00","41,816.00","34,867.00","163,188.00",5.00,"33,658.00","31,220.00",,-986.00,"62,060.00","225,248.00","9,960.00","798,000","3,169"
12/31/2018,"31,750.00","9,500.00","41,250.00","16,677.00","16,677.00","17,174.00","75,101.00","95,770.00","61,797.00","14,548.00","4,110.00",518.00,"6,574.00","162,648.00","38,192.00","14,161.00",0.00,"9,502.00","6,536.00","68,391.00","23,495.00","16,292.00","39,787.00","49,289.00","9,431.00","119,099.00",5.00,"26,791.00","19,625.00",,"-1,035.00","43,549.00","162,648.00","9,820.00","647,500","2,315"
12/31/2017,"20,522.00","10,464.00","30,986.00",,"13,164.00","16,047.00","60,197.00","68,573.00","48,866.00","13,350.00","3,371.00",415.00,"5,111.00","131,310.00","34,616.00","11,949.00",0.00,"6,221.00","5,097.00","57,883.00","24,743.00","13,183.00","37,926.00","44,147.00","6,802.00","103,601.00",5.00,"21,389.00","8,636.00",-16.00,-468.00,"27,709.00","131,310.00","9,680.00","566,000","2,357"
12/31/2016,"19,334.00","6,647.00","25,981.00",,"8,339.00","11,461.00","45,781.00","42,441.00","29,114.00","3,784.00",854.00,242.00,"3,627.00","83,402.00","25,309.00","8,542.00",0.00,"5,197.00","4,768.00","43,816.00","7,694.00","7,519.00","15,213.00","20,410.00","4,696.00","64,117.00",5.00,"17,186.00","4,916.00",16.00,"-1,001.00","19,285.00","83,402.00","9,540.00","341,400","2,448"
12/31/2015,"15,890.00","3,918.00","19,808.00",,"5,654.00","10,243.00","35,705.00","30,053.00","21,838.00","3,759.00",992.00,,"2,453.00","64,747.00","20,397.00","7,273.00",0.00,"3,099.00","3,118.00","33,887.00","8,227.00","5,948.00","14,175.00","17,274.00","2,894.00","51,363.00",5.00,"13,394.00","2,545.00",-1.00,-722.00,"13,384.00","64,747.00","9,420.00","230,800","2,578"
